0,860.6189633,119.4194289,1091.618981,237.5415753,499.928995,901.8275888,826.9038638,295.0610106,294.3348433,834.6310562,726.7915795,543.3387525,42.04759208,171.2921481,680.7055164,383.2753579,1145.61992,739.5687933,459.200392,804.9453398,912.1776143,446.2869032,951.5907734,181.3725448,963.9341264,96.5194281,738.047424,33.42154993,733.6729517,186.7618805,768.4041905,900.5492768,337.1201566,574.9243428,582.1005068,1065.692263,599.3705031,317.1277345,653.8287237,632.7756316,370.3255325,244.4033551,387.7692613,830.8700259,616.8257452,921.5752818,500.273925,802.9968867,212.0848887,769.7077367,792.0227269,813.2170682,405.4552996,774.6612163,842.1698166,817.9841074,933.9132722,119.2811804,457.1083023,47.16990566,1084.716553,856.6008405,656.0922191,407.4604275,596.3421836,754.6787396,188.7988347,72.62231062,219.020547,694.1620848,525.3084808,371.4969717,213.0375554,581.9965636,960.6565463,922.9192814,304.1381265,874.7828302,975.2666302,1172.525906,954.6271523,630.3086545,796.6561366,715.9476238,162.9294326,256.7372197,636.286885,403.744969,755.7016607,848.3702022,627.8885251,834.317086,185.9247159,733.3007569,634.6408433,789.5068081,691.6104395,783.4296395,650.4921214,863.2311394,746.47438,725.1158528,796.0006281,351.0270645,981.0372062,880.9086218,163.6154027,390.2870738,959.4008547,1157.415224,226.4155472,838.9255032,896.4000223,875.905246,987.9397755,749.4050974,442.6849896,1040.876554,318.0440221,579.3668958,463.4015537,852.2352961,540.8040311,169.6850023,731.9323739,211.5395944,610.9549902,594.5418404,477.8629511,692.4803246,818.0391189,504.4333454,902.6682669,815.0742297,577.3465164,686.2980402,832.1406131,907.8595706,857.449707,249.0883377,710.5723046,890.6099034,349.5940503,851.7423319,625.3574978,914.0443096,879.5555696,621.0032206,1098.712428,774.334553,845.4968953,226.4906179,304.7654836,444.0596807,96.33275663,943.016967,1139.96228,205.7887266,290.3876719,916.6269688,997.2106097,538.6241732,815.692344,450.4275746,605.2115333,292.1660487,742.2048235,547.5481714,900.5026374,432.1342384,60.30754513,44.28317965,202.5882524,800.0831207,480.026041,78.39005039,383.6469731,843.2140891,746.1313557,695.6795239,406.7874138,197.1014967,250.9661332,471.238793,770.3200634
860.6189633,0,792.0214644,262.7717641,820.761232,459.6194078,197.5702407,111.6109314,640.630939,767.1466613,189.7630101,807.3567984,595.3637544,882.9207212,730.9664835,187.6832438,772.9844759,315.7340653,124.4226667,798.3608207,753.1719591,531.0941536,416.0108172,90.97252332,832.3322654,198.6001007,764.1027418,585.0444428,871.2485294,374.1617297,803.906089,109.1237829,53.75872022,701.4677469,542.4619802,783.7971676,306.0800549,271.6615541,602.4325688,436.5695821,228.4731932,566.4079802,619.4771989,589.1349591,556.1888169,459.200392,355.7358571,450.6184639,444.2082845,757.6707728,511.649294,282.6393462,164.7573974,520.7465794,806.1048319,421.0617532,262.505238,350.3212811,972.4715934,412.68511,817.8997494,298.5649008,257.3907535,490.8054604,678.0597319,620.8550555,739.2624703,676.7717488,929.9102107,716.0481827,491.5384013,700.7153488,494.3531127,708.5435766,550.8402672,304.9098227,399.8912352,772.8421572,243.4789519,149.1643389,340.9457435,328.2742756,522.7255494,268.1976883,567.8661814,805.4843264,617.6252909,287.0853532,458.2062854,617.7782774,77.62087348,445.3818586,512.5329258,810.2228089,781.4684894,343.8895171,108.6830254,499.79996,648.9291179,584.213146,140.6022759,147.122398,528.9102003,64.63745044,704.5033712,131.381125,335.1790566,730.3019923,596.8525781,138.0036231,308.4623154,661.1089169,865.4299509,62,98.41239759,212.1508897,111.3058848,601.1430778,264.425793,650.3422176,429.1724595,399.0213027,559.00805,457.4734965,691.5272952,362.0497203,775.5578637,313.0575027,542.5172808,649.0069337,235.2870587,157.9271984,556.769252,187.9707424,260.2249027,743.8884325,303.2688576,368.571567,579.3513614,532.1137097,753.4056013,251.8729839,113.0884609,564.9044167,8.94427191,321.099673,402.1765781,439.1821945,483.6238208,250.8625121,352.7846369,573.8013594,642.8195703,590.4345857,479.5518741,954.078089,133.0338303,349.8070897,686.9556026,726.2231062,198.0353504,148.1890684,421.8020863,45.17742799,428.7773315,473.438486,588.9923599,288.0017361,420.3046514,400.7193532,573.2896301,845.852233,904.474433,780.2467558,97.52948272,537.8940416,931.3817692,716.5765835,70.29224708,462.9092784,807.6961062,566.2623067,808.1695367,772.7852224,702.017806,149.3452376
119.4194289,792.0214644,0,1009.457775,320.0765533,396.6913158,856.6446171,771.9229236,311.2073264,178.1010949,790.3062697,609.0623942,425.5537569,161.1986352,206.3055986,621.1384709,267.8077669,1062.601525,668.3000823,345.210081,685.6135938,912.3447813,390.3857067,882.4613306,270.1795699,914.5600035,95.52486587,620.6005156,104.4030651,628.5515094,77.38862966,708.0692057,835.8851596,382.1060062,586.9625201,465.295605,974.3536319,544.7219474,212.1626734,544.8678739,564.030141,264.0075756,178.2638494,275.1181564,839.32592,506.8224541,896.6883517,484.1952086,795.9302733,270.8671261,774.0704102,694.2773221,727.008253,303.7844631,656.3451836,830.2752556,783.929206,907.5511005,230.5927145,409.6889064,80.41144197,996.0486936,821.1138776,658.950681,447.849305,623.8469364,635.3809881,123.9112586,184.3936008,102.5524256,697.0021521,406.0788101,298.0218113,245.7722523,466.0611548,863.4535309,904.0447998,188.6928721,780.666382,895.8615965,1089.408096,855.2485019,515.5385534,700.2085404,599.0008347,241.364869,174.4276354,546.7174773,349.252058,637.4197989,789.2534447,518.7957209,836.1459203,79.20227269,614.7820752,536.352496,711.5911748,577.8390779,664.6389998,532.8273642,779.0025674,667.3597231,609.8426026,728.0906537,397.4581739,917.57561,779.1514615,61.91122677,276.4073082,901.2530166,1079.170515,132.018938,721.4492359,821.8333164,796.2769619,901.311267,681.1350821,463.699256,952.3260996,343.0174923,567.0352723,393.9543121,736.6573152,531.8646444,142.6183719,713.0175313,278.1078927,574.0531334,478.949893,358.7199465,648.7788529,769.2678337,517.3954001,856.1757997,719.205812,458.9814811,589.7880975,813.00984,915.153539,743.0807493,308.3018002,671.9002902,809.7339069,343.0116616,783.0772631,531.2447647,896.0022321,868.5580004,622.1012779,1020.94564,670.6004772,729.2749824,207.2993005,295.162667,345.1144738,204.8340792,862.670273,1050.442288,219.6041894,171.0730838,870.7077581,921.6908375,437.4437107,746.8500519,367.2383422,603.849319,273.7918918,711.3543421,445.701694,883.0050962,318.4540783,162.0493752,146.7787451,270.8154353,722.8125621,367.6628891,193.3132173,434.0046083,766.8200571,743.4520832,578.3744462,295.8462438,89.30845425,134.8517705,352.0355096,718.0877384
1091.618981,262.7717641,1009.457775,0,1075.428287,633.7325934,393.4119978,358.7338847,895.0558642,951.2271022,421.3039283,875.0462845,724.547445,1118.144892,976.4655652,445.2235394,936.3610415,54.67174773,361.8756693,942.7200008,789.9170843,739.2563831,658.7169347,192.5123373,1082.700328,346.9538874,995.8815191,641.00078,1097.964025,456.1797891,1007.849195,371.845398,254.7881473,961.1295438,803.2247506,894.552961,119.8165264,526.9658433,804.7074002,546.190443,467.2697294,759.9243383,847.2290127,771.0648481,785.010191,581.1729519,548.0191602,712.5461389,676.3578934,1009.524641,751.0166443,354.5870838,284.0035211,714.8160603,857.9627032,643.1749373,494.3864885,536.7699694,1207.584366,661.8670561,1046.602599,82.13403679,475.0042105,746.1588303,940.1659428,879.9318155,792.9110921,903.4406455,1163.052019,922.246171,742.469528,828.3217974,720.1236005,957.9733817,671.3449188,233.2830898,594.8478797,954.4611045,262.6118809,119.2015101,81.39410298,262.2079328,627.7714552,342.3171045,633.5337402,1053.957305,838.5046213,465.0215049,699.1380407,666.3970288,321.6022388,565.3777498,739.0676559,1014.001972,845.1709886,493.170356,303.3562262,581.2305911,687.2044819,675.2451407,230.7552816,345.3577855,592.7098784,319.8890433,964.8647574,222.1936093,328.2194388,947.8111626,776.363317,274.3319158,83.05419917,877.6058341,902.0177382,207.6848574,216.374675,118.3596215,360.0111109,863.5704951,95.07891459,907.5064738,691.3942435,630.1468083,563.7242234,720.2201052,926.1020462,610.4137941,1027.831212,575.7308399,659.2905278,794.0938232,497.3298704,400.5246559,819.4858144,383.2936211,323.3109958,855.3695108,438.9589958,593.0008432,792.1521319,533.3104162,1008.276252,510.8277596,201.0621794,819.7804584,269.7424698,486.8346742,600.6238424,651.1605025,742.2971103,53.07541804,415.5021059,582.3134895,884.1051974,840.9958383,671.7715385,1187.218598,149.2146105,105.0809212,932.9335453,914.3068413,384.1731381,117.6307783,591.2190795,299.549662,643.1523925,733.4582469,836.2684976,538.5350499,585.8882146,603.9544685,743.690796,1084.116691,1134.337251,1031.842042,293.5932561,698.6966438,1165.943824,978.2152115,252.8754634,706.3200408,885.2988196,746.9002611,1009.962871,965.8529909,845.2845675,408.2560471
237.5415753,820.761232,320.0765533,1075.428287,0,580.86229,808.9703332,758.5459775,180.4134141,490.6454932,743.6000269,905.3021595,680.7385695,211.9858486,139.7032569,633.1461127,578.8488576,1130.011062,713.7618651,657.234357,964.1187686,738.7083322,423.7098064,908.4541816,56.93856338,876.8038549,228.547588,864.0023148,270.9630971,802.0735627,397.4644638,715.5312712,849.5180987,143.5687988,401.1832499,768.1204333,1075.770422,549.586208,431.6758043,741.0600515,610.4727676,478.2352977,311.0064308,513.0662725,647.9575603,710.5181208,789.1318014,386.8074456,645.2983806,74.14849965,595.4091031,832.9861944,819.9634138,494.792886,948.1655974,690.651866,707.663762,803.6143354,258.0891319,414.6540727,247.6307735,1086.500805,746.906286,490.8003667,207.3306538,397.4543999,915.8700781,287.7377278,247.7175811,386.0051813,526.343044,694.3810193,403.5839442,130.8166656,705.119848,992.218222,779.8525502,502.2369958,900.5648228,956.2368953,1156.400017,993.3846184,744.3554259,833.4008639,839.0214538,78.81624198,344.4706083,664.7924488,388.3297568,888.4103781,787.7372658,717.3186182,661.1179925,399.1115132,905.7372687,687.7652216,776.3227422,797.4139452,921.1492821,781.6149947,861.9617161,739.1792746,837.3201299,758.40952,151.109232,923.5691636,930.5106125,323.8579936,519.9173011,891.0779988,1129.029672,347.1397413,1017.472358,868.9033318,862.0556827,987.4943038,715.8617185,270.1481075,1043.805537,173.0028901,447.7722635,466.2713802,961.5887895,407.7070026,234.931905,598.8430512,56.22277119,523.0411074,715.0062937,632.9083662,610.2466714,737.1092185,336.8159735,812.4284584,849.0771461,754.3878313,730.1897014,693.5618213,724.1056553,959.675987,67.35725648,616.6627928,879.2041856,255.9726548,812.5373838,667.2405863,769.8967463,724.9275826,461.4076289,1070.945844,835.7032966,959.1376335,227.7279078,237.1919054,520.0778788,260.6338428,927.7871523,1142.478009,168.1933411,470.7663964,824.5513932,967.5231263,609.1978332,779.0250317,486.5316023,451.2482687,248.3082761,630.6013003,619.2132105,755.9689147,556.231966,177.2596965,259.8557292,58.13776741,784.6304863,594.0210434,238.195298,171.1052308,823.0334137,584.2003081,877.2000912,523.5971734,409.376355,449.4997219,642.8841264,699.7663896
499.928995,459.6194078,396.6913158,633.7325934,580.86229,0,591.2190795,484.7277586,434.4122466,317.6476035,536.0037313,430.7261311,170,535.2803004,445.9708511,344.2455519,313.5426606,684.3697831,341.0234596,341.9151942,437.0011442,789.3852038,238.9246743,542.1162237,560.8787748,630.1491887,414.1605969,298.1157493,496.6205795,233.8054747,379.8855091,411.9247504,511.5662225,533.4988285,568.0184856,354.2654372,584.2268395,309.2604081,184.6212339,160.6393476,267.0318333,133.056379,275.960142,137.3535584,754.0822236,130.0961183,692.84486,413.8272586,665.9827325,506.8066693,686.0619506,299.347624,351.005698,94.51454914,453.5118521,678.6434999,565.1061847,697.5851203,619.038771,274.854507,452.762631,609.3808333,591.9797294,590.4743856,560.2901034,643.3762507,398.6389344,319.3399443,572.0847839,299.1270633,619.4513702,261.0900228,185.1944924,450.5640909,156.1569723,468.1239152,719.1084758,321.3113755,388.8907302,528.8667129,710.606783,458.8354825,175.8635835,306.5289546,271.9007172,526.103602,249.9459942,175.1113931,241.0331927,328.2499048,486.5439343,136.4734406,729.3668487,385.7836181,415.447951,143.0034965,358.5108088,219.3855054,364.6601157,230.7834483,405.3455316,314.8412298,261.5033461,404.1781785,545.7700981,590.9255452,382.4879083,339.0943821,142.7620398,591.2165424,709.8401228,273.5415873,525.529257,470.2871463,432.9168511,519.3476678,362.1118612,516.0397272,566.3505981,466.3743132,475.3535526,184.4017353,382.0837605,464.4006891,361.7734097,558.8720784,524.6903849,394.4426448,159.3894601,197.4335331,422.9066091,503.0795166,524.6656078,586.5807702,325.9831284,317.6476035,197.8534811,639.8320092,815.491263,378.9102796,525.9144417,458.4430172,442.6522337,386.684626,451.2493767,147.4618595,714.8090654,714.3451547,557.6253222,653.9250722,274.5778578,381.1587596,353.1416147,370.0608058,60.8276253,594.9596625,494.6958662,662.0611754,412.6814752,280.7026897,601.3917193,562.8943062,42.72001873,417.9389908,122.5887434,536.6060007,347.6348659,516.6091366,49.57822102,705.2729968,113.9517442,512.7884554,537.5090697,523.9895037,370.6669664,82,578.2957721,578.027681,413.8175927,637.7813105,416.8896737,113.1768528,380.4681327,332.9459416,248.9196658,448.0736547
901.8275888,197.5702407,856.6446171,393.4119978,808.9703332,591.2190795,0,110.1680534,638.3181025,870.5170877,67.23094526,979.312514,746.9672014,915.8738996,749.0861099,250.3377718,893.819333,435.3320572,264.0927867,931.9710296,936.0395291,348.1106146,466.6229741,208.8300745,833.4776542,69.42621983,808.0872478,766.7757169,919.0364519,558.0367371,884.9841806,181.5323663,160.9968944,672.9910846,457.4505438,937.6246584,473.9250996,314.2387627,696.2679082,606.9802303,325.3459697,672.0267852,678.3818983,704.0809613,392.2499203,622.6435577,161.7714437,422.4275086,285.8128758,757.5862987,363.4074848,474.6503977,358.6600061,629.3846201,983.5024148,250.0179994,114.1271221,154.3534904,1002.666944,447.8001787,864.6259307,454.9120794,84.40379138,382.2983128,631.4942597,522.3112099,917.529836,733.758816,964.970984,798.6119208,368.9823844,848.3984913,566.6753921,717.7994149,709.3581606,498.1244824,207.8677464,878.251103,441.035146,311.2940732,454.5085258,523.115666,689.8840482,460.7689226,747.3218851,812.8179378,687.0291115,437.1041066,507.394324,800.5697971,125.6065285,610.7086048,346.0924732,891.2244386,955.4417826,503.7955935,291.0154635,677.0184636,833.6144193,754.2048793,338.1198013,315.0634857,710.3492099,212.4617613,671.6167062,172.0726591,532.6734459,797.762496,713.4206333,120.3370267,401.2991403,733.7881166,1046.380906,248.6966023,294.6879706,388.4765115,239.6351393,553.9034212,431.26442,636.8335732,367.141662,474.0464112,752.1116938,405.2653452,734.3269027,240.5036382,773.4080424,292.4944444,703.3128749,788.4009132,209.4039159,90.00555538,495.2191434,10.44030651,454.8681128,898.6434221,474.554528,200.9004729,399.9924999,726.1521879,743.6464214,193.8710912,307.332068,566.1669365,199.7248107,474.1698008,211.896201,258.3815009,389.7204126,357.6171137,542.4619802,766.0770196,675.3939591,603.7756206,593.6328832,988.3627876,310.9340766,496.2307931,706.2534956,827.658142,15.62049935,282.931087,560.575597,211.3030998,524.015267,387.8375949,611.36732,183.3057555,561.9555143,213.1900561,698.9456345,874.4483976,945.9852007,779.9467931,282.846248,673.1478292,963.8682483,673.3141911,266.9175903,323.569158,975.8632076,683.9042331,891.5290236,867.0784278,840.138679,145.0861813
826.9038638,111.6109314,771.9229236,358.7338847,758.5459775,484.7277586,110.1680534,0,581.416374,772.5522636,80.13114251,869.1536113,637.9130035,844.6312805,683.3952005,152.1906699,791.1068196,408.4176784,153.9350512,826.3830831,826.9056778,421.2671361,382.7192182,167.2871782,776.6556509,147.2175261,731.3617436,657.6229923,841.4303299,449.8822068,794.3664142,72.83543094,104.1201229,630.3173804,446.7885406,828.5801108,415.3480468,228.0811259,600.1933022,496.8883174,222.0562992,572.2630514,594.465306,602.0207638,444.5953216,512.5192679,253.2686321,375.5369489,332.6409476,700.7838468,400.9788024,370.5266522,257.6897359,528.4581346,873.6005952,309.9032107,151.1687798,250.3517525,933.1162843,369.8675439,787.137218,404.5985665,149.7898528,387.4390275,598.6868965,521.8141432,807.7437713,651.116733,893.0688663,706.9766616,384.8805009,740.0628352,476.4199828,656.0373465,599.5681779,414.9132439,295.0423698,779.7140501,347.3110997,254.2380774,431.6537965,437.1235523,579.7180349,357.1736272,637.8314824,752.8001063,599.2161547,327.299557,424.9235225,691.572845,37.33630941,500.5457022,400.9351569,800.6659728,845.3401682,393.6762629,185.9811818,567.3420485,724.9965517,644.0450295,246.4183435,206.0728027,601.2329,105.4182147,631.381026,166.1926593,436.286603,711.5757163,611.0008183,133.7011593,389.1786222,645.1867947,936.8468391,172.6759972,208.1249625,322.5910724,129.4681428,520.5573936,373.1085633,585.6910448,339.3700046,381.2938499,647.373926,372.2270812,657.4990494,253.639508,717.7750344,236.2794955,593.3649804,681.296558,149.8032042,46.32493929,469.754191,103.7304198,353.162852,789.4434749,364.7259245,257.4101785,468.6331188,622.2684308,691.6422486,154.7417203,223.9464222,506.4721118,109.767937,364.2993275,296.2110734,329.38731,384.2199891,335.9360058,436.4951317,660.7155212,602.3985392,538.7281318,491,916.922025,242.9094481,453.2284192,639.6069105,730.0719143,118.0042372,241.1244492,452.6742758,108.8117641,425.7146932,376.4266197,542.1890814,180.4716044,453.6353161,293.4365349,594.2810783,804.8981302,871.1813818,723.4390092,179.3014222,566.3965042,893.0985388,639.0031299,172.626765,353.035409,865.7251296,581.0421671,800.1481113,771.9183895,733.411208,58.79625838
295.0610106,640.630939,311.2073264,895.0558642,180.4134141,434.4122466,638.3181025,581.416374,0,440.1477025,571.8688661,808.7502705,561.6636004,295.2033198,124.0644994,452.9602632,517.7074463,949.6272953,533.4838329,592.5706709,849.4916127,617.1166826,247.3479331,728.7166802,195.6450868,704.8475012,223.2151429,729.647175,322.1335127,641.1372708,378.1917503,536.033581,670.3387203,100.4241007,281.0071173,684.2879511,897.209563,369.2587169,322.9133011,590.0008475,430.8131846,357.5611836,201.9108714,399.6998874,536.7103502,563.7987229,636.0031446,217.9105321,509.082508,119.6202324,474.7683646,662.3601739,642.2001246,360.4511063,845.7712457,549.7062852,542.6831488,649.3450547,374.4769686,235.1701512,273.8904891,907.0573301,582.0120274,361.0346244,146.8638826,312.6419678,804.2194974,214.1121202,343.8037231,327.8673512,399.1014909,598.9073384,249.3932637,84.34453154,575.3025291,817.6319465,633.3379824,452.1338297,725.5136112,775.8724122,976.0020492,820.4023403,607.2643576,661.6358515,703.7272199,174.8628034,238.2960344,493.811705,215.8633827,757.4919141,609.5088186,568.1980289,539.2680224,382.4042364,803.7269437,524.1412023,596.5668445,653.7644836,792.5055205,653.3949801,682.9385038,560.1508725,695.8577441,578.0882286,114.1621654,745.4562361,761.0236527,280.1303268,408.7798919,714.6586598,948.7723647,264.2517739,917.7085594,688.4911038,682.0095307,808.1039537,535.4484102,152.7645247,864.5721485,36.61966685,290.3945592,294.7032406,815.4471166,250.5394181,171.8429516,444.5042182,136.3598181,347.9324647,583.0548859,530.0660336,434.8149031,562.5237773,210.447143,640.981279,676.4148136,662.6567739,562.2988529,543.530128,613.560103,810.0055555,113.2254388,444.5672053,699.2631836,75.74298647,632.3606566,500.3009095,624.0592921,586.5603123,326.0981447,890.6289912,671.4499237,815.2987183,116.6747616,65.12296062,375.7046713,365.016438,747.5627064,962.9792313,93.14504818,407.4506105,653.7598948,787.1873983,456.0010965,598.7027643,325.8128297,310.7796647,87.13208364,465.3654478,466.0042918,610.3179499,437.4391386,251.1772283,335.2521439,142.2005626,604.6883495,465.4309831,339.705755,149.966663,642.7697877,451.4432412,784.434191,403.267901,389.6485596,407.4616546,553.1084885,522.6471085
294.3348433,767.1466613,178.1010949,951.2271022,490.6454932,317.6476035,870.5170877,772.5522636,440.1477025,0,808.0099009,432.6118353,280.713377,336.3406012,362.5051724,621.4893402,89.73850901,1001.495881,643.9604025,167.600716,515.3736509,990.1116099,419.7106146,853.4225214,444.370341,919.6629817,262.2689459,471.8103433,272.0073528,526.103602,109.0733698,702.1637986,816.7496556,527.8418324,690.5077842,287.7846417,897.0089186,559.201216,175.4109461,434.0103685,551.3347441,201.246118,248.3586117,180.69311,929.3976544,394.391937,940.5583448,560.9857396,867.7032903,432.7089091,861.0952328,609.6170929,668.6232123,246.5461417,481.0166317,894.4769421,818.0006112,948.9388811,393.0407104,450.1388675,258.4917794,924.2104739,851.5891028,748.5131929,586.2124188,742.3132762,464.8881586,226.2785894,350.4126139,112.4322018,784.9509539,236.5163842,313.0191687,395.2163964,330.4073244,774.8083634,956.3414662,12.04159458,701.9344699,846.1583776,1027.588439,761.3474897,383.2753579,618.633979,453.3982797,413.2468996,218.2406928,490.6526266,387.5938596,483.2307937,781.9187937,408.9315346,918.0958556,111.4495402,440.0556783,458.6610949,671.6918937,447.475139,506.3328944,384.7661628,722.9280739,627.1562804,472.0550815,707.234049,543.3681993,898.0139197,681.0293679,168.6564556,174.8971126,891.7067904,1027.473114,179.1786818,544.6218872,784.2512353,749.333704,836.1782107,661.9101147,583.6000343,881.7080016,476.0010504,642.5675062,398.246155,594.8714147,614.0032573,274,772.0375639,443.3057636,614.8601467,344.4256088,204,674.247729,780.5389164,625.7171885,867.9222315,638.3455177,284.1126537,513.4218538,867.8139201,1001.855279,606.1328237,467.8995619,704.0071022,759.7058641,446.0100896,758.4260017,465.0344073,949.7052174,932.7920454,711.2538225,971.4164915,570.5479822,584.7683302,323.6309627,402.1007336,287.6803782,366.7710457,812.0098522,975.6561894,360.4358473,43.10452412,882.9065636,879.0961267,360.0347205,723.3733476,346.9755035,690.9544124,375.2998801,753.3531708,365.3956759,937.8539332,209.153054,340.147027,312.230684,437.1921774,683.7265535,257.619875,361.1675511,580.9922547,727.6434566,822.7496582,401.3589416,204.7071078,100.7174265,43.41658669,183.1201791,725.8443359
