in,x,y,qc,tc,tr,te,tl
2,635.0,200,74.0,0.0,0.0,0.0,0.0
3,278.0,907,74.0,0.0,0.0,0.0,0.0
4,875.0,93,80.0,0.0,0.0,0.0,0.0
5,10.0,732,85.0,0.0,0.0,0.0,0.0
6,586.0,657,99.0,0.0,0.0,0.0,0.0
7,482.0,75,81.0,0.0,0.0,0.0,0.0
8,526.0,176,85.0,0.0,0.0,0.0,0.0
9,153.0,622,100.0,0.0,0.0,0.0,0.0
10,452.0,945,74.0,0.0,0.0,0.0,0.0
11,456.0,137,57.0,0.0,0.0,0.0,0.0
12,884.0,968,60.0,0.0,0.0,0.0,0.0
13,688.0,793,74.0,0.0,0.0,0.0,0.0
14,117.0,915,60.0,0.0,0.0,0.0,0.0
15,149.0,746,77.0,0.0,0.0,0.0,0.0
16,495.0,325,72.0,0.0,0.0,0.0,0.0
17,539.0,967,87.0,0.0,0.0,0.0,0.0
18,917.0,58,89.0,0.0,0.0,0.0,0.0
19,590.0,316,53.0,0.0,0.0,0.0,0.0
20,611.0,998,72.0,0.0,0.0,0.0,0.0
21,963.0,878,62.0,0.0,0.0,0.0,0.0
22,141.0,5,53.0,0.0,0.0,0.0,0.0
23,383.0,531,54.0,0.0,0.0,0.0,0.0
24,685.0,124,98.0,0.0,0.0,0.0,0.0
25,39.0,781,65.0,0.0,0.0,0.0,0.0
26,534.0,29,72.0,0.0,0.0,0.0,0.0
27,213.0,837,81.0,0.0,0.0,0.0,0.0
28,874.0,734,84.0,0.0,0.0,0.0,0.0
29,180.0,943,64.0,0.0,0.0,0.0,0.0
30,789.0,541,52.0,0.0,0.0,0.0,0.0
31,343.0,949,60.0,0.0,0.0,0.0,0.0
32,537.0,248,95.0,0.0,0.0,0.0,0.0
33,626.0,147,55.0,0.0,0.0,0.0,0.0
34,56.0,596,79.0,0.0,0.0,0.0,0.0
35,112.0,344,97.0,0.0,0.0,0.0,0.0
36,738.0,977,51.0,0.0,0.0,0.0,0.0
37,941.0,193,93.0,0.0,0.0,0.0,0.0
38,437.0,386,50.0,0.0,0.0,0.0,0.0
39,440.0,770,93.0,0.0,0.0,0.0,0.0
40,743.0,623,95.0,0.0,0.0,0.0,0.0
41,521.0,398,90.0,0.0,0.0,0.0,0.0
42,488.0,747,95.0,0.0,0.0,0.0,0.0
43,321.0,734,71.0,0.0,0.0,0.0,0.0
44,521.0,778,89.0,0.0,0.0,0.0,0.0
45,90.0,89,77.0,0.0,0.0,0.0,0.0
46,716.0,652,81.0,0.0,0.0,0.0,0.0
47,333.0,12,74.0,0.0,0.0,0.0,0.0
48,244.0,424,53.0,0.0,0.0,0.0,0.0
49,199.0,115,79.0,0.0,0.0,0.0,0.0
50,83.0,719,58.0,0.0,0.0,0.0,0.0
51,126.0,148,61.0,0.0,0.0,0.0,0.0
52,789.0,437,97.0,0.0,0.0,0.0,0.0
53,728.0,336,93.0,0.0,0.0,0.0,0.0
54,504.0,704,95.0,0.0,0.0,0.0,0.0
55,933.0,949,80.0,0.0,0.0,0.0,0.0
56,232.0,78,72.0,0.0,0.0,0.0,0.0
57,382.0,130,92.0,0.0,0.0,0.0,0.0
58,346.0,2,88.0,0.0,0.0,0.0,0.0
59,61.0,985,90.0,0.0,0.0,0.0,0.0
60,357.0,505,85.0,0.0,0.0,0.0,0.0
61,199.0,892,83.0,0.0,0.0,0.0,0.0
62,930.0,154,83.0,0.0,0.0,0.0,0.0
63,400.0,95,59.0,0.0,0.0,0.0,0.0
64,148.0,261,75.0,0.0,0.0,0.0,0.0
65,41.0,527,80.0,0.0,0.0,0.0,0.0
66,29.0,335,55.0,0.0,0.0,0.0,0.0
67,913.0,885,66.0,0.0,0.0,0.0,0.0
68,293.0,784,99.0,0.0,0.0,0.0,0.0
69,102.0,962,89.0,0.0,0.0,0.0,0.0
70,372.0,866,53.0,0.0,0.0,0.0,0.0
71,144.0,223,64.0,0.0,0.0,0.0,0.0
72,684.0,899,85.0,0.0,0.0,0.0,0.0
73,402.0,636,52.0,0.0,0.0,0.0,0.0
74,138.0,705,60.0,0.0,0.0,0.0,0.0
75,715.0,745,63.0,0.0,0.0,0.0,0.0
76,914.0,323,94.0,0.0,0.0,0.0,0.0
77,287.0,3,66.0,0.0,0.0,0.0,0.0
78,461.0,953,56.0,0.0,0.0,0.0,0.0
79,826.0,351,71.0,0.0,0.0,0.0,0.0
80,780.0,165,97.0,0.0,0.0,0.0,0.0
81,935.0,38,98.0,0.0,0.0,0.0,0.0
82,927.0,350,57.0,0.0,0.0,0.0,0.0
83,754.0,709,94.0,0.0,0.0,0.0,0.0
84,784.0,423,60.0,0.0,0.0,0.0,0.0
85,849.0,726,70.0,0.0,0.0,0.0,0.0
86,74.0,778,56.0,0.0,0.0,0.0,0.0
87,354.0,750,56.0,0.0,0.0,0.0,0.0
88,628.0,487,52.0,0.0,0.0,0.0,0.0
89,362.0,568,64.0,0.0,0.0,0.0,0.0
90,898.0,759,81.0,0.0,0.0,0.0,0.0
91,563.0,171,81.0,0.0,0.0,0.0,0.0
92,721.0,637,100.0,0.0,0.0,0.0,0.0
93,136.0,83,73.0,0.0,0.0,0.0,0.0
94,341.0,955,62.0,0.0,0.0,0.0,0.0
95,892.0,938,75.0,0.0,0.0,0.0,0.0
96,671.0,542,68.0,0.0,0.0,0.0,0.0
97,659.0,306,80.0,0.0,0.0,0.0,0.0
98,805.0,670,68.0,0.0,0.0,0.0,0.0
99,930.0,778,89.0,0.0,0.0,0.0,0.0
100,791.0,763,98.0,0.0,0.0,0.0,0.0
101,747.0,285,92.0,0.0,0.0,0.0,0.0
102,641.0,347,97.0,0.0,0.0,0.0,0.0
103,846.0,685,80.0,0.0,0.0,0.0,0.0
104,598.0,253,56.0,0.0,0.0,0.0,0.0
105,45.0,585,83.0,0.0,0.0,0.0,0.0
106,654.0,70,84.0,0.0,0.0,0.0,0.0
107,887.0,421,93.0,0.0,0.0,0.0,0.0
108,310.0,854,50.0,0.0,0.0,0.0,0.0
109,527.0,787,62.0,0.0,0.0,0.0,0.0
110,602.0,66,74.0,0.0,0.0,0.0,0.0
111,878.0,10,51.0,0.0,0.0,0.0,0.0
112,351.0,797,52.0,0.0,0.0,0.0,0.0
113,995.0,987,90.0,0.0,0.0,0.0,0.0
114,697.0,200,50.0,0.0,0.0,0.0,0.0
115,722.0,246,58.0,0.0,0.0,0.0,0.0
116,847.0,208,89.0,0.0,0.0,0.0,0.0
117,577.0,295,66.0,0.0,0.0,0.0,0.0
118,102.0,478,78.0,0.0,0.0,0.0,0.0
119,899.0,185,69.0,0.0,0.0,0.0,0.0
120,123.0,601,90.0,0.0,0.0,0.0,0.0
121,230.0,342,77.0,0.0,0.0,0.0,0.0
122,438.0,547,64.0,0.0,0.0,0.0,0.0
123,968.0,649,63.0,0.0,0.0,0.0,0.0
124,214.0,379,54.0,0.0,0.0,0.0,0.0
125,242.0,769,54.0,0.0,0.0,0.0,0.0
126,273.0,194,79.0,0.0,0.0,0.0,0.0
127,66.0,727,91.0,0.0,0.0,0.0,0.0
128,354.0,338,75.0,0.0,0.0,0.0,0.0
129,725.0,735,51.0,0.0,0.0,0.0,0.0
130,632.0,849,81.0,0.0,0.0,0.0,0.0
131,411.0,272,73.0,0.0,0.0,0.0,0.0
132,481.0,165,74.0,0.0,0.0,0.0,0.0
133,121.0,414,72.0,0.0,0.0,0.0,0.0
134,492.0,78,68.0,0.0,0.0,0.0,0.0
135,794.0,406,72.0,0.0,0.0,0.0,0.0
136,736.0,937,60.0,0.0,0.0,0.0,0.0
137,701.0,496,77.0,0.0,0.0,0.0,0.0
138,282.0,94,81.0,0.0,0.0,0.0,0.0
139,87.0,12,67.0,0.0,0.0,0.0,0.0
140,963.0,619,85.0,0.0,0.0,0.0,0.0
141,61.0,688,85.0,0.0,0.0,0.0,0.0
142,387.0,244,75.0,0.0,0.0,0.0,0.0
143,740.0,242,98.0,0.0,0.0,0.0,0.0
144,209.0,571,73.0,0.0,0.0,0.0,0.0
145,631.0,208,50.0,0.0,0.0,0.0,0.0
146,643.0,521,100.0,0.0,0.0,0.0,0.0
147,280.0,11,64.0,0.0,0.0,0.0,0.0
148,226.0,40,58.0,0.0,0.0,0.0,0.0
149,161.0,296,50.0,0.0,0.0,0.0,0.0
150,839.0,54,97.0,0.0,0.0,0.0,0.0
151,814.0,504,100.0,0.0,0.0,0.0,0.0
152,967.0,668,87.0,0.0,0.0,0.0,0.0
153,236.0,704,76.0,0.0,0.0,0.0,0.0
154,218.0,618,52.0,0.0,0.0,0.0,0.0
155,526.0,667,94.0,0.0,0.0,0.0,0.0
156,87.0,981,76.0,0.0,0.0,0.0,0.0
157,768.0,197,99.0,0.0,0.0,0.0,0.0
158,976.0,122,73.0,0.0,0.0,0.0,0.0
159,177.0,712,88.0,0.0,0.0,0.0,0.0
160,449.0,902,97.0,0.0,0.0,0.0,0.0
161,492.0,63,88.0,0.0,0.0,0.0,0.0
162,761.0,122,58.0,0.0,0.0,0.0,0.0
163,609.0,621,76.0,0.0,0.0,0.0,0.0
164,614.0,240,56.0,0.0,0.0,0.0,0.0
165,478.0,599,51.0,0.0,0.0,0.0,0.0
166,175.0,312,57.0,0.0,0.0,0.0,0.0
167,239.0,636,74.0,0.0,0.0,0.0,0.0
168,347.0,199,100.0,0.0,0.0,0.0,0.0
169,619.0,620,80.0,0.0,0.0,0.0,0.0
170,275.0,24,64.0,0.0,0.0,0.0,0.0
171,565.0,769,94.0,0.0,0.0,0.0,0.0
172,120.0,871,75.0,0.0,0.0,0.0,0.0
173,140.0,957,54.0,0.0,0.0,0.0,0.0
174,68.0,736,97.0,0.0,0.0,0.0,0.0
175,661.0,294,92.0,0.0,0.0,0.0,0.0
176,604.0,737,60.0,0.0,0.0,0.0,0.0
177,91.0,956,75.0,0.0,0.0,0.0,0.0
178,16.0,561,71.0,0.0,0.0,0.0,0.0
179,680.0,254,67.0,0.0,0.0,0.0,0.0
180,173.0,171,96.0,0.0,0.0,0.0,0.0
181,852.0,978,93.0,0.0,0.0,0.0,0.0
182,533.0,757,53.0,0.0,0.0,0.0,0.0
183,352.0,957,80.0,0.0,0.0,0.0,0.0
184,409.0,939,94.0,0.0,0.0,0.0,0.0
185,630.0,902,56.0,0.0,0.0,0.0,0.0
186,487.0,220,60.0,0.0,0.0,0.0,0.0
