in,x,y,qc,tc,tr,te,tl
2,80.0,386,1.0,0.0,0.0,0.0,0.0
3,521.0,652,1.0,0.0,0.0,0.0,0.0
4,597.0,936,1.0,0.0,0.0,0.0,0.0
5,836.0,69,1.0,0.0,0.0,0.0,0.0
6,503.0,987,1.0,0.0,0.0,0.0,0.0
7,618.0,169,1.0,0.0,0.0,0.0,0.0
8,115.0,662,1.0,0.0,0.0,0.0,0.0
9,312.0,175,1.0,0.0,0.0,0.0,0.0
10,78.0,83,1.0,0.0,0.0,0.0,0.0
11,364.0,317,1.0,0.0,0.0,0.0,0.0
12,12.0,454,1.0,0.0,0.0,0.0,0.0
13,980.0,537,1.0,0.0,0.0,0.0,0.0
14,403.0,383,1.0,0.0,0.0,0.0,0.0
15,144.0,443,1.0,0.0,0.0,0.0,0.0
16,739.0,464,1.0,0.0,0.0,0.0,0.0
17,886.0,511,1.0,0.0,0.0,0.0,0.0
18,904.0,106,1.0,0.0,0.0,0.0,0.0
19,794.0,539,1.0,0.0,0.0,0.0,0.0
20,821.0,608,1.0,0.0,0.0,0.0,0.0
21,781.0,347,1.0,0.0,0.0,0.0,0.0
22,336.0,490,1.0,0.0,0.0,0.0,0.0
23,101.0,736,1.0,0.0,0.0,0.0,0.0
24,365.0,68,1.0,0.0,0.0,0.0,0.0
25,618.0,684,1.0,0.0,0.0,0.0,0.0
26,282.0,286,1.0,0.0,0.0,0.0,0.0
27,311.0,806,1.0,0.0,0.0,0.0,0.0
28,557.0,793,1.0,0.0,0.0,0.0,0.0
29,54.0,50,1.0,0.0,0.0,0.0,0.0
30,651.0,264,1.0,0.0,0.0,0.0,0.0
31,619.0,661,1.0,0.0,0.0,0.0,0.0
32,156.0,994,1.0,0.0,0.0,0.0,0.0
33,950.0,369,1.0,0.0,0.0,0.0,0.0
34,183.0,707,1.0,0.0,0.0,0.0,0.0
35,673.0,856,1.0,0.0,0.0,0.0,0.0
36,5.0,651,1.0,0.0,0.0,0.0,0.0
37,867.0,449,1.0,0.0,0.0,0.0,0.0
38,946.0,914,1.0,0.0,0.0,0.0,0.0
39,75.0,82,1.0,0.0,0.0,0.0,0.0
40,522.0,8,1.0,0.0,0.0,0.0,0.0
41,573.0,493,1.0,0.0,0.0,0.0,0.0
42,833.0,699,1.0,0.0,0.0,0.0,0.0
43,881.0,677,1.0,0.0,0.0,0.0,0.0
44,201.0,77,1.0,0.0,0.0,0.0,0.0
45,536.0,593,1.0,0.0,0.0,0.0,0.0
46,67.0,895,1.0,0.0,0.0,0.0,0.0
47,99.0,113,1.0,0.0,0.0,0.0,0.0
48,120.0,133,1.0,0.0,0.0,0.0,0.0
49,428.0,231,1.0,0.0,0.0,0.0,0.0
50,701.0,845,1.0,0.0,0.0,0.0,0.0
51,190.0,508,1.0,0.0,0.0,0.0,0.0
52,431.0,218,1.0,0.0,0.0,0.0,0.0
53,626.0,782,1.0,0.0,0.0,0.0,0.0
54,113.0,914,1.0,0.0,0.0,0.0,0.0
55,569.0,117,1.0,0.0,0.0,0.0,0.0
56,865.0,639,1.0,0.0,0.0,0.0,0.0
57,708.0,9,1.0,0.0,0.0,0.0,0.0
58,511.0,977,1.0,0.0,0.0,0.0,0.0
59,104.0,838,1.0,0.0,0.0,0.0,0.0
60,229.0,467,1.0,0.0,0.0,0.0,0.0
61,956.0,568,1.0,0.0,0.0,0.0,0.0
62,431.0,929,1.0,0.0,0.0,0.0,0.0
63,615.0,707,1.0,0.0,0.0,0.0,0.0
64,913.0,42,1.0,0.0,0.0,0.0,0.0
65,854.0,504,1.0,0.0,0.0,0.0,0.0
66,236.0,176,1.0,0.0,0.0,0.0,0.0
67,377.0,404,1.0,0.0,0.0,0.0,0.0
68,380.0,468,1.0,0.0,0.0,0.0,0.0
69,590.0,752,1.0,0.0,0.0,0.0,0.0
