in,x,y,qc,tc,tr,te,tl
2,749.0,750,55.0,0.0,0.0,0.0,0.0
3,960.0,879,64.0,0.0,0.0,0.0,0.0
4,914.0,116,100.0,0.0,0.0,0.0,0.0
5,517.0,477,66.0,0.0,0.0,0.0,0.0
6,554.0,143,68.0,0.0,0.0,0.0,0.0
7,850.0,488,95.0,0.0,0.0,0.0,0.0
8,739.0,177,67.0,0.0,0.0,0.0,0.0
9,229.0,160,100.0,0.0,0.0,0.0,0.0
10,539.0,573,75.0,0.0,0.0,0.0,0.0
11,901.0,821,65.0,0.0,0.0,0.0,0.0
12,787.0,399,98.0,0.0,0.0,0.0,0.0
13,974.0,203,100.0,0.0,0.0,0.0,0.0
14,89.0,387,66.0,0.0,0.0,0.0,0.0
15,561.0,27,82.0,0.0,0.0,0.0,0.0
16,103.0,139,84.0,0.0,0.0,0.0,0.0
17,174.0,826,89.0,0.0,0.0,0.0,0.0
18,40.0,578,62.0,0.0,0.0,0.0,0.0
19,359.0,23,64.0,0.0,0.0,0.0,0.0
20,440.0,649,87.0,0.0,0.0,0.0,0.0
21,588.0,265,94.0,0.0,0.0,0.0,0.0
22,182.0,275,75.0,0.0,0.0,0.0,0.0
23,401.0,993,53.0,0.0,0.0,0.0,0.0
24,751.0,564,99.0,0.0,0.0,0.0,0.0
25,797.0,274,85.0,0.0,0.0,0.0,0.0
26,756.0,252,87.0,0.0,0.0,0.0,0.0
27,871.0,882,83.0,0.0,0.0,0.0,0.0
28,693.0,417,82.0,0.0,0.0,0.0,0.0
29,710.0,620,78.0,0.0,0.0,0.0,0.0
30,960.0,422,84.0,0.0,0.0,0.0,0.0
31,530.0,904,67.0,0.0,0.0,0.0,0.0
32,124.0,126,61.0,0.0,0.0,0.0,0.0
33,67.0,587,56.0,0.0,0.0,0.0,0.0
34,440.0,336,63.0,0.0,0.0,0.0,0.0
35,219.0,38,98.0,0.0,0.0,0.0,0.0
36,609.0,504,79.0,0.0,0.0,0.0,0.0
37,936.0,474,95.0,0.0,0.0,0.0,0.0
38,800.0,689,92.0,0.0,0.0,0.0,0.0
39,358.0,530,51.0,0.0,0.0,0.0,0.0
40,914.0,753,66.0,0.0,0.0,0.0,0.0
41,210.0,96,50.0,0.0,0.0,0.0,0.0
42,95.0,816,82.0,0.0,0.0,0.0,0.0
43,441.0,389,66.0,0.0,0.0,0.0,0.0
44,506.0,963,75.0,0.0,0.0,0.0,0.0
45,114.0,285,73.0,0.0,0.0,0.0,0.0
46,333.0,191,83.0,0.0,0.0,0.0,0.0
47,545.0,892,76.0,0.0,0.0,0.0,0.0
48,59.0,618,72.0,0.0,0.0,0.0,0.0
49,698.0,385,62.0,0.0,0.0,0.0,0.0
50,977.0,931,78.0,0.0,0.0,0.0,0.0
51,822.0,79,56.0,0.0,0.0,0.0,0.0
