in,x,y,qc,tc,tr,te,tl
2,612.0,199,99.0,0.0,0.0,0.0,0.0
3,864.0,279,72.0,0.0,0.0,0.0,0.0
4,746.0,395,87.0,0.0,0.0,0.0,0.0
5,738.0,519,77.0,0.0,0.0,0.0,0.0
6,797.0,59,78.0,0.0,0.0,0.0,0.0
7,867.0,206,76.0,0.0,0.0,0.0,0.0
8,846.0,399,74.0,0.0,0.0,0.0,0.0
9,654.0,172,78.0,0.0,0.0,0.0,0.0
10,874.0,275,92.0,0.0,0.0,0.0,0.0
11,675.0,479,96.0,0.0,0.0,0.0,0.0
12,780.0,372,75.0,0.0,0.0,0.0,0.0
13,692.0,446,96.0,0.0,0.0,0.0,0.0
14,541.0,183,72.0,0.0,0.0,0.0,0.0
15,747.0,432,99.0,0.0,0.0,0.0,0.0
16,845.0,403,63.0,0.0,0.0,0.0,0.0
17,787.0,317,93.0,0.0,0.0,0.0,0.0
18,472.0,325,64.0,0.0,0.0,0.0,0.0
19,682.0,246,68.0,0.0,0.0,0.0,0.0
20,779.0,308,82.0,0.0,0.0,0.0,0.0
21,815.0,316,53.0,0.0,0.0,0.0,0.0
22,690.0,306,91.0,0.0,0.0,0.0,0.0
23,923.0,403,74.0,0.0,0.0,0.0,0.0
24,643.0,526,67.0,0.0,0.0,0.0,0.0
25,849.0,293,65.0,0.0,0.0,0.0,0.0
26,789.0,424,85.0,0.0,0.0,0.0,0.0
27,766.0,443,52.0,0.0,0.0,0.0,0.0
28,833.0,421,77.0,0.0,0.0,0.0,0.0
29,999.0,259,91.0,0.0,0.0,0.0,0.0
30,949.0,458,58.0,0.0,0.0,0.0,0.0
31,675.0,431,73.0,0.0,0.0,0.0,0.0
32,930.0,480,62.0,0.0,0.0,0.0,0.0
33,809.0,439,94.0,0.0,0.0,0.0,0.0
34,677.0,173,84.0,0.0,0.0,0.0,0.0
35,479.0,247,74.0,0.0,0.0,0.0,0.0
36,849.0,285,95.0,0.0,0.0,0.0,0.0
37,711.0,358,62.0,0.0,0.0,0.0,0.0
38,794.0,366,62.0,0.0,0.0,0.0,0.0
39,878.0,230,78.0,0.0,0.0,0.0,0.0
40,815.0,259,89.0,0.0,0.0,0.0,0.0
41,739.0,570,87.0,0.0,0.0,0.0,0.0
42,564.0,141,54.0,0.0,0.0,0.0,0.0
43,845.0,320,73.0,0.0,0.0,0.0,0.0
44,801.0,473,81.0,0.0,0.0,0.0,0.0
45,769.0,345,84.0,0.0,0.0,0.0,0.0
46,528.0,256,51.0,0.0,0.0,0.0,0.0
47,700.0,404,84.0,0.0,0.0,0.0,0.0
48,851.0,369,100.0,0.0,0.0,0.0,0.0
49,925.0,215,69.0,0.0,0.0,0.0,0.0
50,608.0,654,52.0,0.0,0.0,0.0,0.0
51,878.0,358,99.0,0.0,0.0,0.0,0.0
52,562.0,80,95.0,0.0,0.0,0.0,0.0
53,577.0,358,85.0,0.0,0.0,0.0,0.0
54,418.0,269,89.0,0.0,0.0,0.0,0.0
55,766.0,533,96.0,0.0,0.0,0.0,0.0
56,709.0,585,60.0,0.0,0.0,0.0,0.0
57,933.0,280,75.0,0.0,0.0,0.0,0.0
58,671.0,522,97.0,0.0,0.0,0.0,0.0
59,725.0,496,65.0,0.0,0.0,0.0,0.0
60,863.0,250,57.0,0.0,0.0,0.0,0.0
61,864.0,328,57.0,0.0,0.0,0.0,0.0
62,663.0,460,97.0,0.0,0.0,0.0,0.0
63,848.0,251,86.0,0.0,0.0,0.0,0.0
64,601.0,17,97.0,0.0,0.0,0.0,0.0
65,559.0,708,52.0,0.0,0.0,0.0,0.0
66,689.0,490,66.0,0.0,0.0,0.0,0.0
67,745.0,448,100.0,0.0,0.0,0.0,0.0
68,746.0,345,53.0,0.0,0.0,0.0,0.0
69,776.0,427,54.0,0.0,0.0,0.0,0.0
70,925.0,251,3.0,0.0,0.0,0.0,0.0
71,677.0,120,8.0,0.0,0.0,0.0,0.0
72,783.0,292,1.0,0.0,0.0,0.0,0.0
73,484.0,715,3.0,0.0,0.0,0.0,0.0
74,810.0,261,2.0,0.0,0.0,0.0,0.0
75,680.0,173,8.0,0.0,0.0,0.0,0.0
76,895.0,273,6.0,0.0,0.0,0.0,0.0
77,785.0,253,9.0,0.0,0.0,0.0,0.0
78,886.0,125,8.0,0.0,0.0,0.0,0.0
79,916.0,247,8.0,0.0,0.0,0.0,0.0
80,930.0,364,5.0,0.0,0.0,0.0,0.0
81,584.0,185,6.0,0.0,0.0,0.0,0.0
82,896.0,334,4.0,0.0,0.0,0.0,0.0
83,874.0,524,7.0,0.0,0.0,0.0,0.0
84,723.0,145,9.0,0.0,0.0,0.0,0.0
85,440.0,130,1.0,0.0,0.0,0.0,0.0
86,684.0,326,7.0,0.0,0.0,0.0,0.0
87,737.0,309,1.0,0.0,0.0,0.0,0.0
88,554.0,164,6.0,0.0,0.0,0.0,0.0
89,859.0,254,7.0,0.0,0.0,0.0,0.0
90,981.0,334,6.0,0.0,0.0,0.0,0.0
91,717.0,258,10.0,0.0,0.0,0.0,0.0
92,855.0,321,3.0,0.0,0.0,0.0,0.0
93,623.0,443,6.0,0.0,0.0,0.0,0.0
94,685.0,162,5.0,0.0,0.0,0.0,0.0
95,686.0,463,1.0,0.0,0.0,0.0,0.0
96,733.0,431,10.0,0.0,0.0,0.0,0.0
97,664.0,616,5.0,0.0,0.0,0.0,0.0
98,586.0,486,2.0,0.0,0.0,0.0,0.0
99,523.0,196,2.0,0.0,0.0,0.0,0.0
100,712.0,541,6.0,0.0,0.0,0.0,0.0
101,759.0,432,4.0,0.0,0.0,0.0,0.0
102,658.0,583,10.0,0.0,0.0,0.0,0.0
103,860.0,312,3.0,0.0,0.0,0.0,0.0
104,762.0,359,4.0,0.0,0.0,0.0,0.0
105,818.0,236,3.0,0.0,0.0,0.0,0.0
106,498.0,208,2.0,0.0,0.0,0.0,0.0
107,504.0,64,1.0,0.0,0.0,0.0,0.0
108,842.0,221,6.0,0.0,0.0,0.0,0.0
109,895.0,461,9.0,0.0,0.0,0.0,0.0
110,691.0,136,10.0,0.0,0.0,0.0,0.0
111,870.0,277,6.0,0.0,0.0,0.0,0.0
112,644.0,438,10.0,0.0,0.0,0.0,0.0
113,556.0,305,6.0,0.0,0.0,0.0,0.0
114,747.0,522,6.0,0.0,0.0,0.0,0.0
115,728.0,123,7.0,0.0,0.0,0.0,0.0
116,646.0,445,6.0,0.0,0.0,0.0,0.0
117,867.0,380,6.0,0.0,0.0,0.0,0.0
118,578.0,286,9.0,0.0,0.0,0.0,0.0
119,669.0,372,3.0,0.0,0.0,0.0,0.0
120,663.0,507,8.0,0.0,0.0,0.0,0.0
121,691.0,172,10.0,0.0,0.0,0.0,0.0
122,384.0,100,8.0,0.0,0.0,0.0,0.0
123,791.0,379,3.0,0.0,0.0,0.0,0.0
124,650.0,277,1.0,0.0,0.0,0.0,0.0
125,725.0,609,4.0,0.0,0.0,0.0,0.0
126,897.0,279,1.0,0.0,0.0,0.0,0.0
127,758.0,306,6.0,0.0,0.0,0.0,0.0
128,971.0,92,7.0,0.0,0.0,0.0,0.0
129,641.0,183,4.0,0.0,0.0,0.0,0.0
130,904.0,291,5.0,0.0,0.0,0.0,0.0
131,825.0,374,4.0,0.0,0.0,0.0,0.0
132,405.0,305,5.0,0.0,0.0,0.0,0.0
133,786.0,431,3.0,0.0,0.0,0.0,0.0
134,720.0,677,4.0,0.0,0.0,0.0,0.0
135,563.0,245,3.0,0.0,0.0,0.0,0.0
136,758.0,442,3.0,0.0,0.0,0.0,0.0
137,750.0,530,2.0,0.0,0.0,0.0,0.0
138,677.0,72,5.0,0.0,0.0,0.0,0.0
139,567.0,564,7.0,0.0,0.0,0.0,0.0
140,890.0,268,10.0,0.0,0.0,0.0,0.0
141,833.0,289,8.0,0.0,0.0,0.0,0.0
142,637.0,408,8.0,0.0,0.0,0.0,0.0
143,845.0,276,3.0,0.0,0.0,0.0,0.0
144,809.0,347,6.0,0.0,0.0,0.0,0.0
145,818.0,88,7.0,0.0,0.0,0.0,0.0
146,678.0,259,8.0,0.0,0.0,0.0,0.0
147,853.0,219,3.0,0.0,0.0,0.0,0.0
148,448.0,734,6.0,0.0,0.0,0.0,0.0
149,493.0,509,3.0,0.0,0.0,0.0,0.0
150,581.0,187,5.0,0.0,0.0,0.0,0.0
151,789.0,397,6.0,0.0,0.0,0.0,0.0
152,537.0,240,1.0,0.0,0.0,0.0,0.0
153,714.0,339,7.0,0.0,0.0,0.0,0.0
154,777.0,371,9.0,0.0,0.0,0.0,0.0
155,683.0,378,5.0,0.0,0.0,0.0,0.0
156,788.0,597,8.0,0.0,0.0,0.0,0.0
157,499.0,301,7.0,0.0,0.0,0.0,0.0
158,835.0,370,10.0,0.0,0.0,0.0,0.0
159,598.0,221,8.0,0.0,0.0,0.0,0.0
160,798.0,509,2.0,0.0,0.0,0.0,0.0
161,857.0,214,1.0,0.0,0.0,0.0,0.0
162,463.0,400,5.0,0.0,0.0,0.0,0.0
163,844.0,400,7.0,0.0,0.0,0.0,0.0
164,860.0,267,3.0,0.0,0.0,0.0,0.0
165,662.0,184,1.0,0.0,0.0,0.0,0.0
166,638.0,185,10.0,0.0,0.0,0.0,0.0
167,814.0,529,3.0,0.0,0.0,0.0,0.0
168,781.0,293,8.0,0.0,0.0,0.0,0.0
169,688.0,598,1.0,0.0,0.0,0.0,0.0
170,866.0,305,2.0,0.0,0.0,0.0,0.0
171,786.0,343,8.0,0.0,0.0,0.0,0.0
172,819.0,476,9.0,0.0,0.0,0.0,0.0
173,789.0,243,9.0,0.0,0.0,0.0,0.0
174,666.0,41,5.0,0.0,0.0,0.0,0.0
175,715.0,530,2.0,0.0,0.0,0.0,0.0
176,710.0,93,8.0,0.0,0.0,0.0,0.0
177,992.0,531,2.0,0.0,0.0,0.0,0.0
178,753.0,534,3.0,0.0,0.0,0.0,0.0
179,566.0,216,7.0,0.0,0.0,0.0,0.0
180,664.0,76,9.0,0.0,0.0,0.0,0.0
181,934.0,403,5.0,0.0,0.0,0.0,0.0
182,590.0,211,8.0,0.0,0.0,0.0,0.0
183,646.0,141,5.0,0.0,0.0,0.0,0.0
184,719.0,302,6.0,0.0,0.0,0.0,0.0
185,919.0,234,1.0,0.0,0.0,0.0,0.0
186,597.0,150,2.0,0.0,0.0,0.0,0.0
187,761.0,360,8.0,0.0,0.0,0.0,0.0
188,761.0,367,7.0,0.0,0.0,0.0,0.0
189,684.0,61,9.0,0.0,0.0,0.0,0.0
190,815.0,469,4.0,0.0,0.0,0.0,0.0
191,813.0,282,7.0,0.0,0.0,0.0,0.0
192,775.0,536,8.0,0.0,0.0,0.0,0.0
193,960.0,722,7.0,0.0,0.0,0.0,0.0
194,805.0,178,4.0,0.0,0.0,0.0,0.0
195,686.0,148,5.0,0.0,0.0,0.0,0.0
196,718.0,138,10.0,0.0,0.0,0.0,0.0
197,870.0,167,1.0,0.0,0.0,0.0,0.0
198,713.0,265,9.0,0.0,0.0,0.0,0.0
199,713.0,242,3.0,0.0,0.0,0.0,0.0
200,855.0,296,2.0,0.0,0.0,0.0,0.0
201,535.0,169,3.0,0.0,0.0,0.0,0.0
202,900.0,254,7.0,0.0,0.0,0.0,0.0
203,877.0,365,6.0,0.0,0.0,0.0,0.0
204,872.0,218,7.0,0.0,0.0,0.0,0.0
205,957.0,620,4.0,0.0,0.0,0.0,0.0
206,680.0,535,4.0,0.0,0.0,0.0,0.0
207,701.0,182,4.0,0.0,0.0,0.0,0.0
208,687.0,498,7.0,0.0,0.0,0.0,0.0
