in,x,y,qc,tc,tr,te,tl
2,865.0,693,10.0,0.0,0.0,0.0,0.0
3,633.0,220,8.0,0.0,0.0,0.0,0.0
4,173.0,361,9.0,0.0,0.0,0.0,0.0
5,89.0,714,7.0,0.0,0.0,0.0,0.0
6,350.0,102,9.0,0.0,0.0,0.0,0.0
7,301.0,24,1.0,0.0,0.0,0.0,0.0
8,834.0,663,3.0,0.0,0.0,0.0,0.0
9,841.0,997,1.0,0.0,0.0,0.0,0.0
10,394.0,790,8.0,0.0,0.0,0.0,0.0
11,276.0,488,10.0,0.0,0.0,0.0,0.0
12,779.0,312,8.0,0.0,0.0,0.0,0.0
13,939.0,66,10.0,0.0,0.0,0.0,0.0
14,595.0,462,2.0,0.0,0.0,0.0,0.0
15,940.0,964,4.0,0.0,0.0,0.0,0.0
16,459.0,459,9.0,0.0,0.0,0.0,0.0
17,432.0,280,2.0,0.0,0.0,0.0,0.0
18,379.0,338,3.0,0.0,0.0,0.0,0.0
19,128.0,439,10.0,0.0,0.0,0.0,0.0
20,401.0,22,3.0,0.0,0.0,0.0,0.0
21,69.0,887,1.0,0.0,0.0,0.0,0.0
22,499.0,657,4.0,0.0,0.0,0.0,0.0
23,633.0,46,3.0,0.0,0.0,0.0,0.0
24,713.0,182,8.0,0.0,0.0,0.0,0.0
25,806.0,525,3.0,0.0,0.0,0.0,0.0
26,540.0,169,5.0,0.0,0.0,0.0,0.0
27,696.0,559,6.0,0.0,0.0,0.0,0.0
28,577.0,888,7.0,0.0,0.0,0.0,0.0
29,298.0,725,9.0,0.0,0.0,0.0,0.0
30,410.0,644,1.0,0.0,0.0,0.0,0.0
31,512.0,889,1.0,0.0,0.0,0.0,0.0
32,756.0,352,8.0,0.0,0.0,0.0,0.0
33,405.0,407,3.0,0.0,0.0,0.0,0.0
34,850.0,365,10.0,0.0,0.0,0.0,0.0
35,731.0,588,2.0,0.0,0.0,0.0,0.0
36,90.0,553,4.0,0.0,0.0,0.0,0.0
37,691.0,383,10.0,0.0,0.0,0.0,0.0
38,926.0,631,2.0,0.0,0.0,0.0,0.0
39,955.0,351,8.0,0.0,0.0,0.0,0.0
40,998.0,736,5.0,0.0,0.0,0.0,0.0
41,921.0,854,10.0,0.0,0.0,0.0,0.0
42,532.0,257,9.0,0.0,0.0,0.0,0.0
43,238.0,513,9.0,0.0,0.0,0.0,0.0
44,976.0,912,2.0,0.0,0.0,0.0,0.0
45,565.0,912,10.0,0.0,0.0,0.0,0.0
46,893.0,74,3.0,0.0,0.0,0.0,0.0
47,590.0,548,7.0,0.0,0.0,0.0,0.0
48,99.0,355,7.0,0.0,0.0,0.0,0.0
49,294.0,39,6.0,0.0,0.0,0.0,0.0
50,58.0,429,1.0,0.0,0.0,0.0,0.0
51,471.0,573,7.0,0.0,0.0,0.0,0.0
52,520.0,109,1.0,0.0,0.0,0.0,0.0
53,486.0,611,4.0,0.0,0.0,0.0,0.0
54,409.0,682,6.0,0.0,0.0,0.0,0.0
55,296.0,843,7.0,0.0,0.0,0.0,0.0
56,970.0,479,8.0,0.0,0.0,0.0,0.0
57,717.0,390,2.0,0.0,0.0,0.0,0.0
58,152.0,711,9.0,0.0,0.0,0.0,0.0
59,934.0,255,3.0,0.0,0.0,0.0,0.0
60,257.0,539,1.0,0.0,0.0,0.0,0.0
61,270.0,31,6.0,0.0,0.0,0.0,0.0
62,823.0,409,4.0,0.0,0.0,0.0,0.0
63,203.0,849,1.0,0.0,0.0,0.0,0.0
