in,x,y,qc,tc,tr,te,tl
2,221.0,348,2.0,0.0,0.0,0.0,0.0
3,117.0,545,9.0,0.0,0.0,0.0,0.0
4,493.0,645,1.0,0.0,0.0,0.0,0.0
5,135.0,12,4.0,0.0,0.0,0.0,0.0
6,775.0,997,9.0,0.0,0.0,0.0,0.0
7,745.0,444,5.0,0.0,0.0,0.0,0.0
8,950.0,311,7.0,0.0,0.0,0.0,0.0
9,530.0,150,2.0,0.0,0.0,0.0,0.0
10,900.0,508,4.0,0.0,0.0,0.0,0.0
11,48.0,519,7.0,0.0,0.0,0.0,0.0
12,269.0,217,2.0,0.0,0.0,0.0,0.0
13,722.0,349,9.0,0.0,0.0,0.0,0.0
14,480.0,733,5.0,0.0,0.0,0.0,0.0
15,977.0,422,10.0,0.0,0.0,0.0,0.0
16,999.0,220,5.0,0.0,0.0,0.0,0.0
17,636.0,332,8.0,0.0,0.0,0.0,0.0
18,851.0,162,5.0,0.0,0.0,0.0,0.0
19,559.0,567,8.0,0.0,0.0,0.0,0.0
20,389.0,69,8.0,0.0,0.0,0.0,0.0
21,529.0,835,6.0,0.0,0.0,0.0,0.0
22,303.0,427,7.0,0.0,0.0,0.0,0.0
23,400.0,638,2.0,0.0,0.0,0.0,0.0
24,894.0,904,1.0,0.0,0.0,0.0,0.0
25,482.0,109,3.0,0.0,0.0,0.0,0.0
26,579.0,800,9.0,0.0,0.0,0.0,0.0
27,184.0,82,1.0,0.0,0.0,0.0,0.0
28,669.0,753,1.0,0.0,0.0,0.0,0.0
29,906.0,424,10.0,0.0,0.0,0.0,0.0
30,374.0,692,3.0,0.0,0.0,0.0,0.0
31,174.0,613,4.0,0.0,0.0,0.0,0.0
32,75.0,37,8.0,0.0,0.0,0.0,0.0
33,38.0,563,10.0,0.0,0.0,0.0,0.0
34,838.0,157,7.0,0.0,0.0,0.0,0.0
35,710.0,709,9.0,0.0,0.0,0.0,0.0
36,176.0,67,6.0,0.0,0.0,0.0,0.0
37,449.0,326,1.0,0.0,0.0,0.0,0.0
38,71.0,389,1.0,0.0,0.0,0.0,0.0
39,710.0,115,9.0,0.0,0.0,0.0,0.0
40,237.0,547,9.0,0.0,0.0,0.0,0.0
41,530.0,27,5.0,0.0,0.0,0.0,0.0
42,631.0,223,9.0,0.0,0.0,0.0,0.0
43,171.0,342,3.0,0.0,0.0,0.0,0.0
44,226.0,65,6.0,0.0,0.0,0.0,0.0
45,6.0,998,4.0,0.0,0.0,0.0,0.0
46,24.0,635,2.0,0.0,0.0,0.0,0.0
47,668.0,165,8.0,0.0,0.0,0.0,0.0
48,318.0,608,3.0,0.0,0.0,0.0,0.0
49,429.0,82,10.0,0.0,0.0,0.0,0.0
50,212.0,237,6.0,0.0,0.0,0.0,0.0
51,853.0,126,9.0,0.0,0.0,0.0,0.0
52,387.0,47,5.0,0.0,0.0,0.0,0.0
53,677.0,144,5.0,0.0,0.0,0.0,0.0
54,111.0,790,7.0,0.0,0.0,0.0,0.0
55,957.0,32,10.0,0.0,0.0,0.0,0.0
56,511.0,647,5.0,0.0,0.0,0.0,0.0
57,457.0,561,8.0,0.0,0.0,0.0,0.0
58,86.0,687,1.0,0.0,0.0,0.0,0.0
59,290.0,456,4.0,0.0,0.0,0.0,0.0
60,473.0,563,4.0,0.0,0.0,0.0,0.0
61,807.0,725,10.0,0.0,0.0,0.0,0.0
62,461.0,468,7.0,0.0,0.0,0.0,0.0
63,739.0,235,8.0,0.0,0.0,0.0,0.0
64,257.0,340,9.0,0.0,0.0,0.0,0.0
65,588.0,545,8.0,0.0,0.0,0.0,0.0
66,6.0,311,1.0,0.0,0.0,0.0,0.0
67,268.0,976,5.0,0.0,0.0,0.0,0.0
68,552.0,414,9.0,0.0,0.0,0.0,0.0
69,994.0,946,8.0,0.0,0.0,0.0,0.0
70,452.0,534,4.0,0.0,0.0,0.0,0.0
71,422.0,545,7.0,0.0,0.0,0.0,0.0
72,248.0,611,5.0,0.0,0.0,0.0,0.0
73,43.0,366,2.0,0.0,0.0,0.0,0.0
74,977.0,96,9.0,0.0,0.0,0.0,0.0
75,822.0,580,1.0,0.0,0.0,0.0,0.0
76,940.0,650,6.0,0.0,0.0,0.0,0.0
77,86.0,263,10.0,0.0,0.0,0.0,0.0
78,715.0,99,10.0,0.0,0.0,0.0,0.0
79,668.0,981,7.0,0.0,0.0,0.0,0.0
80,424.0,638,10.0,0.0,0.0,0.0,0.0
81,297.0,607,6.0,0.0,0.0,0.0,0.0
82,251.0,282,6.0,0.0,0.0,0.0,0.0
83,237.0,413,9.0,0.0,0.0,0.0,0.0
84,202.0,573,2.0,0.0,0.0,0.0,0.0
85,181.0,385,6.0,0.0,0.0,0.0,0.0
86,126.0,528,1.0,0.0,0.0,0.0,0.0
87,386.0,811,9.0,0.0,0.0,0.0,0.0
88,978.0,846,8.0,0.0,0.0,0.0,0.0
89,70.0,99,10.0,0.0,0.0,0.0,0.0
90,333.0,357,3.0,0.0,0.0,0.0,0.0
91,49.0,870,9.0,0.0,0.0,0.0,0.0
92,157.0,734,3.0,0.0,0.0,0.0,0.0
93,627.0,268,8.0,0.0,0.0,0.0,0.0
94,818.0,433,10.0,0.0,0.0,0.0,0.0
95,738.0,555,6.0,0.0,0.0,0.0,0.0
96,350.0,909,10.0,0.0,0.0,0.0,0.0
97,337.0,926,9.0,0.0,0.0,0.0,0.0
98,978.0,59,7.0,0.0,0.0,0.0,0.0
99,42.0,595,7.0,0.0,0.0,0.0,0.0
100,870.0,933,4.0,0.0,0.0,0.0,0.0
101,19.0,120,1.0,0.0,0.0,0.0,0.0
102,165.0,679,3.0,0.0,0.0,0.0,0.0
103,131.0,984,4.0,0.0,0.0,0.0,0.0
104,232.0,755,5.0,0.0,0.0,0.0,0.0
105,319.0,417,10.0,0.0,0.0,0.0,0.0
106,187.0,376,4.0,0.0,0.0,0.0,0.0
107,251.0,482,2.0,0.0,0.0,0.0,0.0
108,657.0,219,9.0,0.0,0.0,0.0,0.0
109,209.0,397,1.0,0.0,0.0,0.0,0.0
110,800.0,377,6.0,0.0,0.0,0.0,0.0
111,228.0,116,4.0,0.0,0.0,0.0,0.0
