in,x,y,qc,tc,tr,te,tl
2,989.0,944,1.0,0.0,0.0,0.0,0.0
3,5.0,730,1.0,0.0,0.0,0.0,0.0
4,769.0,200,1.0,0.0,0.0,0.0,0.0
5,698.0,515,1.0,0.0,0.0,0.0,0.0
6,72.0,561,1.0,0.0,0.0,0.0,0.0
7,52.0,397,1.0,0.0,0.0,0.0,0.0
8,839.0,271,1.0,0.0,0.0,0.0,0.0
9,140.0,724,1.0,0.0,0.0,0.0,0.0
10,339.0,580,1.0,0.0,0.0,0.0,0.0
11,30.0,850,1.0,0.0,0.0,0.0,0.0
12,820.0,815,1.0,0.0,0.0,0.0,0.0
13,555.0,844,1.0,0.0,0.0,0.0,0.0
14,388.0,709,1.0,0.0,0.0,0.0,0.0
15,323.0,438,1.0,0.0,0.0,0.0,0.0
16,159.0,983,1.0,0.0,0.0,0.0,0.0
17,989.0,233,1.0,0.0,0.0,0.0,0.0
18,644.0,167,1.0,0.0,0.0,0.0,0.0
19,766.0,151,1.0,0.0,0.0,0.0,0.0
20,387.0,690,1.0,0.0,0.0,0.0,0.0
21,193.0,140,1.0,0.0,0.0,0.0,0.0
22,863.0,192,1.0,0.0,0.0,0.0,0.0
23,149.0,123,1.0,0.0,0.0,0.0,0.0
24,609.0,119,1.0,0.0,0.0,0.0,0.0
25,121.0,204,1.0,0.0,0.0,0.0,0.0
26,625.0,537,1.0,0.0,0.0,0.0,0.0
27,716.0,123,1.0,0.0,0.0,0.0,0.0
28,8.0,219,1.0,0.0,0.0,0.0,0.0
29,429.0,956,1.0,0.0,0.0,0.0,0.0
30,844.0,970,1.0,0.0,0.0,0.0,0.0
31,661.0,66,1.0,0.0,0.0,0.0,0.0
32,347.0,202,1.0,0.0,0.0,0.0,0.0
33,979.0,314,1.0,0.0,0.0,0.0,0.0
34,255.0,772,1.0,0.0,0.0,0.0,0.0
35,634.0,504,1.0,0.0,0.0,0.0,0.0
36,466.0,48,1.0,0.0,0.0,0.0,0.0
37,330.0,90,1.0,0.0,0.0,0.0,0.0
38,929.0,245,1.0,0.0,0.0,0.0,0.0
39,236.0,130,1.0,0.0,0.0,0.0,0.0
40,785.0,0,1.0,0.0,0.0,0.0,0.0
41,251.0,486,1.0,0.0,0.0,0.0,0.0
42,758.0,203,1.0,0.0,0.0,0.0,0.0
43,524.0,280,1.0,0.0,0.0,0.0,0.0
44,798.0,71,1.0,0.0,0.0,0.0,0.0
45,212.0,595,1.0,0.0,0.0,0.0,0.0
46,967.0,478,1.0,0.0,0.0,0.0,0.0
47,504.0,429,1.0,0.0,0.0,0.0,0.0
48,581.0,534,1.0,0.0,0.0,0.0,0.0
49,883.0,899,1.0,0.0,0.0,0.0,0.0
50,605.0,414,1.0,0.0,0.0,0.0,0.0
51,640.0,692,1.0,0.0,0.0,0.0,0.0
52,287.0,432,1.0,0.0,0.0,0.0,0.0
53,641.0,771,1.0,0.0,0.0,0.0,0.0
54,53.0,374,1.0,0.0,0.0,0.0,0.0
55,344.0,325,1.0,0.0,0.0,0.0,0.0
56,647.0,72,1.0,0.0,0.0,0.0,0.0
57,63.0,976,1.0,0.0,0.0,0.0,0.0
58,519.0,235,1.0,0.0,0.0,0.0,0.0
59,485.0,226,1.0,0.0,0.0,0.0,0.0
60,469.0,527,1.0,0.0,0.0,0.0,0.0
61,433.0,168,1.0,0.0,0.0,0.0,0.0
62,538.0,891,1.0,0.0,0.0,0.0,0.0
63,884.0,433,1.0,0.0,0.0,0.0,0.0
64,142.0,134,1.0,0.0,0.0,0.0,0.0
65,234.0,394,1.0,0.0,0.0,0.0,0.0
66,473.0,750,1.0,0.0,0.0,0.0,0.0
67,815.0,622,1.0,0.0,0.0,0.0,0.0
68,130.0,999,1.0,0.0,0.0,0.0,0.0
69,655.0,588,1.0,0.0,0.0,0.0,0.0
70,16.0,235,1.0,0.0,0.0,0.0,0.0
71,503.0,614,1.0,0.0,0.0,0.0,0.0
72,477.0,489,1.0,0.0,0.0,0.0,0.0
73,87.0,78,1.0,0.0,0.0,0.0,0.0
74,689.0,289,1.0,0.0,0.0,0.0,0.0
75,631.0,868,1.0,0.0,0.0,0.0,0.0
76,304.0,743,1.0,0.0,0.0,0.0,0.0
77,624.0,81,1.0,0.0,0.0,0.0,0.0
78,338.0,865,1.0,0.0,0.0,0.0,0.0
79,831.0,984,1.0,0.0,0.0,0.0,0.0
80,312.0,157,1.0,0.0,0.0,0.0,0.0
81,563.0,205,1.0,0.0,0.0,0.0,0.0
82,641.0,435,1.0,0.0,0.0,0.0,0.0
83,189.0,201,1.0,0.0,0.0,0.0,0.0
84,277.0,903,1.0,0.0,0.0,0.0,0.0
85,906.0,949,1.0,0.0,0.0,0.0,0.0
86,601.0,486,1.0,0.0,0.0,0.0,0.0
87,746.0,904,1.0,0.0,0.0,0.0,0.0
88,557.0,409,1.0,0.0,0.0,0.0,0.0
89,854.0,201,1.0,0.0,0.0,0.0,0.0
90,50.0,20,1.0,0.0,0.0,0.0,0.0
91,994.0,111,1.0,0.0,0.0,0.0,0.0
92,584.0,875,1.0,0.0,0.0,0.0,0.0
93,316.0,741,1.0,0.0,0.0,0.0,0.0
94,150.0,56,1.0,0.0,0.0,0.0,0.0
95,377.0,988,1.0,0.0,0.0,0.0,0.0
96,371.0,762,1.0,0.0,0.0,0.0,0.0
97,401.0,741,1.0,0.0,0.0,0.0,0.0
98,890.0,126,1.0,0.0,0.0,0.0,0.0
99,797.0,335,1.0,0.0,0.0,0.0,0.0
100,9.0,301,1.0,0.0,0.0,0.0,0.0
101,923.0,259,1.0,0.0,0.0,0.0,0.0
102,586.0,782,1.0,0.0,0.0,0.0,0.0
103,103.0,99,1.0,0.0,0.0,0.0,0.0
104,166.0,987,1.0,0.0,0.0,0.0,0.0
105,896.0,750,1.0,0.0,0.0,0.0,0.0
106,383.0,86,1.0,0.0,0.0,0.0,0.0
107,603.0,863,1.0,0.0,0.0,0.0,0.0
108,590.0,78,1.0,0.0,0.0,0.0,0.0
109,40.0,554,1.0,0.0,0.0,0.0,0.0
110,755.0,120,1.0,0.0,0.0,0.0,0.0
111,554.0,351,1.0,0.0,0.0,0.0,0.0
112,603.0,102,1.0,0.0,0.0,0.0,0.0
113,279.0,404,1.0,0.0,0.0,0.0,0.0
114,1.0,481,1.0,0.0,0.0,0.0,0.0
115,667.0,931,1.0,0.0,0.0,0.0,0.0
116,609.0,350,1.0,0.0,0.0,0.0,0.0
117,237.0,925,1.0,0.0,0.0,0.0,0.0
118,755.0,779,1.0,0.0,0.0,0.0,0.0
119,607.0,107,1.0,0.0,0.0,0.0,0.0
120,589.0,379,1.0,0.0,0.0,0.0,0.0
121,744.0,130,1.0,0.0,0.0,0.0,0.0
122,469.0,142,1.0,0.0,0.0,0.0,0.0
123,491.0,28,1.0,0.0,0.0,0.0,0.0
124,602.0,512,1.0,0.0,0.0,0.0,0.0
125,329.0,925,1.0,0.0,0.0,0.0,0.0
126,933.0,714,1.0,0.0,0.0,0.0,0.0
127,391.0,982,1.0,0.0,0.0,0.0,0.0
128,285.0,336,1.0,0.0,0.0,0.0,0.0
129,730.0,604,1.0,0.0,0.0,0.0,0.0
130,758.0,153,1.0,0.0,0.0,0.0,0.0
131,831.0,894,1.0,0.0,0.0,0.0,0.0
132,355.0,206,1.0,0.0,0.0,0.0,0.0
133,382.0,353,1.0,0.0,0.0,0.0,0.0
134,887.0,133,1.0,0.0,0.0,0.0,0.0
135,286.0,835,1.0,0.0,0.0,0.0,0.0
136,103.0,743,1.0,0.0,0.0,0.0,0.0
137,929.0,750,1.0,0.0,0.0,0.0,0.0
138,89.0,845,1.0,0.0,0.0,0.0,0.0
139,689.0,515,1.0,0.0,0.0,0.0,0.0
140,903.0,330,1.0,0.0,0.0,0.0,0.0
141,713.0,261,1.0,0.0,0.0,0.0,0.0
142,465.0,494,1.0,0.0,0.0,0.0,0.0
143,922.0,783,1.0,0.0,0.0,0.0,0.0
144,703.0,619,1.0,0.0,0.0,0.0,0.0
145,282.0,745,1.0,0.0,0.0,0.0,0.0
146,939.0,801,1.0,0.0,0.0,0.0,0.0
147,320.0,130,1.0,0.0,0.0,0.0,0.0
148,531.0,25,1.0,0.0,0.0,0.0,0.0
149,887.0,949,1.0,0.0,0.0,0.0,0.0
150,765.0,502,1.0,0.0,0.0,0.0,0.0
151,174.0,187,1.0,0.0,0.0,0.0,0.0
152,993.0,233,1.0,0.0,0.0,0.0,0.0
153,982.0,13,1.0,0.0,0.0,0.0,0.0
154,25.0,851,1.0,0.0,0.0,0.0,0.0
155,228.0,228,1.0,0.0,0.0,0.0,0.0
156,774.0,690,1.0,0.0,0.0,0.0,0.0
157,722.0,969,1.0,0.0,0.0,0.0,0.0
158,133.0,115,1.0,0.0,0.0,0.0,0.0
159,175.0,663,1.0,0.0,0.0,0.0,0.0
160,134.0,106,1.0,0.0,0.0,0.0,0.0
161,469.0,233,1.0,0.0,0.0,0.0,0.0
162,325.0,78,1.0,0.0,0.0,0.0,0.0
163,166.0,547,1.0,0.0,0.0,0.0,0.0
164,416.0,965,1.0,0.0,0.0,0.0,0.0
165,284.0,119,1.0,0.0,0.0,0.0,0.0
166,169.0,541,1.0,0.0,0.0,0.0,0.0
167,302.0,72,1.0,0.0,0.0,0.0,0.0
168,537.0,7,1.0,0.0,0.0,0.0,0.0
169,434.0,329,1.0,0.0,0.0,0.0,0.0
170,59.0,816,1.0,0.0,0.0,0.0,0.0
171,139.0,74,1.0,0.0,0.0,0.0,0.0
172,495.0,746,1.0,0.0,0.0,0.0,0.0
173,890.0,453,1.0,0.0,0.0,0.0,0.0
174,719.0,235,1.0,0.0,0.0,0.0,0.0
175,184.0,528,1.0,0.0,0.0,0.0,0.0
176,863.0,957,1.0,0.0,0.0,0.0,0.0
177,821.0,476,1.0,0.0,0.0,0.0,0.0
178,700.0,645,1.0,0.0,0.0,0.0,0.0
179,400.0,49,1.0,0.0,0.0,0.0,0.0
180,293.0,179,1.0,0.0,0.0,0.0,0.0
181,104.0,271,1.0,0.0,0.0,0.0,0.0
182,882.0,906,1.0,0.0,0.0,0.0,0.0
183,701.0,394,1.0,0.0,0.0,0.0,0.0
184,18.0,221,1.0,0.0,0.0,0.0,0.0
185,819.0,101,1.0,0.0,0.0,0.0,0.0
186,971.0,397,1.0,0.0,0.0,0.0,0.0
187,454.0,960,1.0,0.0,0.0,0.0,0.0
188,348.0,657,1.0,0.0,0.0,0.0,0.0
189,745.0,122,1.0,0.0,0.0,0.0,0.0
190,3.0,510,1.0,0.0,0.0,0.0,0.0
191,981.0,283,1.0,0.0,0.0,0.0,0.0
192,167.0,323,1.0,0.0,0.0,0.0,0.0
193,869.0,880,1.0,0.0,0.0,0.0,0.0
194,844.0,154,1.0,0.0,0.0,0.0,0.0
195,53.0,544,1.0,0.0,0.0,0.0,0.0
196,443.0,825,1.0,0.0,0.0,0.0,0.0
197,879.0,809,1.0,0.0,0.0,0.0,0.0
198,683.0,254,1.0,0.0,0.0,0.0,0.0
199,402.0,59,1.0,0.0,0.0,0.0,0.0
200,719.0,31,1.0,0.0,0.0,0.0,0.0
201,664.0,737,1.0,0.0,0.0,0.0,0.0
202,541.0,249,1.0,0.0,0.0,0.0,0.0
203,204.0,791,1.0,0.0,0.0,0.0,0.0
204,615.0,578,1.0,0.0,0.0,0.0,0.0
205,821.0,381,1.0,0.0,0.0,0.0,0.0
206,767.0,595,1.0,0.0,0.0,0.0,0.0
207,594.0,837,1.0,0.0,0.0,0.0,0.0
208,331.0,365,1.0,0.0,0.0,0.0,0.0
209,145.0,850,1.0,0.0,0.0,0.0,0.0
210,537.0,263,1.0,0.0,0.0,0.0,0.0
211,157.0,938,1.0,0.0,0.0,0.0,0.0
212,147.0,59,1.0,0.0,0.0,0.0,0.0
213,138.0,140,1.0,0.0,0.0,0.0,0.0
214,354.0,240,1.0,0.0,0.0,0.0,0.0
215,435.0,976,1.0,0.0,0.0,0.0,0.0
216,917.0,593,1.0,0.0,0.0,0.0,0.0
217,504.0,643,1.0,0.0,0.0,0.0,0.0
218,552.0,29,1.0,0.0,0.0,0.0,0.0
219,420.0,473,1.0,0.0,0.0,0.0,0.0
220,576.0,665,1.0,0.0,0.0,0.0,0.0
221,648.0,637,1.0,0.0,0.0,0.0,0.0
222,792.0,147,1.0,0.0,0.0,0.0,0.0
223,55.0,92,1.0,0.0,0.0,0.0,0.0
224,635.0,236,1.0,0.0,0.0,0.0,0.0
225,180.0,793,1.0,0.0,0.0,0.0,0.0
226,561.0,629,1.0,0.0,0.0,0.0,0.0
227,743.0,136,1.0,0.0,0.0,0.0,0.0
228,686.0,38,1.0,0.0,0.0,0.0,0.0
229,415.0,672,1.0,0.0,0.0,0.0,0.0
230,678.0,523,1.0,0.0,0.0,0.0,0.0
231,834.0,48,1.0,0.0,0.0,0.0,0.0
232,897.0,63,1.0,0.0,0.0,0.0,0.0
233,868.0,224,1.0,0.0,0.0,0.0,0.0
234,786.0,394,1.0,0.0,0.0,0.0,0.0
235,132.0,915,1.0,0.0,0.0,0.0,0.0
236,513.0,74,1.0,0.0,0.0,0.0,0.0
237,757.0,295,1.0,0.0,0.0,0.0,0.0
238,859.0,823,1.0,0.0,0.0,0.0,0.0
239,398.0,959,1.0,0.0,0.0,0.0,0.0
240,360.0,94,1.0,0.0,0.0,0.0,0.0
241,506.0,114,1.0,0.0,0.0,0.0,0.0
242,699.0,907,1.0,0.0,0.0,0.0,0.0
243,842.0,46,1.0,0.0,0.0,0.0,0.0
244,341.0,918,1.0,0.0,0.0,0.0,0.0
245,240.0,808,1.0,0.0,0.0,0.0,0.0
246,434.0,756,1.0,0.0,0.0,0.0,0.0
247,628.0,184,1.0,0.0,0.0,0.0,0.0
248,938.0,599,1.0,0.0,0.0,0.0,0.0
249,287.0,889,1.0,0.0,0.0,0.0,0.0
250,22.0,999,1.0,0.0,0.0,0.0,0.0
251,374.0,19,1.0,0.0,0.0,0.0,0.0
252,707.0,963,1.0,0.0,0.0,0.0,0.0
253,681.0,762,1.0,0.0,0.0,0.0,0.0
254,750.0,278,1.0,0.0,0.0,0.0,0.0
255,652.0,340,1.0,0.0,0.0,0.0,0.0
256,788.0,95,1.0,0.0,0.0,0.0,0.0
257,653.0,222,1.0,0.0,0.0,0.0,0.0
258,730.0,753,1.0,0.0,0.0,0.0,0.0
259,484.0,573,1.0,0.0,0.0,0.0,0.0
260,395.0,854,1.0,0.0,0.0,0.0,0.0
261,144.0,957,1.0,0.0,0.0,0.0,0.0
262,404.0,597,1.0,0.0,0.0,0.0,0.0
263,849.0,288,1.0,0.0,0.0,0.0,0.0
264,321.0,355,1.0,0.0,0.0,0.0,0.0
265,294.0,41,1.0,0.0,0.0,0.0,0.0
266,43.0,501,1.0,0.0,0.0,0.0,0.0
267,175.0,695,1.0,0.0,0.0,0.0,0.0
268,439.0,486,1.0,0.0,0.0,0.0,0.0
269,949.0,443,1.0,0.0,0.0,0.0,0.0
270,245.0,169,1.0,0.0,0.0,0.0,0.0
271,848.0,143,1.0,0.0,0.0,0.0,0.0
272,198.0,396,1.0,0.0,0.0,0.0,0.0
273,153.0,521,1.0,0.0,0.0,0.0,0.0
274,436.0,824,1.0,0.0,0.0,0.0,0.0
275,703.0,624,1.0,0.0,0.0,0.0,0.0
276,126.0,2,1.0,0.0,0.0,0.0,0.0
277,659.0,523,1.0,0.0,0.0,0.0,0.0
278,370.0,702,1.0,0.0,0.0,0.0,0.0
279,528.0,268,1.0,0.0,0.0,0.0,0.0
280,330.0,488,1.0,0.0,0.0,0.0,0.0
281,420.0,88,1.0,0.0,0.0,0.0,0.0
282,630.0,555,1.0,0.0,0.0,0.0,0.0
283,568.0,848,1.0,0.0,0.0,0.0,0.0
284,992.0,800,1.0,0.0,0.0,0.0,0.0
285,92.0,747,1.0,0.0,0.0,0.0,0.0
286,126.0,152,1.0,0.0,0.0,0.0,0.0
287,18.0,275,1.0,0.0,0.0,0.0,0.0
288,875.0,151,1.0,0.0,0.0,0.0,0.0
289,537.0,418,1.0,0.0,0.0,0.0,0.0
290,598.0,777,1.0,0.0,0.0,0.0,0.0
291,527.0,104,1.0,0.0,0.0,0.0,0.0
292,819.0,522,1.0,0.0,0.0,0.0,0.0
293,316.0,915,1.0,0.0,0.0,0.0,0.0
294,112.0,727,1.0,0.0,0.0,0.0,0.0
295,697.0,29,1.0,0.0,0.0,0.0,0.0
296,243.0,155,1.0,0.0,0.0,0.0,0.0
297,195.0,437,1.0,0.0,0.0,0.0,0.0
298,563.0,820,1.0,0.0,0.0,0.0,0.0
299,583.0,383,1.0,0.0,0.0,0.0,0.0
300,645.0,62,1.0,0.0,0.0,0.0,0.0
301,645.0,77,1.0,0.0,0.0,0.0,0.0
302,174.0,884,1.0,0.0,0.0,0.0,0.0
303,193.0,643,1.0,0.0,0.0,0.0,0.0
304,96.0,519,1.0,0.0,0.0,0.0,0.0
305,336.0,319,1.0,0.0,0.0,0.0,0.0
306,998.0,266,1.0,0.0,0.0,0.0,0.0
307,990.0,922,1.0,0.0,0.0,0.0,0.0
308,753.0,566,1.0,0.0,0.0,0.0,0.0
309,646.0,537,1.0,0.0,0.0,0.0,0.0
310,412.0,328,1.0,0.0,0.0,0.0,0.0
311,386.0,478,1.0,0.0,0.0,0.0,0.0
312,344.0,512,1.0,0.0,0.0,0.0,0.0
313,151.0,492,1.0,0.0,0.0,0.0,0.0
314,625.0,949,1.0,0.0,0.0,0.0,0.0
315,251.0,208,1.0,0.0,0.0,0.0,0.0
316,680.0,428,1.0,0.0,0.0,0.0,0.0
317,135.0,843,1.0,0.0,0.0,0.0,0.0
318,171.0,19,1.0,0.0,0.0,0.0,0.0
319,405.0,150,1.0,0.0,0.0,0.0,0.0
320,146.0,654,1.0,0.0,0.0,0.0,0.0
321,82.0,631,1.0,0.0,0.0,0.0,0.0
322,417.0,950,1.0,0.0,0.0,0.0,0.0
323,121.0,982,1.0,0.0,0.0,0.0,0.0
324,209.0,292,1.0,0.0,0.0,0.0,0.0
325,180.0,796,1.0,0.0,0.0,0.0,0.0
326,51.0,162,1.0,0.0,0.0,0.0,0.0
327,628.0,521,1.0,0.0,0.0,0.0,0.0
328,913.0,714,1.0,0.0,0.0,0.0,0.0
329,820.0,662,1.0,0.0,0.0,0.0,0.0
330,596.0,600,1.0,0.0,0.0,0.0,0.0
331,605.0,229,1.0,0.0,0.0,0.0,0.0
332,378.0,53,1.0,0.0,0.0,0.0,0.0
333,95.0,447,1.0,0.0,0.0,0.0,0.0
334,899.0,216,1.0,0.0,0.0,0.0,0.0
335,685.0,705,1.0,0.0,0.0,0.0,0.0
336,304.0,713,1.0,0.0,0.0,0.0,0.0
337,305.0,760,1.0,0.0,0.0,0.0,0.0
338,636.0,482,1.0,0.0,0.0,0.0,0.0
339,954.0,189,1.0,0.0,0.0,0.0,0.0
340,470.0,857,1.0,0.0,0.0,0.0,0.0
341,450.0,97,1.0,0.0,0.0,0.0,0.0
342,811.0,886,1.0,0.0,0.0,0.0,0.0
343,453.0,64,1.0,0.0,0.0,0.0,0.0
344,230.0,919,1.0,0.0,0.0,0.0,0.0
345,732.0,350,1.0,0.0,0.0,0.0,0.0
346,258.0,429,1.0,0.0,0.0,0.0,0.0
347,674.0,351,1.0,0.0,0.0,0.0,0.0
348,20.0,95,1.0,0.0,0.0,0.0,0.0
349,57.0,298,1.0,0.0,0.0,0.0,0.0
