in,x,y,qc,tc,tr,te,tl
2,832.0,885,71.0,0.0,0.0,0.0,0.0
3,777.0,632,54.0,0.0,0.0,0.0,0.0
4,406.0,257,74.0,0.0,0.0,0.0,0.0
5,620.0,467,9.0,0.0,0.0,0.0,0.0
6,343.0,166,91.0,0.0,0.0,0.0,0.0
7,355.0,345,98.0,0.0,0.0,0.0,0.0
8,393.0,299,72.0,0.0,0.0,0.0,0.0
9,631.0,767,67.0,0.0,0.0,0.0,0.0
10,384.0,340,70.0,0.0,0.0,0.0,0.0
11,643.0,630,68.0,0.0,0.0,0.0,0.0
12,786.0,593,92.0,0.0,0.0,0.0,0.0
13,789.0,727,93.0,0.0,0.0,0.0,0.0
14,443.0,205,97.0,0.0,0.0,0.0,0.0
15,679.0,408,23.0,0.0,0.0,0.0,0.0
16,845.0,535,75.0,0.0,0.0,0.0,0.0
17,732.0,820,61.0,0.0,0.0,0.0,0.0
18,890.0,861,91.0,0.0,0.0,0.0,0.0
19,645.0,689,61.0,0.0,0.0,0.0,0.0
20,800.0,517,89.0,0.0,0.0,0.0,0.0
21,951.0,643,70.0,0.0,0.0,0.0,0.0
22,828.0,746,63.0,0.0,0.0,0.0,0.0
23,862.0,625,93.0,0.0,0.0,0.0,0.0
24,606.0,432,18.0,0.0,0.0,0.0,0.0
25,672.0,984,65.0,0.0,0.0,0.0,0.0
26,580.0,338,33.0,0.0,0.0,0.0,0.0
27,629.0,494,11.0,0.0,0.0,0.0,0.0
28,809.0,663,80.0,0.0,0.0,0.0,0.0
29,738.0,595,88.0,0.0,0.0,0.0,0.0
30,604.0,320,7.0,0.0,0.0,0.0,0.0
31,645.0,532,71.0,0.0,0.0,0.0,0.0
32,688.0,728,68.0,0.0,0.0,0.0,0.0
33,390.0,680,38.0,0.0,0.0,0.0,0.0
34,842.0,517,79.0,0.0,0.0,0.0,0.0
35,525.0,404,28.0,0.0,0.0,0.0,0.0
36,697.0,719,63.0,0.0,0.0,0.0,0.0
37,837.0,853,99.0,0.0,0.0,0.0,0.0
38,741.0,585,99.0,0.0,0.0,0.0,0.0
39,628.0,506,94.0,0.0,0.0,0.0,0.0
40,354.0,280,69.0,0.0,0.0,0.0,0.0
41,726.0,834,78.0,0.0,0.0,0.0,0.0
42,721.0,635,76.0,0.0,0.0,0.0,0.0
43,448.0,363,90.0,0.0,0.0,0.0,0.0
44,963.0,702,57.0,0.0,0.0,0.0,0.0
45,570.0,484,29.0,0.0,0.0,0.0,0.0
46,389.0,281,82.0,0.0,0.0,0.0,0.0
47,708.0,380,42.0,0.0,0.0,0.0,0.0
48,522.0,439,18.0,0.0,0.0,0.0,0.0
49,771.0,523,58.0,0.0,0.0,0.0,0.0
50,778.0,645,89.0,0.0,0.0,0.0,0.0
51,402.0,318,85.0,0.0,0.0,0.0,0.0
52,817.0,717,66.0,0.0,0.0,0.0,0.0
53,730.0,655,57.0,0.0,0.0,0.0,0.0
54,814.0,925,75.0,0.0,0.0,0.0,0.0
55,743.0,362,1.0,0.0,0.0,0.0,0.0
56,568.0,298,49.0,0.0,0.0,0.0,0.0
57,555.0,132,8.0,0.0,0.0,0.0,0.0
58,937.0,637,51.0,0.0,0.0,0.0,0.0
59,542.0,678,67.0,0.0,0.0,0.0,0.0
60,822.0,854,58.0,0.0,0.0,0.0,0.0
61,711.0,697,66.0,0.0,0.0,0.0,0.0
62,603.0,310,13.0,0.0,0.0,0.0,0.0
63,864.0,674,69.0,0.0,0.0,0.0,0.0
64,850.0,879,85.0,0.0,0.0,0.0,0.0
65,280.0,198,53.0,0.0,0.0,0.0,0.0
66,502.0,417,30.0,0.0,0.0,0.0,0.0
67,764.0,610,67.0,0.0,0.0,0.0,0.0
68,729.0,822,79.0,0.0,0.0,0.0,0.0
69,307.0,258,79.0,0.0,0.0,0.0,0.0
70,896.0,958,90.0,0.0,0.0,0.0,0.0
71,774.0,732,81.0,0.0,0.0,0.0,0.0
72,684.0,446,33.0,0.0,0.0,0.0,0.0
73,691.0,793,80.0,0.0,0.0,0.0,0.0
74,905.0,888,78.0,0.0,0.0,0.0,0.0
75,664.0,411,6.0,0.0,0.0,0.0,0.0
76,875.0,981,93.0,0.0,0.0,0.0,0.0
77,477.0,226,60.0,0.0,0.0,0.0,0.0
78,607.0,624,60.0,0.0,0.0,0.0,0.0
79,823.0,875,83.0,0.0,0.0,0.0,0.0
80,558.0,543,97.0,0.0,0.0,0.0,0.0
81,410.0,237,76.0,0.0,0.0,0.0,0.0
82,712.0,692,60.0,0.0,0.0,0.0,0.0
83,804.0,678,94.0,0.0,0.0,0.0,0.0
84,491.0,317,59.0,0.0,0.0,0.0,0.0
85,475.0,280,72.0,0.0,0.0,0.0,0.0
86,881.0,872,58.0,0.0,0.0,0.0,0.0
87,371.0,269,59.0,0.0,0.0,0.0,0.0
88,520.0,562,97.0,0.0,0.0,0.0,0.0
89,590.0,431,11.0,0.0,0.0,0.0,0.0
90,420.0,245,70.0,0.0,0.0,0.0,0.0
91,811.0,647,90.0,0.0,0.0,0.0,0.0
92,501.0,507,54.0,0.0,0.0,0.0,0.0
93,684.0,647,73.0,0.0,0.0,0.0,0.0
94,739.0,969,61.0,0.0,0.0,0.0,0.0
95,854.0,717,52.0,0.0,0.0,0.0,0.0
96,844.0,268,46.0,0.0,0.0,0.0,0.0
97,520.0,823,77.0,0.0,0.0,0.0,0.0
98,866.0,966,60.0,0.0,0.0,0.0,0.0
99,720.0,645,100.0,0.0,0.0,0.0,0.0
100,564.0,493,10.0,0.0,0.0,0.0,0.0
101,653.0,541,100.0,0.0,0.0,0.0,0.0
102,831.0,758,76.0,0.0,0.0,0.0,0.0
103,694.0,804,67.0,0.0,0.0,0.0,0.0
104,661.0,469,45.0,0.0,0.0,0.0,0.0
105,417.0,251,84.0,0.0,0.0,0.0,0.0
106,683.0,364,14.0,0.0,0.0,0.0,0.0
107,648.0,479,49.0,0.0,0.0,0.0,0.0
108,255.0,225,61.0,0.0,0.0,0.0,0.0
109,836.0,934,97.0,0.0,0.0,0.0,0.0
110,811.0,960,55.0,0.0,0.0,0.0,0.0
111,888.0,492,9.0,0.0,0.0,0.0,0.0
112,111.0,261,52.0,0.0,0.0,0.0,0.0
113,866.0,827,99.0,0.0,0.0,0.0,0.0
114,822.0,876,83.0,0.0,0.0,0.0,0.0
