0,1007.00149,775.8453454,518.3840275,993.769591,1084.978341,797.3788309,995.0442201,1106.004069,790.6282312,1033.988878,852.6593693,1151.380476,554.5385469,526.8861357,696.0955394,703.1194778,688.7466878,1018.683464,801.4992202,967.729301,979.2609458,995.5430679,544.2131935,421.2944339,959.3664576,314.407379,956.2855222,748.080878,1034.758426,874.1407209,464.6170466,1079.294677,1094.768012,785.4934755,1099.007279,972.0905308,1099.091443,538.4876972,1114.766343,1006.594755,1014.536347,670.0902924,661.3297211,553.3263052,1063.026811,1010.145534,979.1588227,945.3560176,487.2217154,742.1293688,853.1213278,566.4803615,1100.251335,969.9814431,951.5655521,390.9782603,1054.594709,982.1471377,791.5181615,509.1325957,854.0193206,806.7075059,1005.077111,974.2576661,1028.337007,671.5839486,1009.792553,966.4170942,1077.832083,822.0468356,1089.901372,1011.377773,989.2143347,577.3543106,1072.172094,590.2245335,991.8976762,737.4605074,993.9763579,998.3010568,688.4330033,420.3236848,939.1272544,774.002584,847.0301057,502.8369517,866.7606359,906.9906284,947.0464614,570.4068723,1016.771852,700.3434872,392.7811095,958.3579707,894.4953885,453.3001213,559.4649229,1090.783663,1154.2673,1071.56941,972.3975524,538.5768283,1126.231326,1060.935908,908.194913,724.9399975,1003.478948,765.1104495,955.8179743,1009.361184,521.4834609,1009.715306,1095.536398,915.8264028,864.9028847,693.6800415,848.4114568,988.8680397,1051.969581,1080.889449,945.33063,998.6250548,543.7370688,771.1005123
1007.00149,0,929.8365448,725.585281,181.7965896,336.3004609,944.7565824,207.4246851,361.0055401,885.6099593,339.3773711,835.6123503,392.0318865,826.5863536,799.7855963,874.5084333,693.1327434,885.1124222,354.4009029,885.4292744,190.7668734,349.7256067,119.0378091,958.4257926,946.0364686,86.37129153,708.3784299,55.80322571,880.0346584,215.9282288,138.1955137,709.8147646,336.2038072,339.1356661,949.3260768,373.7766713,43.8634244,338.6118722,679.0029455,367.3962439,117.4436035,203.8430769,756.7463247,619.455406,755.0324496,263.0779352,3.16227766,125.2996409,277.6508599,889.3418915,914.2428561,1078.56386,729.4491072,309.4139622,220.1181501,55.57877293,907.3147194,358.7338847,164.1493223,909.4641279,688.4911038,386.8656097,205.5066909,35.44009029,212.4382263,153.7302833,932.2944814,221.6867159,107.0046728,299.0551789,934.6876484,244.0512241,229.9152018,473.7647095,787.6153884,327.8185474,501.9770911,207.6174366,889.2536196,23.34523506,169.2483382,740.8751582,888.5516305,373.8716357,303.4270917,163.8780034,636.4817358,758.0514494,1037.151869,1072.951537,688.6740884,379.7486011,784.3118002,696.9426088,134.2013413,192.608411,677.1595085,786.8195473,281.256111,560.350783,409.1760013,203.5313244,708.6670586,365.4435661,218.5154457,1123.160719,523.7728515,199.8649544,297.2574642,72.71863585,455.8705957,508.0009843,392.4754769,354.9929577,809.4751386,1014.359404,910.1670176,158.9276565,83.18653737,244.6630336,360.9016487,224.3969697,448.1160564,769.3490755,917.0605214
775.8453454,929.8365448,0,322.9024621,784.9394881,743.5711129,23.08679276,766.1024736,745.8666101,53.03772242,694.2657992,144.7342392,771.4434522,232.1055794,269.1189328,87.57282684,239.8853893,90.08884504,669.9283544,60.40695324,762.4932787,644.0186333,833.9076687,247.9516082,364.0453268,844.2653611,765.7910942,913.1976785,51.85556865,789.8436554,873.2296376,387.3770773,738.054876,751.2156814,19.79898987,728.7804882,886.7468635,756.0489402,344.4778658,750.1466523,842.4446569,782.8282059,189.7076699,325.3013987,271.0608788,778.9236163,931.7349408,819.7658202,681.1593059,288.7369045,34.23448554,150.0133327,278.9480238,779.9647428,740.605158,890.0140448,385.8497117,697.4367355,791.3109376,30.8058436,362.0828634,551.2431405,841.1569414,902.5142658,749.1128086,831.8443364,109.2931837,765.6219694,828.6289881,765.3299942,47.50789408,820.4614555,760.4978632,552.4717187,229.9956521,737.6401562,502.3116562,763.8514253,49.39635614,906.755204,797.5443561,197.1902635,355.5502777,599.0726166,638.0031348,855.6938705,419.7487344,223.0022421,144.3606595,188.4701568,310.1548001,648.6177611,152.8953891,482.9544492,803.3791135,737.488983,429.856953,245.9613791,792.1521319,647.250338,674.4456983,755.0238407,318.5733824,764.0294497,811.384619,201.0223868,408.0906762,777.7416023,911.8037069,857.2444226,582.8636204,589.4887616,632.9778827,739.7350877,222.1215883,104.6947945,82.21921916,837.6455097,857.3284085,782.8971835,720.5733828,724.4266699,580.2930294,270.1295985,12.80624847
518.3840275,725.585281,322.9024621,0,627.6878205,656.6886629,345.7932909,617.3920958,670.6422295,313.5171447,601.9509947,350.2713234,710.4034065,113.8990781,78.00640999,236.019067,184.7403583,237.1708245,580.9044672,322.1878334,601.0008319,543.7223556,658.2674229,235.7159307,231.3114783,648.2977711,445.5939856,693.8357154,277.61304,652.0069018,634.1797852,66.00757532,650.60664,666.2649623,339.802884,658.5020881,682.0689115,671.1810486,46.87216658,678.028023,668.8235941,637.2832965,160.6393476,159.2136929,51.92301994,661.6010883,728.1565766,641.649437,542.2988106,163.9542619,290.836724,454.5877253,50.69516742,683.4946964,589.3742444,675.8498354,204.9438948,616.3018741,625.5981138,324.5997535,43.93176527,417.3787249,586.3693375,706.5762521,596.5668445,672.955422,258.1259383,625.0127999,641.3142755,663.0897375,359.0891254,698.6021758,623.012841,511.9658192,94.33981132,646.0905509,229.0087335,614.4306307,274.1714792,704.6821979,637.4645088,174.5680383,176.7766953,496.5662091,423.7098064,611.4000327,106.9626103,350.6565271,467.1809071,511.3208386,56.93856338,569.9587704,197.5879551,163.0122695,621.4563541,548.8205536,106.9626103,81.49233093,684.1907629,665.3307448,617.1393684,599.0233718,23.2594067,691.4658343,678.0066371,512.1640362,252.7449307,628.5379861,630.6599718,655.3548657,537.7769054,284.3958509,558.4236743,661.345598,403.7920257,427.3511437,256.0820181,598.4680443,670.0044776,657.5545605,643.4158842,566.7944954,529.1445927,56.60388679,313.0015974
993.769591,181.7965896,784.9394881,627.6878205,0,165.2150114,797.5318175,25.63201124,192.2004162,737.3038722,158.685223,677.7506916,231.4584196,715.7213145,695.1150984,739.6249049,557.3553624,751.5597115,172.6788927,735.6582087,27.16615541,169.4992625,62.76941931,849.2643876,857.6741806,111.0405331,723.0560144,203.1944881,737.5208472,50.24937811,238.6629422,627.3188982,163.6001222,170.4846034,803.832072,201.4869723,153.3949152,171.4059509,581.1789742,200.0849819,66.03786792,29.15475947,625.8378384,496.7343354,647.1599493,98.08159868,182,59.41380311,105.6030303,789.6967773,773.5179377,930.3859414,620.3176606,149,44.65422712,177.4063133,825.0054545,179.6106901,21.37755833,761.7827774,597.1415243,233.9764945,279.544272,146.5400969,36.05551275,47.16990566,802.4319286,42.01190308,84.02380615,131.93938,783.9215522,103.9663407,50.08991915,293.8315844,673.4656636,154.3923573,427.2341279,25.94224354,748.509185,160.9627286,13.45362405,606.8624226,801.2752336,199.4241711,222.4275163,249.2268043,556.0404662,596.4226689,880.7598992,914.0049234,581.8539336,197.9520144,647.892738,638.8059173,63.56099433,100.4987562,603.7921828,676.1989352,124.7757989,382.2839259,229.8368987,30.08321791,607.5862079,202.0321757,71.44928271,970.9788875,393.9746185,20.09975124,400.005,131.0953851,274.6124542,472.6319921,210.791366,184.2009772,643.453184,861.6872983,776.4135496,228.7793697,99.32774033,79.30952024,186.0107524,62.09669879,267.3013281,662.7005357,772.3846192
1084.978341,336.3004609,743.5711129,656.6886629,165.2150114,0,751.9049142,142.9720252,27.51363298,692.0411837,54.74486277,617.4544518,72.42237223,724.8455008,712.6464762,715.5061146,542.067339,728.8964261,77.00649323,687.9425848,173.4877517,112.9690223,222.0360331,855.0473671,886.5827655,275.5249535,839.7011373,366.0054644,701.7870047,121.148669,403.2269832,672.6551866,6.08276253,9.848857802,760.8429536,37.48332963,315.0777682,14.56021978,613.2935676,36.24913792,220.5107707,137.2953022,613.241388,505.2850681,663.4937829,73.34848328,335.7439501,223.3786024,144.2775104,808.7700538,739.1955086,879.3918353,636.7495583,39.20459157,150.2331521,341.0938287,861.3442982,46.17358552,186.5502613,716.6484494,635.2086271,240.9336008,439.2459448,301.2806001,152.4335921,182.5842271,783.0715165,123.794184,248.6523678,37.94733192,732.7298274,103.0776406,116.2970335,195.4507611,680.661443,13.45362405,496.4121272,144.5856148,715.1237655,318.4163941,174.3473544,590.8722366,833.3606662,160.3807969,322.5926224,412.0800893,608.1356757,532.2029688,816.6823128,844.3535989,603.597548,95.12623192,625.8793814,706.303759,228.5432125,240.6075643,659.4884381,687.6081733,62.68173578,226.1083811,84.29116205,160.3527362,634.2625639,43.18564576,119.3691753,912.3245037,404.4749683,145.1206395,561.0169338,295.3811098,166.4812302,569.2776124,110.6028933,19.02629759,567.1119819,804.8061878,752.4692685,390.6558588,259.1563235,91.66242414,28.42534081,168.2379268,166.0180713,679.6145967,731.8264822
797.3788309,944.7565824,23.08679276,345.7932909,797.5318175,751.9049142,0,778.2673063,753.4056013,60.41522987,703.3249605,144.0867794,777.8444575,255.0490149,292.1711827,110.6526095,257.4490241,113.0176977,678.9734899,64.03124237,775.4695352,654.0221709,847.4036818,266.3400083,384.0104165,858.9697317,788.863106,929.1054838,72.06941099,801.1903644,890.4521323,410.3656906,746.4650025,759.3681584,15,736.1100461,901.8320243,764.1629407,366.8378388,757.4463677,855.7780086,794.7005725,210.2617416,344.2092387,293.9812919,789.0202786,946.6070991,833.4776542,693.2712312,310.1612484,57.03507693,133.8095662,301.52446,788.692589,753.0770213,905.6721261,406.995086,705.7343693,804.394182,35.77708764,384.7661628,564.2641226,859.4067721,917.004362,761.614732,844.3044475,128.351081,777.2824454,842.8671307,774.5301802,31.6227766,830.6154345,771.9922279,559.53016,253.0237143,746.3243263,522.7925019,776.0734501,71.84010022,921.6127169,810.246876,216.4000924,377.0583509,609.6564606,654.7801158,873.2794513,442.1085839,226.0729971,121.3960461,165.5294536,332.2122815,657.1727322,172.5340546,506.0059288,817.3989234,752.2399883,452.7339174,269.0315967,801.5609771,649.0192601,681.3354534,767.7043702,341.2037514,771.2638978,822.3296176,182.0357108,424.4537666,789.8715085,931.517579,872.2620019,589.8550669,611.1301007,641.4109447,747.5299325,218.6892773,82.28000972,103.8123307,854.9766079,871.4499412,793.4866098,728.4263861,737.3906699,587.7286789,293.1705988,33.24154028
995.0442201,207.4246851,766.1024736,617.3920958,25.63201124,142.9720252,778.2673063,0,170.2938637,717.9484661,133.3641631,656.7655594,211.2865353,702.8869041,683.3915422,722.6229999,540.7587262,734.7605052,147.0544117,716.0446913,32.44996148,144.5164351,88.39117603,836.323502,848.0589602,135.532284,729.2221884,228.1161985,719.189822,39.8246155,260.2786968,619.5643631,140.890028,148.9295135,784.8598601,178.4880948,178.66449,150.2830662,571.1479668,178.5077029,91.30169768,20.22374842,609.8606398,482.8457311,635.0944812,80.45495634,207.6174366,84.52810184,85,778.472864,755.4290172,910.7826305,608.1586964,130.5986217,28.01785145,202.0940375,816.446569,154.728795,45.27692569,742.4957912,588.1028822,216.4116448,297.8590271,172.1540008,21.37755833,67.00746227,786.1513849,19.6977156,108.5587399,111.7899817,764.0549718,95.7183368,26.68332813,268.7638369,660.2279909,131.5294644,422.4357939,3.16227766,730.4662894,186.5743819,38.47076812,590.3973238,792.0056818,176.2413118,221.3526598,269.3640659,549.0719443,574.8643318,859.7889276,892.5581214,570.2850165,172.3252738,630.8629011,634.8558892,86.14522622,108.1896483,597.6520727,663.549546,108.8117641,357.3597627,204.7876949,23.02172887,596.8584422,181.5158395,65.9241989,950.6508297,379.5273376,11.70469991,419.1479452,155.6309738,249.1766442,473.5609781,185.2241885,161.8054387,620.9871174,841.3857617,759.5241932,248.2438317,124.9199744,63.2534584,162.3730273,51.623638,242.0020661,650.775691,753.6079883
1106.004069,361.0055401,745.8666101,670.6422295,192.2004162,27.51363298,753.4056013,170.2938637,0,693.8948047,72.06941099,616.9740675,46.66904756,735.5338198,724.6571603,720.9105354,550.0581787,734.4800882,90.13878189,689.3765299,200.9601951,128.8759093,248.0503981,864.7086214,899.6288123,302.1208368,863.9126113,392.062495,705.2729968,147.0306091,430.4753187,688.7931475,30.88689042,22,762.7745407,18.60107524,341.0058651,22.56102835,627.9251548,9.219544457,246.0731599,163.9908534,621.1360559,517.320017,675.5716098,98.12746812,360.3401171,249.9699982,169.2483382,820.6168412,742.7442359,879.4458482,648.9907549,54.62600113,177.7104386,367.393522,875.5369781,54.34151268,213.5649784,718.4010022,650.5420817,257.6082297,466.7590385,326.2039239,179.9472145,207.5427667,788.965145,151.0099334,275.3270782,62.07253821,733.31303,122.7762192,143.6105846,194.1803286,691.2720159,40.24922359,516.5307348,171.9592975,718.9499287,343.6422558,200.9975124,598.3686155,847.030696,174.4505661,347.1959101,439.5099544,625.4854115,531.5947705,814.5385197,841.0588564,616.8152073,102.1763182,632.142389,725.1882514,255.6423283,267.9346935,677.0553892,698.8232967,82.21921916,204.8462838,74.79304781,187.8563281,648.0061728,20.88061302,142.8635713,910.8792456,417.9437761,172.1307642,588.524426,321.8959459,164.1371378,592.0304046,116.0172401,10.63014581,563.8483839,804.0460186,757.7288433,418.1255792,285,117.0170928,27.29468813,195.440528,165.6773974,691.6942966,734.3194128
790.6282312,885.6099593,53.03772242,313.5171447,737.3038722,692.0411837,60.41522987,717.9484661,693.8948047,0,643.207587,93.92017888,718.9798328,237.6972865,270.7655813,95.25754563,202.6079959,104.8475083,618.8578189,11.40175425,715.3551565,593.6876283,787.4725392,279.4584048,388.5794642,799.6930661,759.1080292,870.7910197,42.94182111,740.7806693,833.6815939,379.3810749,686.5711908,699.5784445,68.8839604,676.7037757,842.8172993,704.3898069,328.2986445,698.0580205,795.7801204,734.3357543,164.4384383,291.4961406,263.0304165,728.6789416,887.4260533,773.643975,632.9494451,307.2621031,65.36818798,193.3520106,265.8138446,728.6878618,692.8239315,847.1316309,404.7283039,645.8800198,744.3117626,24.69817807,349.1776052,504.206307,804.2698552,857.5762357,701.3679491,784.0408153,143.6802004,716.8946924,783.3039002,714.3787511,51.86520992,770.267486,711.5911748,500.2439405,225.5681715,686.330824,473.7108823,715.7653247,56.22277119,862.4268085,750.0466652,165.9186548,372.6835118,549.2549499,597.5759366,817.0416146,402.95161,170.0264685,164.2467656,207.0990101,291.7961617,597.2152041,124.6515142,476.2688316,757.7209249,693.0259735,419.211164,242.9979424,741.3568641,594.336605,622.1639655,707.5026502,305.4995908,711.9115114,761.9160059,238.5309204,367.0435941,729.5457491,879.4913303,813.2041564,530.6119109,566.6127425,581.4963456,687.8960677,172.6991604,132.1362933,109.6220781,798.3764776,811.8158658,733.0900354,668.7637849,677.2776388,528.2471013,265.271559,43.41658669
