in,x,y,qc,tc,tr,te,tl
2,5.0,730,32.0,0.0,0.0,0.0,0.0
3,769.0,200,7.0,0.0,0.0,0.0,0.0
4,698.0,515,83.0,0.0,0.0,0.0,0.0
5,72.0,561,30.0,0.0,0.0,0.0,0.0
6,52.0,397,62.0,0.0,0.0,0.0,0.0
7,771.0,177,26.0,0.0,0.0,0.0,0.0
8,81.0,537,31.0,0.0,0.0,0.0,0.0
9,43.0,371,75.0,0.0,0.0,0.0,0.0
10,716.0,202,5.0,0.0,0.0,0.0,0.0
11,106.0,406,85.0,0.0,0.0,0.0,0.0
12,627.0,172,15.0,0.0,0.0,0.0,0.0
13,10.0,338,94.0,0.0,0.0,0.0,0.0
14,776.0,432,16.0,0.0,0.0,0.0,0.0
15,761.0,469,38.0,0.0,0.0,0.0,0.0
16,759.0,287,32.0,0.0,0.0,0.0,0.0
17,593.0,363,5.0,0.0,0.0,0.0,0.0
18,773.0,290,17.0,0.0,0.0,0.0,0.0
19,129.0,398,92.0,0.0,0.0,0.0,0.0
20,709.0,193,50.0,0.0,0.0,0.0,0.0
21,99.0,564,16.0,0.0,0.0,0.0,0.0
22,163.0,418,79.0,0.0,0.0,0.0,0.0
23,48.0,619,11.0,0.0,0.0,0.0,0.0
24,907.0,406,33.0,0.0,0.0,0.0,0.0
25,929.0,527,60.0,0.0,0.0,0.0,0.0
26,69.0,672,11.0,0.0,0.0,0.0,0.0
27,675.0,960,96.0,0.0,0.0,0.0,0.0
28,50.0,763,46.0,0.0,0.0,0.0,0.0
29,736.0,240,48.0,0.0,0.0,0.0,0.0
30,46.0,518,31.0,0.0,0.0,0.0,0.0
31,128.0,793,25.0,0.0,0.0,0.0,0.0
32,699.0,581,96.0,0.0,0.0,0.0,0.0
33,58.0,398,71.0,0.0,0.0,0.0,0.0
34,43.0,393,61.0,0.0,0.0,0.0,0.0
35,783.0,186,3.0,0.0,0.0,0.0,0.0
36,58.0,360,100.0,0.0,0.0,0.0,0.0
37,45.0,712,6.0,0.0,0.0,0.0,0.0
38,38.0,393,94.0,0.0,0.0,0.0,0.0
39,652.0,524,88.0,0.0,0.0,0.0,0.0
40,37.0,364,53.0,0.0,0.0,0.0,0.0
41,37.0,617,19.0,0.0,0.0,0.0,0.0
42,61.0,534,50.0,0.0,0.0,0.0,0.0
43,664.0,358,19.0,0.0,0.0,0.0,0.0
44,555.0,445,39.0,0.0,0.0,0.0,0.0
45,712.0,465,21.0,0.0,0.0,0.0,0.0
46,38.0,469,95.0,0.0,0.0,0.0,0.0
47,2.0,729,7.0,0.0,0.0,0.0,0.0
48,65.0,620,40.0,0.0,0.0,0.0,0.0
49,156.0,497,51.0,0.0,0.0,0.0,0.0
50,857.0,475,16.0,0.0,0.0,0.0,0.0
51,773.0,234,47.0,0.0,0.0,0.0,0.0
52,879.0,98,13.0,0.0,0.0,0.0,0.0
53,685.0,466,30.0,0.0,0.0,0.0,0.0
54,21.0,421,56.0,0.0,0.0,0.0,0.0
55,109.0,536,5.0,0.0,0.0,0.0,0.0
56,60.0,738,9.0,0.0,0.0,0.0,0.0
57,897.0,564,95.0,0.0,0.0,0.0,0.0
58,96.0,383,70.0,0.0,0.0,0.0,0.0
59,76.0,582,5.0,0.0,0.0,0.0,0.0
60,739.0,193,31.0,0.0,0.0,0.0,0.0
61,669.0,548,80.0,0.0,0.0,0.0,0.0
62,284.0,462,53.0,0.0,0.0,0.0,0.0
63,193.0,813,28.0,0.0,0.0,0.0,0.0
64,15.0,696,38.0,0.0,0.0,0.0,0.0
65,102.0,541,7.0,0.0,0.0,0.0,0.0
66,28.0,578,28.0,0.0,0.0,0.0,0.0
67,828.0,292,18.0,0.0,0.0,0.0,0.0
68,73.0,519,31.0,0.0,0.0,0.0,0.0
69,70.0,645,6.0,0.0,0.0,0.0,0.0
70,40.0,433,71.0,0.0,0.0,0.0,0.0
71,745.0,159,1.0,0.0,0.0,0.0,0.0
72,0.0,486,84.0,0.0,0.0,0.0,0.0
73,75.0,511,47.0,0.0,0.0,0.0,0.0
74,228.0,312,68.0,0.0,0.0,0.0,0.0
75,732.0,427,12.0,0.0,0.0,0.0,0.0
76,61.0,407,88.0,0.0,0.0,0.0,0.0
77,495.0,621,39.0,0.0,0.0,0.0,0.0
78,84.0,538,31.0,0.0,0.0,0.0,0.0
79,751.0,246,6.0,0.0,0.0,0.0,0.0
80,22.0,714,30.0,0.0,0.0,0.0,0.0
81,63.0,571,19.0,0.0,0.0,0.0,0.0
82,641.0,350,38.0,0.0,0.0,0.0,0.0
83,873.0,540,74.0,0.0,0.0,0.0,0.0
84,211.0,418,75.0,0.0,0.0,0.0,0.0
85,287.0,618,2.0,0.0,0.0,0.0,0.0
86,155.0,796,31.0,0.0,0.0,0.0,0.0
87,627.0,595,67.0,0.0,0.0,0.0,0.0
88,546.0,199,47.0,0.0,0.0,0.0,0.0
89,795.0,58,47.0,0.0,0.0,0.0,0.0
90,805.0,15,36.0,0.0,0.0,0.0,0.0
91,649.0,486,20.0,0.0,0.0,0.0,0.0
92,145.0,377,65.0,0.0,0.0,0.0,0.0
93,673.0,319,17.0,0.0,0.0,0.0,0.0
94,700.0,678,81.0,0.0,0.0,0.0,0.0
95,86.0,623,38.0,0.0,0.0,0.0,0.0
96,158.0,613,8.0,0.0,0.0,0.0,0.0
97,673.0,619,95.0,0.0,0.0,0.0,0.0
98,738.0,444,18.0,0.0,0.0,0.0,0.0
99,17.0,449,70.0,0.0,0.0,0.0,0.0
100,122.0,182,95.0,0.0,0.0,0.0,0.0
101,108.0,334,65.0,0.0,0.0,0.0,0.0
102,100.0,550,42.0,0.0,0.0,0.0,0.0
