in,x,y,qc,tc,tr,te,tl
2,628.0,103,94.0,0.0,0.0,0.0,0.0
3,291.0,573,65.0,0.0,0.0,0.0,0.0
4,129.0,447,69.0,0.0,0.0,0.0,0.0
5,973.0,643,89.0,0.0,0.0,0.0,0.0
6,830.0,868,74.0,0.0,0.0,0.0,0.0
7,398.0,563,95.0,0.0,0.0,0.0,0.0
8,731.0,423,87.0,0.0,0.0,0.0,0.0
9,201.0,995,96.0,0.0,0.0,0.0,0.0
10,167.0,174,56.0,0.0,0.0,0.0,0.0
11,13.0,605,94.0,0.0,0.0,0.0,0.0
12,446.0,262,79.0,0.0,0.0,0.0,0.0
13,229.0,774,91.0,0.0,0.0,0.0,0.0
14,740.0,231,75.0,0.0,0.0,0.0,0.0
15,21.0,546,54.0,0.0,0.0,0.0,0.0
16,224.0,615,97.0,0.0,0.0,0.0,0.0
17,605.0,837,93.0,0.0,0.0,0.0,0.0
18,473.0,759,81.0,0.0,0.0,0.0,0.0
19,758.0,880,100.0,0.0,0.0,0.0,0.0
20,93.0,900,75.0,0.0,0.0,0.0,0.0
21,580.0,935,56.0,0.0,0.0,0.0,0.0
22,622.0,494,71.0,0.0,0.0,0.0,0.0
23,513.0,236,100.0,0.0,0.0,0.0,0.0
24,659.0,797,54.0,0.0,0.0,0.0,0.0
25,606.0,204,100.0,0.0,0.0,0.0,0.0
26,267.0,688,62.0,0.0,0.0,0.0,0.0
27,28.0,888,51.0,0.0,0.0,0.0,0.0
28,606.0,754,58.0,0.0,0.0,0.0,0.0
29,841.0,676,79.0,0.0,0.0,0.0,0.0
30,823.0,611,65.0,0.0,0.0,0.0,0.0
31,1.0,247,52.0,0.0,0.0,0.0,0.0
32,195.0,486,65.0,0.0,0.0,0.0,0.0
33,644.0,771,65.0,0.0,0.0,0.0,0.0
34,524.0,45,59.0,0.0,0.0,0.0,0.0
35,581.0,366,77.0,0.0,0.0,0.0,0.0
36,769.0,471,89.0,0.0,0.0,0.0,0.0
37,78.0,800,66.0,0.0,0.0,0.0,0.0
38,940.0,790,71.0,0.0,0.0,0.0,0.0
39,867.0,441,10.0,0.0,0.0,0.0,0.0
40,243.0,453,10.0,0.0,0.0,0.0,0.0
41,410.0,464,1.0,0.0,0.0,0.0,0.0
42,465.0,161,9.0,0.0,0.0,0.0,0.0
43,417.0,304,4.0,0.0,0.0,0.0,0.0
44,616.0,944,9.0,0.0,0.0,0.0,0.0
45,609.0,356,8.0,0.0,0.0,0.0,0.0
46,822.0,489,4.0,0.0,0.0,0.0,0.0
47,738.0,932,8.0,0.0,0.0,0.0,0.0
48,462.0,718,7.0,0.0,0.0,0.0,0.0
49,847.0,459,9.0,0.0,0.0,0.0,0.0
50,563.0,619,10.0,0.0,0.0,0.0,0.0
51,792.0,940,6.0,0.0,0.0,0.0,0.0
52,434.0,318,2.0,0.0,0.0,0.0,0.0
53,1000.0,647,6.0,0.0,0.0,0.0,0.0
54,566.0,413,9.0,0.0,0.0,0.0,0.0
55,492.0,83,5.0,0.0,0.0,0.0,0.0
