0,636.3906033,642.6585408,465.2418726,1166.266693,1200.967943,689.4729871,844.5649768,1015.09901,241.1742109,605.1396533,517.2620226,807.16603,775.2167439,546.4036969,654.5234908,1032.760379,894.3209715,1161.449095,904.7922413,1100.284054,794.3047274,564.6813261,1034.161496,639.415358,737.9925474,888.4413318,967.3427521,1079.007414,1025.012195,247.0020243,523.66115,1004.578021,525.9287024,686.6709547,901.7771343,803.7935058,1227.884359,972.7127017,514.0603077,619.1897932,492.0833263,516.0474784,1127.205394,705.4197332,956.4543899,1188.809489,853.7962286,963.3742783,836.7377128,1229.172079,538.0334562,1191.053735,700.6604028,498.9519015,941.3798383,232.6993769,594.6435907,787.9492369,1245.883221,230.6447485,736.0984988,570.6697819,559.7079596,808.0055693,394.2029934,657.4693909,703.9446001,1242.391645,281.5759223,424.6433798,557.2862819,837.463432,669.1225598,462.9006373,316.5375175,1004.570057,787.2102642,1065.908533,893.0453516,1135.694061,770.7094135,1091.313429,983.3539546,937.4529322,906.9691285,745.6782148,1010.417735,814.482044,1004.442134,433.7061217,621.9525705,213.213508,687.7826692,1241.082189,865.5737981,770.0422066,751.6195846,245.2305038,207.9927883,630.1944144,810.6984643,762.2447114,759.0546752,286.1503102,1145.427431,530.4073906,1127.160148,1319.793923,627.1945472,1072.800075,404.9691346,1286.903648,937.4609325,257.1633722,868.3691611,1106.792212,828.8914284,359.6400979,956.3482629,751.2935512,917.1657429,106.5692263,868.3616758,759.8322183,976.8976405,1190.781256,776.4489681,1032.699375,1191.773888,1113.741442,505.6649088,977.1310045,768.1464704,965.8001864,278.4420945,930.1618139,992.4404264,466.6401183,563.4048278,588.2941441,1278.588675,893.5882721,456.1951337,338.3740534,891.1307424,1336.479704,939.0021299,178.7092611,928.4702472,1111.503936,329.0136775,1201.421242,490.7962918,194.0644223,937.9125759,28.60069929,721.2690205,780.8540196,642.7697877,738.231671,812.3459854,897.5995766,492.2966585,936.2574432,198.6680649,963.8449045,712.5236838,993.2174988,361.2339962,695.6328054,331.3125413,571.1199524,622.6564061,826.6571236,343.1180555
636.3906033,0,578.3329491,606.0833276,640.8002809,791.2199441,514.2956348,336.1681127,988.9352861,466.4354189,793.8696367,241.6712643,780.667663,170.082333,751.4639047,652.1962895,734.3602658,674.0630534,787.8001015,959.9135378,833.3834652,391.0460331,175.8237754,694.6920181,103.3682737,687.4198135,988.0409911,651.3716297,611.3084328,544.1406068,643.3234023,578.0813092,668.1915893,119.0798052,267.1666147,394.0875537,887.8676703,754.5283295,413.9625587,520.3124062,421.7167296,173.0115603,291.4137951,841.085608,253.7124356,432.0092592,836.266106,637.0094191,417.9677021,520.0778788,852.9155879,289.5876379,659.0295896,316.1392098,137.4627222,467.2312061,489.4180217,170.4699387,779.7749675,894.6429455,574.2542991,431.7267654,547.2193345,486.0720111,237.0358623,260.1019031,452.164793,555.9325499,816.5708787,357.2590097,211.7474911,187.6086352,719.8235895,617.7847522,202.4845673,320.2577087,583.6437269,270.2239812,778.503693,1003.623934,668.3187862,180.2775638,875.1182777,432.9457241,894.0341157,288.444102,209.5542889,595.624882,520.5573936,814.6833741,591.0566809,169.168555,456.5796754,753.0750295,870.0264364,229.261859,134.2385936,564.3341209,580.6728855,434.9022879,32.31098884,875.2011197,678.3745278,144.4610674,380.9002494,702.3453566,449.080171,718.7273475,913.6000219,10.77032961,587.8613782,585.976962,836.9289098,907.4150098,503.0864737,485.1247262,866.2794007,241.0186715,307.2621031,413.8320916,887.8924484,867.6404785,594.003367,803.2166582,581.2434946,366.2157834,772.1068579,862.893968,452.0409274,721.660585,724.7544412,156.2625995,710.5181208,291.7601755,497.595217,367.049043,786.1424807,813.7106365,399.2392766,503.0089462,544.2949568,890.9062801,390.0166663,691.3240919,346.7708177,818.2841805,895.0871466,1044.400306,465.1021393,659.0371765,778.6719463,319.1567013,773.6678874,566.6039181,448.2164656,960.56702,611.0818276,787.0514596,320.3154695,620.0806399,428.5615475,873.0206183,404.1435389,144.5856148,299.9016505,437.851573,1021.312881,669.5438746,357.4353088,368.4901627,85.7554663,591.9974662,630.0801536,103.247276,510.6828762,663.8983356
642.6585408,578.3329491,0,205.2315765,685.5829636,614.4477195,107.4662738,464.865572,431.4904402,417.8241257,279.8356661,347.4852515,210.3449548,564.415627,271.3466418,79.07591289,410.2340795,260.2306669,558.8720784,382.2734623,463.2116147,340.2969292,403.5504925,430.8131846,485.165951,117.4776575,410.35838,363.2987751,559.5614354,533.3554162,436.3209828,129.5569373,404.738187,577.1247699,356.2990317,488.7617006,311.2844358,684.3171779,590.9314681,129.2439554,161.3753389,447.2359556,297.0471343,493.220032,384.9844153,537.6030134,573.3149222,224.2008029,567.5667362,275.8622845,621.0394512,292.3593679,712.8513169,318.1587654,529.6234511,473.5588665,417.3691412,408.6281929,204.5922775,625.4990008,417.7666813,234.8297255,72.01388755,106.212052,527.4097079,444.0833255,146.7105995,85.44003745,661.127068,555.0900828,520,392.5328012,197.9520144,40.31128874,436.1112243,533.4960169,464.3414692,457.5259555,436.285457,426.5254975,603.2056034,541.6354863,448.7059171,586.2226539,338.33711,655.0030534,471.815642,463.4932578,246.6029197,361.8093421,228.4491191,415.9867786,462.5689138,184.1656863,629.467235,705.2091888,659.7613205,135.7718675,406.0541836,507.3588474,547.014625,297.2036339,126.6688596,708.6451863,434.0368648,590.8113066,149.1106971,550.3635162,719.2343151,569.2846388,571.4280357,254.6566316,717.044629,346.9827085,387.4854836,348.3231258,465.4728778,558.6564239,420.3772116,559.7320788,323.3944959,312.9680495,537.4318561,251.5750385,135.3255334,680.7591351,611.3411486,287.8628145,662.1857745,651.2549424,526.4389803,458.2455674,348.9197615,410.5618102,482.037343,476.9444412,289.9948275,350.0914166,226.9735667,93.08598176,55.78530272,671.8429876,480.1770507,283.7040712,397.0050378,272.1176216,755.4733615,466.3442934,517.8156042,308.2093444,494.7656011,460.3520392,626.6713652,159.2890454,514.8873663,387.362879,617.219572,213.693706,395.925498,47.42362281,240.1499532,294.8694626,470.9193137,520.1326754,756.624081,543.5448464,444.5593324,94.86832981,819.8127835,346.1444785,550.9382906,329.1959903,117.8812962,478.8287794,270.4071005,363.9010855
465.2418726,606.0833276,205.2315765,0,866.4594624,817.7053259,292.9453874,602.4782154,552.7096887,275.632001,196.0102038,367.0340584,341.9488266,648.0563247,146.5093854,193,615.3665574,464.4136088,763.6294913,454.4282122,664.4885251,495.2352976,438.1518002,635.1377803,535.3298049,277.7138815,452.4179484,567.2547928,747.9204503,713.1142966,237.4531533,76.66159404,608.4414516,563.5858408,459.200392,640.4498419,356.665109,880.5509639,738.0243898,114.1577855,281.5137652,441.2391642,321.5478191,695.829002,488.5498951,694.2715607,778.5280984,429.3366977,718.1002715,466.8404438,826.2069959,331.1585723,893.667164,438.3206589,514.0671162,643.2993083,265.4825795,456.2071898,322.8157369,830.4101396,234.6167087,397.9409504,144.5060552,179.2344833,633.4390263,393.4488531,297.7045515,286.4192731,863.9241865,455.131849,476.4283787,425.6218979,382.4722212,218.8264152,418.1160126,447.072701,655.9031941,575.0217387,640.4662364,461.8614511,795.7669257,629.6324325,641.5707288,738.1957735,472.508201,761.5622102,568.7547802,656.8119975,438.462085,553.5720369,32.14031736,474.4101601,323.8672568,227.1409254,834.698149,783.6938178,716.6484494,338.245473,220.1272359,377.6360682,579.4523276,357.8742796,306.804498,749.1928991,328.6883022,788.2195126,188.17545,751.651515,924.1828823,595.5845868,755.1489919,60.41522987,918.4710121,473.2536318,230.1760196,529.1323086,662.4899999,663.8712225,352.5124111,710.1014012,322.6143208,451.9480059,358.8049609,403.92326,339.8190695,804.0926564,813.5613068,328.239242,809.1390486,846.4142012,729.2475574,456.7110684,553.7192429,533.7387001,657.3887739,374.0641656,473.9250996,539.7517948,208.540164,169.2483382,164.5843249,877.009122,631.4190368,96.33275663,314.707801,426.7551991,958.6845154,508.1269526,377.6254758,513.4014024,699.9921428,379.4153397,828.2566028,55.57877293,380.5693104,481.0509329,442.8724421,263.0076045,528.5915247,188.3533913,402.4922359,358.558224,626.278692,503.4620145,845.3023128,414.2909606,516.9342318,253.1402773,910.1477902,267.4023186,607.7639344,135.0037037,107.3312629,523.4739726,459.5040805,158.7954659
1166.266693,640.8002809,685.5829636,866.4594624,0,266.5970743,580.5385431,327.0535124,848.4621382,932.5218496,960.751789,650.2999308,755.444902,473.321244,956.928942,749.5231818,416.0048077,513.2796509,319.9906249,916.7600558,489.6049428,381.3161418,614.2059915,349.7313254,572.1975183,707.4326823,976.2427977,383.418831,136.0624856,153.3753566,1049.571341,793.6831862,353.0226622,747.800107,479.9927083,266.8332813,908.6660553,150.6585544,228.122774,754.3208866,590.7706831,700.277088,651.1965909,466.9582422,463.5353277,215.6780007,372.4862414,516.474588,223.0067264,410.7018383,347.807418,629.4013028,27.29468813,467.4922459,738.2147384,228.7575135,947.6840191,585.4271944,773.8953418,405.9815267,1000.366433,469.1407038,725.6679682,688.6080162,404.1051843,787.818507,568.9885763,601.7607498,257.007782,932.4639403,797.7418129,618.5806334,641.514614,698.7796505,723.0802169,893.2468864,231.2249986,391.7473676,442.4624278,995.8895521,127.1416533,460.5702987,572.8149789,208.0312477,781.9155965,394.2397748,446.5624256,237.30571,439.8920322,581.8539336,877.1505002,559.6007505,953.3572258,836.5745633,364.8026864,510.3097099,572.3154724,557.2593651,996.4617404,964.0876516,622.5343364,883.7884362,671.3397054,640.1827864,881.0107831,178.1965207,691.9089535,242.330353,348.5541565,642.9004589,115.0043477,894.1330997,239.4263979,802.4319286,937.3905269,338.4981536,538.0009294,401.2542835,811.8035477,227.6224945,958.1064659,763.6916917,1084.19786,722.0540146,565.0035398,326.847059,243.790894,899.3002836,213.8831457,136.8539367,275.960142,692.2665672,456.2685613,400.585821,209.990476,897.2513583,627.7618975,595.0630219,724.2492665,697.3184351,706.9596877,355.7091509,274.4048105,958.6156686,828.2179665,718.9603605,294.6794869,1015.114279,990.7900888,448.4696199,377.6307721,849.5857814,230.3410515,811.0887744,977.5443724,884.1911558,1137.706465,848.6489262,385.6124998,726.7220927,464.8440599,879.0563122,268.8810146,738.1937415,488.5652464,985.5501002,953.5853397,712.2808435,508.1190805,807.4156303,555.0576547,950.8238533,802.2568167,586.3659267,415.3937891,1009.601902
1200.967943,791.2199441,614.4477195,817.7053259,266.5970743,0,528.8184944,455.87937,641.693073,959.7942488,858.2878305,717.4203789,608.3066661,643.3265112,870.726708,656.6924699,227.125516,373.2693398,72.99315036,737.6943812,258.8223329,427.948595,707.0452602,185.15399,700.7652959,591.0744454,802.2493378,251.3404066,192.314846,257.0953131,1035.800174,741.0458825,209.7736876,878.0461264,560.3614905,401.6590594,755.0682088,134.8480626,428.6000467,718.8838571,582.7658192,795.6594749,699.0457782,227.0946939,557.6602909,379.0844233,112.0714058,397.3965274,409.3531483,365.0890302,81.41252975,677.7285592,278.8207309,526.0427739,854.674792,324.7768465,969.4436549,683.5649201,631.3065816,139.4309865,1001.151837,465.3052761,674.1661516,658.4291913,566.117479,864.5368702,546.8546425,531.3097025,47.80167361,1011.879934,898.5109905,706.7248404,497.9809233,612.0367636,810.3486904,975.622878,211.2936345,520.9990403,230.3670983,821.3805452,150.8674915,623.401155,343.1981935,405.6907689,594.2810783,606.1922137,581.6734479,201.246118,389.3905494,381.1823711,837.1529132,663.2412834,991.7298019,719.6422722,98.89893832,721.3667583,760.0480248,479.5414476,993.2018929,1016.535784,765.5200846,728.8154773,552.4825789,831.1245394,930.639565,99.63934966,677.9085484,75.80237463,124.3382483,789.9778478,225.743217,860.3464418,109.658561,614.5770904,950.0868381,338.9409978,303.8963639,576.6289968,874.5404508,409.09901,817.4166624,582.1932669,1105.398118,557.7382899,479.1795071,555.8354073,23.40939982,753.1434126,449.1770252,131.5028517,88.81441324,792.9344235,288.1058833,504.5047076,294.5674795,958.228574,450.4009325,397.7863748,734.6870082,660.8850127,653.9189552,102.0441081,404.1088962,897.65138,878.376343,547.4833331,141.0319113,831.0385069,1038.636125,311.8092366,151.4760707,917.3145589,37.48332963,766.736591,1028.5937,696.5888314,1172.795805,720.5366056,478.377466,643.699464,463.4932578,723.7471934,388.5061132,851.4693183,717.0564831,1045.047846,761.6987594,604.8024471,749.0026702,843.9680089,709.5864993,929.3115732,729.4066081,710.7467904,374.8626415,974.508081
689.4729871,514.2956348,107.4662738,292.9453874,580.5385431,528.8184944,0,361.232612,474.7978517,452.4179484,387.2841334,304.8032152,270.3368269,476.6424236,377.3830945,181.6039647,343.4020967,209.8594768,479.6759323,454.5261269,414.1352436,234.3864331,346.6323701,350.5381577,414.9036033,181.0690476,492.4682731,282.3915721,457.1848641,427.7019991,507.4100906,217.1128739,322.1490338,533.1041174,268.8828741,382.2368376,398.2072325,587.6163715,484.6080891,190.0657781,99.72462083,407.5450895,259.6959761,438.9589958,295.5841674,430.4091077,501.7579098,167.6931722,460.8871879,174.2440817,545.3118374,247.6307735,607.8322137,225.2198925,489.1175728,366.2308015,457.3510687,344.615728,273.6950858,557.6253222,476.6424236,129.0271289,148.5563866,131.552271,432.2337331,427.917048,62.39390996,42.20189569,574.1149711,557.4172584,494.4461548,337.4270291,208.3890592,131.6738395,403.6087214,529.7027468,363.6756797,360.0013889,376.7333274,510.1186137,503.4381789,452.7692569,419.1085778,479.334956,379.8117955,557.5840744,381.5402993,364.1277248,145.6021978,339.0117992,309.6578757,345.9739875,491.9806907,283.6229892,555.793127,616.5070965,580.3447251,65.520989,467.4409054,528.9234349,482.1037233,380.1539162,165.3239245,634.9244049,447.5321218,495.3271646,159.6652749,460.4877849,640.3787942,506.2963559,467.0770814,331.887029,627.0326945,393.1437396,432.8001848,242.2932108,427.0128804,463.1306511,415.4635965,453.0971198,421.2754443,353.4119409,588.1666431,288.9584745,78.63841301,578.5101555,523.1529413,378.0290994,555.6626675,553.564811,440.0102272,415.3769373,288.1249729,312.3203484,375.3411781,485.7211134,286.5658738,331.8508701,232.49086,132.280006,128.751699,595.7130182,373.7552675,380.6428772,402.0572099,304.5472049,669.2540624,546.0695926,544.8118941,239.0188277,423.6153916,458.7166882,537.1424392,239.7081559,538.6445953,449.2983419,662.3752713,308.3018002,294.893201,152.9705854,134.4061011,376.94164,364.0219774,480.7546152,663.6723589,562.8800938,513.2056118,169.6142683,725.6583218,355.7878581,474.7567798,400.6007988,221.903132,411.5337167,167.4425275,446.9015552
844.5649768,336.1681127,464.865572,602.4782154,327.0535124,455.87937,361.232612,0,779.7974096,616.5200727,740.7077696,327.3316361,612.5397946,192.2108218,720.5754645,542.1374364,432.7493501,423.6271946,457.7968982,796.6009038,533.8023979,130.0845879,287.2159466,380.867431,252.1626459,534.341651,842.8724696,353.8163365,275.8785965,209.3036072,750.916773,539.6897257,358.7101894,430.9675162,160.4649494,61.22091146,754.0145887,422.3387266,137.1860051,488.9212616,323.6077873,373.3630941,335.7930911,533.5410012,139.1869247,112.4144119,509.0481313,399.2317623,121.4578116,258.1472448,520.586208,315.0142854,350.0528532,165.3027525,415.5971607,131.2173769,633.6221271,258.3737603,622.1720019,565.6933798,695.0028777,232.6478025,478.6083994,426.3812848,116.1077086,461.1832608,320.6618156,398.0452236,480.4050374,605.4130821,471.8686258,291.8938163,516.5510623,492.8539337,396.0467144,566.1960791,252.3350947,67.60177512,476.3664556,861.5010157,333.6719946,170.0264685,592.0785421,142.0457673,691.5865817,210.6395025,127.6322843,265.1527861,275.0872589,551.8931056,605.0528903,232.6478025,633.0007899,644.8542471,538.1347415,301.7614952,313.5362818,374.7452468,693.4118545,639.9007736,311.9695498,733.6824926,508.4338698,383.9505176,558.4335233,366.1939377,415.0108432,384.7076812,577.6313703,335.5964839,254.892134,615.9951299,502.108554,709.4483773,627.7618975,188.9153249,574.0078397,136.2974688,487.0287466,113.8419958,782.1022951,667,767.784475,607.9884867,389.6832047,217.8829961,436.3232746,736.0061141,207.1955598,388.294991,393.9263891,365.7717868,427.1826307,77.07788269,161.5549442,571.993007,551.9755429,556.510557,425.8368232,439.7101318,464.0387915,556.4287915,55.22680509,698.7331393,506.3328944,615.4575534,559.8928469,893.138847,667.3777042,384.3865242,459.9489102,523.6258206,437.5351414,547.9352151,653.535768,780.4165554,816.1494961,668.7189245,74.00675645,512.0439434,227.2707636,729.9369836,68.00735254,414.6058369,328.0548735,659.9401488,849.1719496,527.7309921,383.3444926,490.8319468,253.7183478,660.7647085,566.8474222,264.6828291,253.3377193,726.4186121
1015.09901,988.9352861,431.4904402,552.7096887,848.4621382,641.693073,474.7978517,779.7974096,0,821.7037179,432.9480338,772.8609189,222.7666941,934.9957219,483.7364985,380.6954163,433.7971876,360.111094,568.7477472,143.836713,383.71995,654.4020171,820.624762,498.9669328,888.6540384,314.0143309,203.4158303,471.2812324,715.0950986,730.985636,774.2764364,509.0353622,496.4121272,1003.40869,734.8748193,772.7871635,230.5515127,766.906774,866.2978703,543.6248707,570.650506,874.7868312,723.9730658,418.1219918,758.1457643,801.0474393,540.6829015,380.5916447,839.4116988,521.9386937,593.5537044,715.9734632,871.4958405,686.9854438,957.3008931,717.6308243,814.926377,819.4125945,235.1042322,558.0439051,785.6850514,571.3466548,490.5609035,537.5546484,877.5448706,875.4667327,537.1219601,433.5758296,684.5589821,980.2698608,951.3148795,810.9315631,271.1549373,392.047191,865.9359099,961.6621028,630.2769233,803.2247506,414.9662637,217.4120512,726.4413259,910.1060378,302.1208368,851.772857,95.07891459,990.3095476,839.1436111,620.2983153,505.2613185,267.2264957,584.8290348,820.1957084,869.4837549,327.3178883,589.1629656,1069.676587,1046.984718,427.0667395,770.4596031,920.02663,956.6969217,214.2195136,313.4086789,1105.565014,855.3478824,685.0065693,580.5049526,620.454672,683.1646946,981.0366966,744.8825411,612.9225073,746.906286,84.52810184,780.5466033,597.9071834,342.3171045,906.0226266,850.0923479,833.2706643,303.2094985,121.4619282,909.4641279,185.9300944,410.0792606,988.3870699,654.1941608,252.2954617,927.4362512,747.9204503,585.0555529,884.4891181,393.7067437,757.0237777,707.2764665,900.0022222,230.9913418,253.4324368,657.43821,523.5083571,482.0290448,632.4942687,766.8806948,565.5298401,823.7141494,170.9502852,754.2333856,206.7292916,924.7405041,413.9625587,491.6390953,888.5876434,673.6059679,540.2675263,925.216191,93.34880824,994.0663962,294.4503354,732.3011676,404.738187,575.8055227,211.1018711,750.9147755,948.2162201,1106.131999,957.0188086,131.4724306,337.3781261,1163.05159,772.1554248,945.2750922,684.1476449,452.6367197,885.9667037,526.459875,679.6822787
241.1742109,466.4354189,417.8241257,275.632001,932.5218496,959.7942488,452.4179484,616.5200727,821.7037179,0,457.686574,292.5491412,603.1948276,575.8280993,399.6248241,444.6684158,794.6150011,660.1976977,920.7154827,729.7616049,865.8464067,556.2598314,351.511024,793.8469626,440.023863,523.637279,727.4042892,727.4070387,840.4046644,788.2290276,181.3422179,313.2538906,764.1583606,379.5918861,456.3551249,671.277141,632.2950261,988.4255157,749.1922317,289.1660423,378.3503667,298.2834223,281.7800561,891.3478558,478.0041841,726.8080902,949.0021075,618.838428,737.3092974,595.6853196,988.6258139,303.3562262,957.9237966,465.1042894,337.4996296,705.5388012,23.40939982,380.4655043,587.4325493,1006.508818,111.4001795,494.9929292,346.7059273,325.6316938,595.2780863,206.5260274,417.2253588,470.4944208,1001.264201,193.2149063,273,341.83183,615.6914812,449.1770252,267.3162921,198.9095272,764.153126,563.9689708,829.0585022,736.1555542,896.5288618,566.5350828,862.6992523,757.6938696,736.3348423,706.6272002,529.7102982,769.756455,573.7333876,777.3448398,244.4626761,407.1854614,48.25971405,500.8991915,1000.769704,686.5311355,598.3259981,516.0474784,121.5935854,102.6157883,450.8680517,633.1421641,542.5808695,606.0008251,88.39117603,904.9734803,292.7541631,886.0118509,1078.760863,455.9495586,835.6919289,219.9931817,1046.145305,739.6918277,51.86520992,627.8375586,875.3890564,619.728973,159.2607924,729.9376686,595.1848452,713.6119394,151.7168415,658.748055,525.5187913,769.9688305,949.6446704,603.8708471,813.0221399,952.3549758,872.6081595,314.5155004,740.5308906,539.4534271,728.8765328,121.5113163,707.8092964,766.627028,225.7299271,331.6926288,362.1118612,1037.868971,662.7706994,311.3149531,122.0163923,680.9530087,1095.42914,782.5918476,103.0436801,690.7300486,872.1123781,154.5477273,960.3770093,281.5137652,104.938077,754.6369988,213.0375554,537.490465,549.1848505,426.7575424,497.1810535,633.6600035,665.2352967,327.9405434,756.1911134,138.8524397,792.4758671,497.952809,817.9303149,125.7179383,506.0039526,172.6991604,369.1354765,423.7381267,585.5672464,231.354706
