in,x,y,qc,tc,tr,te,tl
2,291.0,573,6.0,0.0,0.0,0.0,0.0
3,129.0,447,7.0,0.0,0.0,0.0,0.0
4,973.0,643,9.0,0.0,0.0,0.0,0.0
5,830.0,868,7.0,0.0,0.0,0.0,0.0
6,398.0,563,10.0,0.0,0.0,0.0,0.0
7,731.0,423,10.0,0.0,0.0,0.0,0.0
8,201.0,995,7.0,0.0,0.0,0.0,0.0
9,167.0,174,6.0,0.0,0.0,0.0,0.0
10,31.0,358,6.0,0.0,0.0,0.0,0.0
11,480.0,619,8.0,0.0,0.0,0.0,0.0
12,323.0,555,6.0,0.0,0.0,0.0,0.0
13,205.0,208,5.0,0.0,0.0,0.0,0.0
14,187.0,767,10.0,0.0,0.0,0.0,0.0
15,775.0,445,8.0,0.0,0.0,0.0,0.0
16,745.0,369,9.0,0.0,0.0,0.0,0.0
17,188.0,965,9.0,0.0,0.0,0.0,0.0
18,44.0,585,10.0,0.0,0.0,0.0,0.0
19,405.0,706,6.0,0.0,0.0,0.0,0.0
20,185.0,315,9.0,0.0,0.0,0.0,0.0
21,505.0,636,10.0,0.0,0.0,0.0,0.0
22,482.0,543,9.0,0.0,0.0,0.0,0.0
23,830.0,860,6.0,0.0,0.0,0.0,0.0
24,344.0,498,10.0,0.0,0.0,0.0,0.0
25,762.0,379,7.0,0.0,0.0,0.0,0.0
26,761.0,399,9.0,0.0,0.0,0.0,0.0
27,869.0,844,5.0,0.0,0.0,0.0,0.0
28,114.0,420,8.0,0.0,0.0,0.0,0.0
29,890.0,491,6.0,0.0,0.0,0.0,0.0
30,440.0,802,8.0,0.0,0.0,0.0,0.0
31,929.0,676,6.0,0.0,0.0,0.0,0.0
32,524.0,456,9.0,0.0,0.0,0.0,0.0
33,361.0,434,6.0,0.0,0.0,0.0,0.0
34,377.0,478,9.0,0.0,0.0,0.0,0.0
35,191.0,496,7.0,0.0,0.0,0.0,0.0
36,646.0,352,8.0,0.0,0.0,0.0,0.0
37,795.0,962,9.0,0.0,0.0,0.0,0.0
38,483.0,492,10.0,0.0,0.0,0.0,0.0
39,174.0,597,5.0,0.0,0.0,0.0,0.0
40,208.0,464,10.0,0.0,0.0,0.0,0.0
41,693.0,461,10.0,0.0,0.0,0.0,0.0
42,56.0,114,5.0,0.0,0.0,0.0,0.0
43,877.0,898,7.0,0.0,0.0,0.0,0.0
44,483.0,596,8.0,0.0,0.0,0.0,0.0
45,757.0,915,8.0,0.0,0.0,0.0,0.0
46,833.0,803,7.0,0.0,0.0,0.0,0.0
47,676.0,597,7.0,0.0,0.0,0.0,0.0
48,818.0,695,5.0,0.0,0.0,0.0,0.0
49,494.0,648,8.0,0.0,0.0,0.0,0.0
50,5.0,167,8.0,0.0,0.0,0.0,0.0
51,197.0,146,9.0,0.0,0.0,0.0,0.0
52,170.0,313,7.0,0.0,0.0,0.0,0.0
53,354.0,624,9.0,0.0,0.0,0.0,0.0
54,603.0,437,7.0,0.0,0.0,0.0,0.0
55,773.0,462,8.0,0.0,0.0,0.0,0.0
56,386.0,610,9.0,0.0,0.0,0.0,0.0
57,75.0,183,6.0,0.0,0.0,0.0,0.0
58,442.0,485,6.0,0.0,0.0,0.0,0.0
59,269.0,543,10.0,0.0,0.0,0.0,0.0
60,770.0,869,8.0,0.0,0.0,0.0,0.0
61,342.0,542,7.0,0.0,0.0,0.0,0.0
62,103.0,508,8.0,0.0,0.0,0.0,0.0
63,799.0,441,9.0,0.0,0.0,0.0,0.0
64,935.0,918,10.0,0.0,0.0,0.0,0.0
65,790.0,696,5.0,0.0,0.0,0.0,0.0
66,857.0,459,10.0,0.0,0.0,0.0,0.0
67,319.0,541,6.0,0.0,0.0,0.0,0.0
68,195.0,131,8.0,0.0,0.0,0.0,0.0
69,328.0,617,10.0,0.0,0.0,0.0,0.0
70,297.0,697,8.0,0.0,0.0,0.0,0.0
71,337.0,529,9.0,0.0,0.0,0.0,0.0
72,337.0,620,9.0,0.0,0.0,0.0,0.0
73,152.0,735,6.0,0.0,0.0,0.0,0.0
74,302.0,491,8.0,0.0,0.0,0.0,0.0
75,229.0,909,5.0,0.0,0.0,0.0,0.0
76,508.0,567,9.0,0.0,0.0,0.0,0.0
77,940.0,591,5.0,0.0,0.0,0.0,0.0
78,490.0,571,9.0,0.0,0.0,0.0,0.0
79,262.0,962,6.0,0.0,0.0,0.0,0.0
80,818.0,425,5.0,0.0,0.0,0.0,0.0
81,357.0,82,5.0,0.0,0.0,0.0,0.0
82,743.0,377,9.0,0.0,0.0,0.0,0.0
83,927.0,322,8.0,0.0,0.0,0.0,0.0
84,335.0,633,8.0,0.0,0.0,0.0,0.0
85,725.0,477,6.0,0.0,0.0,0.0,0.0
86,839.0,403,10.0,0.0,0.0,0.0,0.0
87,333.0,557,10.0,0.0,0.0,0.0,0.0
88,421.0,589,8.0,0.0,0.0,0.0,0.0
89,515.0,601,10.0,0.0,0.0,0.0,0.0
90,791.0,669,10.0,0.0,0.0,0.0,0.0
91,935.0,639,9.0,0.0,0.0,0.0,0.0
92,314.0,623,5.0,0.0,0.0,0.0,0.0
93,238.0,198,8.0,0.0,0.0,0.0,0.0
94,1000.0,656,7.0,0.0,0.0,0.0,0.0
95,613.0,387,10.0,0.0,0.0,0.0,0.0
96,425.0,544,6.0,0.0,0.0,0.0,0.0
97,299.0,730,5.0,0.0,0.0,0.0,0.0
98,359.0,986,6.0,0.0,0.0,0.0,0.0
99,107.0,394,8.0,0.0,0.0,0.0,0.0
100,766.0,513,7.0,0.0,0.0,0.0,0.0
101,409.0,500,6.0,0.0,0.0,0.0,0.0
102,144.0,441,5.0,0.0,0.0,0.0,0.0
103,163.0,479,5.0,0.0,0.0,0.0,0.0
