0,412.8849719,309.9822576,355.3167601,463.3756575,425.3281086,515.9234439,371.6517187,602.7354312,308.765283,224.3211983,336.4297847,617.3143446,102.3181313,639.4497635,57.98275606,230.2694074,202.2003956,376.9681684,488.1444458,579.2495145,157.0031847,473.0803314,382.7440398,307.0195434,333.4081583,204.6875668,395.5666821,302.3722871,169.8116604,389.185046,295.7025533,132.9435971,375.1333096,247.1942556,413.4114174,223.9866067,445.68711,478.7755215,551.0898293,550.0518157,245.0979396,262.3223208,629.5395142,417.0959122,579.5903726,102,426.4106002,504.9326688,447.6661703,78.54934755,391.5111748,111.8793994,203.482186,399.0801924,470.468915,243.2878953,406.9705149,498.3783703,246.1097316,522.3609863,335.5741349,458.2684803,298.377278,153.1698404,424.7257939,233.2380758,586.6327642,678.8593374,234.6252331,203.1846451,415.60077,228.3549868,447.6125557,369.0961934,472.3695587,446.0717431,521.8055193,227.2465621,485.4204363,448.0357129,375.2572451,176.283862,481.0093554,441.1915684,222.2476097,589.1392026,527.1479868,210.3734774,188.4807682,472.9450285,284.6049894,426.7177053,355.5840266,600.190803,299.8166106,547.9023636,432.126139,347.8649163,430.0418584,368.7817783,597.817698,259.0945773,330.7642665,196.0229578,340.5201903,328.6943869,313.8056724,474.1413291,393.8781537,175.3282636,125.23977,265.452444,505.5422831,504.2072986
412.8849719,0,526.8329906,767.5206838,776.2840975,783.9043309,875.0182855,43.13930922,304.9458968,480.8846015,623.6553535,390.585458,631.3517245,355.3322389,281.1867707,468.6064447,598.3794783,601.8479875,779.5415319,815.8045109,819.299701,367.7662301,687.3376172,533.1275645,178.058979,616.6044113,215.6780007,347.8059804,567.9022803,457.6308556,403.7635447,357.9972067,541.6604102,328.3428087,170.2380686,787.5436496,355.4940225,86.97700846,353.6438887,139.778396,170.4611393,548.6209985,652.3258388,245.5239296,371.4310165,619.6329559,310.8858311,837.2574276,868.1917991,849.0848014,411.8689112,678.2927097,387.7692613,456.1326561,588.4394616,238.3715587,337.2135822,713.2271728,443.4016238,627.2001276,890.0949388,287.0888364,680.1323401,115.6762724,260.3247971,513.1179202,624.2387364,188.0957203,306.4702269,263.9564358,317.5688902,132.8533026,208.1249625,851.4135305,51.00980298,285.1753846,216.7071757,405.8386379,480.0093749,896.8773606,265.0471656,403.3658389,375.3851356,267.2002994,239.61636,198.0807916,973.7787223,934.5827946,389.3289098,582.8250166,61.61980201,538.5109098,743.0168235,762.3293252,763.5607376,654.7824066,679.2532665,291.6247589,92.47702417,819.5279129,646.710136,861.3710002,214.0840956,287.8628145,531.3802781,301.4232904,736.3708305,665.5794468,830.4528885,800.9556792,291.1116624,317.7624899,239.2007525,511.7665483,528.3455309
309.9822576,526.8329906,0,481.124724,734.827871,306.6153943,385.5385843,486.466854,804.3587508,618.078474,446.4000448,172.5688268,342.5667818,244.9653037,804.8509179,295.6298361,209.7641533,280.0714195,550.4416409,305.004918,873.4901259,457.0831434,174,88.5663593,350.6479716,106.0660172,344.8042923,670.3431957,606.011551,479.0668012,679.8543962,180.4244994,294.8779409,260.9865897,380.8254193,636.9756667,173.0115603,504.7474616,347.6276744,632.0450933,696.3476143,107.5639345,491.8068727,772.3425406,695.3330137,298.1878602,330.80659,550.8003268,384.2941582,611.8055247,388.3979918,158.3982323,417.7200019,513.439383,708.3064309,425.0294107,189.620674,687.3441642,303.0280515,493.0892414,409.2554215,267.9944029,761.9324117,429.4391691,361.0124652,156.7322558,265.3469427,713.2524097,833.0240093,264.2460974,215.6687275,444.7842173,332.001506,453.2769573,507.3824987,710.3590641,414.6721597,361.1454001,536.730845,593.9983165,380.9475029,194.2395428,477.8964323,709.5244887,668.5544107,419.1097708,509.5017174,538.4663406,513.5854359,259.8499567,584.3629009,44.14748011,699.7178003,518.3097529,907.9140929,562.7583851,239.3532954,344.2237644,434.7102483,626.1349695,664.0549676,883.3011944,313.4405845,264.473061,154.7772593,608.1882932,384.0377586,577.0207969,343.1807104,546.8829857,441.6933325,398.1281201,512.0156248,262.76225,804.7384668
355.3167601,767.5206838,481.124724,0,362.856721,313.7036818,360.4899444,726.7220927,922.3448379,482.578491,163.5175832,607.9777956,820.8416412,433.9181951,975.6526021,302.3243292,271.3705953,207.2800039,90.04998612,408.5400837,536.1828046,440.3316932,557.5168159,568.8945421,653.8998394,414.1895701,559.2253571,664.0368966,384.8649114,369.1314129,627.459162,583.0694641,236.5163842,677.0118167,602.4060093,209.1721779,518.466971,799.943123,782.063936,906.228448,895.8532246,373.7606186,165.3148511,973.8634401,676.2137236,775.0928977,457.0098467,74.24284477,343.9840113,133.6001497,365.7157366,428.8507899,400.585821,398.4181221,497.4464795,805.6879048,544.7724296,350.629434,768.3469269,196.8247952,343.9607536,651.769898,488.9212616,653.5786104,507.1972003,637.4903921,215.8008341,936.0534173,1018.007859,568.5921209,521.3233162,765.5181252,579.9896551,175.1827617,722.3364867,774.7238218,784.0216834,812.9311164,396.4454565,130.6483831,775.0367733,643.6023617,446.8937234,790.5567658,755.3806987,572.8699678,347.0518693,215.4738963,461.4249668,230.0543414,826.9056778,437.0926675,340.8372045,60.08327554,637.0502335,242.0330556,683.5561425,750.4112206,702.4813165,168.2200939,381.9031291,517.4475819,603.9139011,646.7835805,334.886548,628.6811593,113.1459235,248.07257,342.6076473,69.8140387,500.6176185,459.0479278,587.857976,741.9171113,690.6265271
463.3756575,776.2840975,734.827871,362.856721,0,665.3307448,721.8337759,746.7435972,803.4880211,314.3262636,293.3342803,798.5637107,1068.833008,565.2786923,886.9616677,449.3606569,553.1771868,474.843132,277.7516877,759.0836581,174.1522323,413.9432328,861.4870864,820,741.4917397,707.4079445,626.4774537,518.0926558,209.2892735,328.5437566,457.770685,758.902497,440.5734899,837.2108456,654.2476595,161.0031056,686.9970888,841.1052253,939.0021299,909.2661876,843.6966279,636.4730945,250.2039168,908.8305673,515.5385534,1027.626391,527.7849941,359.1392488,705.4431232,286.6810074,407.1916011,742.8229937,410.1438772,321.5960199,243.9057195,911.8037069,706.6540879,63.07138812,961.6163476,242.5881283,706.5762521,794.8465261,176.6946519,686.534777,557.108607,874.4100869,506.0405122,893.9491037,933.2400549,689.5288246,665.580198,833.8806869,659.6370214,535.955222,725.2758096,648.951462,885.2869591,984.0254062,296.5467923,393.1437396,897.8312759,837.5064179,402.7964747,673.2614648,652.2737156,591.0372239,704.3323079,555.0729682,387.0322984,488.460848,822.243273,696.6039047,36.67424164,303.0528007,293.9931972,172.0726591,968.8023534,887.771367,749.675263,220.8189303,133.555232,157.4198209,701.2481729,790.2316116,582.6628528,518.4640778,462.438104,157.8131807,700.1521263,311.3534968,490.209139,480.1770507,540.2999167,964.0746859,448.9008799
425.3281086,783.9043309,306.6153943,313.7036818,665.3307448,0,92.11405973,740.9298212,1020.835932,689.405541,393.029261,477.6410786,590.0991442,435.4595274,1044.578384,373.2693398,195.9795908,237.7751038,403.5504925,94.87360012,833.778148,574.6529387,288.4874347,371.7109092,621.9847265,201.4671189,573.2058967,818.1228514,625.1663779,545.3109205,803.5004667,476.797651,309.9193443,564.9504403,617.5410918,520.5775639,441.8619694,782.0594607,654.2369601,906.5649453,944.2166065,239.0585702,425.987089,1023.706989,838.048328,543.721436,506.4740862,356.3846237,84.29116205,438.3982208,486.2941497,170.1440566,526.8557677,582.9931389,742.9650059,725.6231804,466.5115218,640.3787942,603.7093672,446.7863024,106.9626103,563.8953804,761.326474,672.3280449,554.8342095,444.0180177,200.2598312,971.1611607,1079.515632,526.9658433,471.0371535,728.5300268,575.8419922,188.7246672,752.1701935,896.9554058,712.261188,665.7063917,595.0302513,374.2258676,683.4325131,500.8492787,590.8265397,904.2577066,863.7835377,625.9792329,203.0591047,258.3660194,619.9395132,242.6375898,845.0710029,272,638.1222453,371.8494319,914.899448,514.4880951,423.8124585,648.2352968,697.413794,481.730215,651.1098218,822.5387529,575.5918693,559.7079596,253.4028413,765.2777274,204,525.404606,48.84669897,380.8254193,600.1766407,549.8590729,689.0145136,548.861549,902.013858
515.9234439,875.0182855,385.5385843,360.4899444,721.8337759,92.11405973,0,832.1117713,1112.802318,771.6249089,464.6730033,558.0573447,639.3809506,527.5225114,1136.627028,462.8055747,287.5708608,323.5428874,449.6153912,100.019998,893.640308,663.2442989,332.7281172,441.2572946,711.355045,279.5460606,665.0187967,907.0126791,701.0064194,629.5085385,890.3628474,560.9001694,396.868996,646.2832196,709.2221091,569.5278746,530.0764096,871.2485294,731.1942286,996.3699112,1036.001931,328.1005943,493.0415804,1115.423238,926.4124351,594.1077343,598.4120654,387.7692613,16.55294536,472.3071035,574.7181918,234.9170066,615.4624278,666.8043191,819.0152624,809.0648923,554.0866358,702.9722612,673.8323234,516.8761941,31.78049716,648.6208446,830.8002167,763.9175348,646.9080306,511.3403954,287.0836115,1062.503176,1171.433737,616.637657,560.8359832,816.5886357,667.0839527,201.6035714,843.8418098,988.0334002,796.8996173,738.5458686,677.2296509,391.6758864,765.8361444,578.3640722,678.8409239,995.6831825,955.3036167,718.0842569,134.3726163,243.790894,707.0007072,330.7960096,936.0555539,354.9042124,697.3643237,420.5294282,983.4490327,581.103261,465.0096773,729.6094846,787.9016436,523.6993412,720.5671377,877.5448706,665.6222653,644.6037543,345.2593228,855.1286453,262.2460677,590.8510811,44.59820624,421.7688941,691.0723551,640.794819,780.2871266,612.7217966,985.1558252
371.6517187,43.13930922,486.466854,726.7220927,746.7435972,740.9298212,832.1117713,0,334.0733452,457.9617888,584.7982558,355.2829858,606.1633443,312.2851261,319.1191,426.8969431,555.2413889,559.1511424,740.6834682,773.5437932,797.1204426,335.053727,648.9144782,495.9858869,140.8119313,574.8669411,172.800463,341.5757603,539.573906,424.4254941,393.3954753,320.632188,499.5768209,298.4292211,127.4127152,752.0877608,314.4026081,97.4063653,334.6415993,179.5132307,209.8809186,506.0039526,614.5860395,286.644379,366.5542252,591.9476328,269.7424698,796.9247141,825.2126999,810.5134175,373.9906416,636.7982412,351.8636099,425.4244939,567.3129648,228.8055943,297.0151511,683.6870629,420.0761836,590.1737032,847.0655228,254.2380774,657.8426864,73.430239,219.8635941,479.4090112,581.2787627,230.6013877,346.6193878,222.7285343,275.610232,121.6593605,165.0969412,808.6643309,36.89173349,295.160973,204.413796,388.1546084,450.2110616,856.3854272,248.6543786,370.5954668,344.2455519,280.4014979,248.2438317,161.1117625,930.639565,892.0269054,360.9432088,540,104.7377678,497.0160963,712.8597337,722.7897343,748.1884789,620.3104062,645.5912019,270.7027891,56.08029957,782.4685297,618.8093406,837.3105756,173.0924608,254.5034381,488.3052324,289.8568612,693.9459633,631.4879255,787.5563472,761.404623,258.0484451,280.8558349,216.3007166,484.6049938,522.2738745
602.7354312,304.9458968,804.3587508,922.3448379,803.4880211,1020.835932,1112.802318,334.0733452,0,492.6032887,760.4643318,687.8001163,936.1436856,588.8471788,104.3551628,659.824219,825.4513917,804.813643,905.3910757,1069.684533,779.7974096,482.2488984,973.4808678,824.990303,473.2958905,881.0136208,461.377286,285.6168763,607.3162273,557.108607,346.2730137,650.5766673,733.6184294,632.064079,423.533942,872.4316592,632.0569595,375.740602,655.9817071,304.5816803,163.8566447,801.923313,773.2173045,159.5305613,288.7923129,924.4636283,514.39479,981.1870362,1103.164992,967.3225936,562.7397267,944.2377878,524.4244464,534.6484827,566.3400039,533.8211311,619.5361168,746.0006702,747.805456,742.1724867,1122.139474,588.2754457,654.9412187,376.7505806,466.451498,812.8628421,835.6614147,199.8099097,145.6708619,543.0515629,588.6951673,434.5135211,472.4616387,1045.619912,304.2005917,155.6309738,515.800349,706.6208318,546.3853951,1040.732915,566.4432893,704.5565982,475.6490303,134.2385936,166.9730517,396.4290605,1191.874574,1119.952231,464.939781,791.0025284,272.1562051,807.0254023,778.6924939,898.448663,676.0007396,740.1216116,978.8774183,595.534214,390.1281841,920.5704753,672.0788644,834.1750416,496.8138484,588.449658,771.0337217,299.0250826,925.0913468,746.0536174,1069.439105,935.0818146,430.2859514,478.6282482,339.3655846,816.6572108,406.0110836
308.765283,480.8846015,618.078474,482.578491,314.3262636,689.405541,771.6249089,457.9617888,492.6032887,0,324.2344831,613.7662421,906.2014125,384.6881854,573.0549712,337.3218048,511.4137268,452.2488253,440.405495,768.0319004,339.1666257,169.4520581,781.4454556,686.6039615,489.8663083,637.9318145,380.2170433,207.5885353,115.9353268,146.8740957,154.029218,568.2323468,383.1579309,623.346613,392.903296,385.4672489,503.8432296,555.252195,712.3496333,606.4091028,530.8719243,550.5751538,317.9072192,594.6494766,210.0595154,872.7296259,311.4161203,525.594901,757.6285369,493.170356,230.2563788,692.5583008,201.2585402,109.0366911,111.4136437,654.5968225,514.1293612,254.568262,760.1480119,285.9545418,769.0624162,573.7612744,199.9049774,409.810932,315.2411775,720.0555534,490.1999592,581.7989343,619.2786126,468.9019087,467.6109494,561.7294723,415.4058257,640.4568682,430.8317537,337.0949421,627.30216,763.7571604,94.42986816,581.2099449,651.9202405,650.0538439,149.0369082,360.4358473,338.0443758,319.9531216,808.5202533,696.9770441,115.2605744,451.0709479,520.0240379,593.3093628,287.1375977,442.7008019,309.3622472,260.403533,854.251134,652.2829141,473.7699864,438.8530506,181.0414317,380.5916447,461.8592859,570.0324552,498.0732878,204.3771024,526.9383266,263.0779352,735.7023855,474.5229183,224.8288238,242.7694379,242.0516474,786.5526047,213.9649504
