in,x,y,qc,tc,tr,te,tl
2,865.0,693,86.0,0.0,0.0,0.0,0.0
3,633.0,220,98.0,0.0,0.0,0.0,0.0
4,173.0,361,89.0,0.0,0.0,0.0,0.0
5,89.0,714,91.0,0.0,0.0,0.0,0.0
6,350.0,102,74.0,0.0,0.0,0.0,0.0
7,301.0,24,87.0,0.0,0.0,0.0,0.0
8,834.0,663,65.0,0.0,0.0,0.0,0.0
9,841.0,997,62.0,0.0,0.0,0.0,0.0
10,394.0,790,60.0,0.0,0.0,0.0,0.0
11,276.0,488,99.0,0.0,0.0,0.0,0.0
12,779.0,312,96.0,0.0,0.0,0.0,0.0
13,939.0,66,79.0,0.0,0.0,0.0,0.0
14,595.0,462,6.0,0.0,0.0,0.0,0.0
15,940.0,964,10.0,0.0,0.0,0.0,0.0
16,459.0,459,3.0,0.0,0.0,0.0,0.0
17,432.0,280,8.0,0.0,0.0,0.0,0.0
18,379.0,338,8.0,0.0,0.0,0.0,0.0
19,128.0,439,10.0,0.0,0.0,0.0,0.0
20,401.0,22,1.0,0.0,0.0,0.0,0.0
21,69.0,887,9.0,0.0,0.0,0.0,0.0
22,499.0,657,6.0,0.0,0.0,0.0,0.0
23,633.0,46,4.0,0.0,0.0,0.0,0.0
24,713.0,182,5.0,0.0,0.0,0.0,0.0
25,806.0,525,6.0,0.0,0.0,0.0,0.0
26,540.0,169,3.0,0.0,0.0,0.0,0.0
27,696.0,559,9.0,0.0,0.0,0.0,0.0
28,577.0,888,7.0,0.0,0.0,0.0,0.0
29,298.0,725,7.0,0.0,0.0,0.0,0.0
30,410.0,644,5.0,0.0,0.0,0.0,0.0
31,512.0,889,2.0,0.0,0.0,0.0,0.0
32,756.0,352,4.0,0.0,0.0,0.0,0.0
33,405.0,407,8.0,0.0,0.0,0.0,0.0
34,850.0,365,8.0,0.0,0.0,0.0,0.0
35,731.0,588,1.0,0.0,0.0,0.0,0.0
36,90.0,553,4.0,0.0,0.0,0.0,0.0
37,691.0,383,5.0,0.0,0.0,0.0,0.0
38,926.0,631,7.0,0.0,0.0,0.0,0.0
39,955.0,351,8.0,0.0,0.0,0.0,0.0
40,998.0,736,9.0,0.0,0.0,0.0,0.0
41,921.0,854,1.0,0.0,0.0,0.0,0.0
42,532.0,257,8.0,0.0,0.0,0.0,0.0
43,238.0,513,2.0,0.0,0.0,0.0,0.0
44,976.0,912,2.0,0.0,0.0,0.0,0.0
45,565.0,912,9.0,0.0,0.0,0.0,0.0
46,893.0,74,7.0,0.0,0.0,0.0,0.0
47,590.0,548,8.0,0.0,0.0,0.0,0.0
48,99.0,355,1.0,0.0,0.0,0.0,0.0
49,294.0,39,1.0,0.0,0.0,0.0,0.0
50,58.0,429,9.0,0.0,0.0,0.0,0.0
51,471.0,573,8.0,0.0,0.0,0.0,0.0
52,520.0,109,4.0,0.0,0.0,0.0,0.0
53,486.0,611,7.0,0.0,0.0,0.0,0.0
54,409.0,682,2.0,0.0,0.0,0.0,0.0
55,296.0,843,1.0,0.0,0.0,0.0,0.0
56,970.0,479,3.0,0.0,0.0,0.0,0.0
57,717.0,390,7.0,0.0,0.0,0.0,0.0
58,152.0,711,10.0,0.0,0.0,0.0,0.0
59,934.0,255,2.0,0.0,0.0,0.0,0.0
60,257.0,539,3.0,0.0,0.0,0.0,0.0
61,270.0,31,1.0,0.0,0.0,0.0,0.0
62,823.0,409,2.0,0.0,0.0,0.0,0.0
63,203.0,849,10.0,0.0,0.0,0.0,0.0
64,770.0,627,1.0,0.0,0.0,0.0,0.0
65,630.0,581,4.0,0.0,0.0,0.0,0.0
66,786.0,186,3.0,0.0,0.0,0.0,0.0
67,380.0,300,5.0,0.0,0.0,0.0,0.0
68,973.0,847,6.0,0.0,0.0,0.0,0.0
69,985.0,975,3.0,0.0,0.0,0.0,0.0
70,732.0,465,1.0,0.0,0.0,0.0,0.0
71,690.0,428,9.0,0.0,0.0,0.0,0.0
72,910.0,568,3.0,0.0,0.0,0.0,0.0
73,725.0,539,4.0,0.0,0.0,0.0,0.0
74,181.0,186,1.0,0.0,0.0,0.0,0.0
75,814.0,694,4.0,0.0,0.0,0.0,0.0
76,702.0,927,5.0,0.0,0.0,0.0,0.0
77,946.0,492,1.0,0.0,0.0,0.0,0.0
78,984.0,305,2.0,0.0,0.0,0.0,0.0
79,385.0,696,5.0,0.0,0.0,0.0,0.0
80,48.0,323,10.0,0.0,0.0,0.0,0.0
81,944.0,440,6.0,0.0,0.0,0.0,0.0
82,813.0,293,1.0,0.0,0.0,0.0,0.0
83,490.0,676,6.0,0.0,0.0,0.0,0.0
84,729.0,923,9.0,0.0,0.0,0.0,0.0
