0,13.51480669,31.32491022,32.3447059,34.45765517,35.6931366,37.65634077,39.75550276,36.28015987,35.35533906,32.66710884,34.30714211,33.00742341,29.76995129,32.38826948,31.40063694,26.80018657,14.14213562,15.03329638,28.3019434,15.03329638,7.818567644,7.891767863,8.028075735,8.121576202,10.98362417,13,15.88080602,17.40718243,20.73282422,17.2626765,15.89276565,13.87083271,34.6554469,17,24.82438317,24.80403193,26.40075756,25.59062328,26.41968963,29.29334395,31.16167518,31.01612484,28.96963928,28.96963928,25.96555411,8.062257748,9.790812019,15.28005236,17.57270611,19.1031411,19.02340663,18.90105817,20.80216335,19.70609043,20.35706266,20.9995238,20.61892335,19.01183842,13.57718675,13.47182245,15.97623235,17.18254929,19.10497317,14.12232276,48.08326112,10.29563014,25.49509757,39.8246155,53.48831648,53.14132102,13,6.403124237,7.280109889,10.44030651,11.96035117,12.74715655,13.34166406,15.03329638,21.21320344,35.38361203,61.32699243,15.13274595,45.54119015,40.31128874,40.31128874,39.39543121,26.07680962,32.55764119,22.8035085,21.90639176,6.184658438,23.21055794,23.62392855,24.03539057,27.29468813,24.77579464,23.70653918,24.18677324,24.31871707,23.75394704,22.68832299,21.46718426,21.09502311,21.98635941,21.60115738,144.1700385,146.6696969,146.7685252,143.5687988,79.62411695,79.20227269,78.79086241,79.47955712,112.2185368,102.1077862,79.00632886,72,9.055385138,58.52349955,119.2518344,91.78779875,80.5294977,80.3196738,80.11242101,78.99525302,79.7057087,80.62257748,80.23091673,79.84985911,47.41307836,79,60.92618485,21.02379604,12.81561547
13.51480669,0,21.63792966,20.45605045,24.807257,25.96247292,27.95084972,30.77742679,27.33861738,26.26118809,24.21672975,26.73293848,25.51626932,24.60284536,27.23692347,26.40549185,22.19234102,24.50816191,25.78468538,41.5,26.21545346,12.84133949,8.81192374,8.121576202,8.584287973,12.00708124,10.60424443,13.25933633,12.4739729,12.8015624,10.41393297,8.280700453,3.471310992,36.47259245,5.239274759,12.02081528,12.25275479,14.25798022,14.02889875,15.01632445,17.36116356,19.70177657,19.83053202,17.6343415,17.6343415,15.35512944,20.36295656,4.114608122,2.3,4.080441153,5.961543424,6.07289058,6.016643583,8.2,7.610519036,8.315046602,9.108786966,9.108786966,8.2,5.661271942,4.280186912,4.1,4.148493703,11.60387866,7.324616031,61.5909896,18.84807682,20.72800039,37.75248336,49.02295381,48.45461794,21.75890622,7.144928271,7.762087348,6.200806399,1.555634919,5.331041174,6.93181073,11.40394669,12.71416533,36.89783191,66.92570508,27.30293025,54.94406246,47.39039987,47.39039987,46.40096982,27.11180555,27.79658252,20.41200627,18.71095936,11.84060809,16.75231327,13.57129323,13.94453298,15.1211772,13.04645546,11.85116028,11.98540779,11.91007976,11.49347641,10.11385189,8.852683209,8.868483523,9.716480844,10.20784012,153.2274453,155.2541465,155.2837725,149.6203529,84.7009445,84.42185736,84.15372838,85.36421967,122.3725868,112.9780952,88.64789902,81.80128361,21.21438191,70.53119877,125.7308634,97.06003297,85.66008405,85.52075771,85.38413202,84.28641646,85.1190343,86.08513228,85.83385113,85.59351611,60.32453895,88.75387315,66.70719601,20.3482186,4.609772229
31.32491022,21.63792966,0,7.119691005,3.2,4.410215414,6.407027392,9.167878708,5.830951895,4.716990566,3.894868419,7.049113419,6.462197769,10.75639345,11.78346299,11.70683561,11.45862121,44.84696199,45.95486917,58.75414879,36.70217977,25.16227335,23.45399753,23.29978541,23.21314283,21.62706638,18.83215336,16.96850023,14.58355238,10.63202709,14.0943251,15.4870914,24.6221445,57.58515434,24.07592158,12.46194206,11.59353268,9.464142856,8.459905437,7.494664769,7.545197148,5.502726597,4.588027899,5.738466694,5.738466694,6.389053138,39.36051321,25.1390135,22.09547465,20.08108563,16.82438706,16.3816971,16.32176461,14.30244734,14.26183719,13.61249426,12.81600562,12.61467399,13.47293583,18.15406291,18.8010638,17.55135322,17.92344833,31.13278015,28.49859646,76.3521447,39.6364731,40.02811512,57.10560393,65.84109659,65.09109002,42.63390669,26.65426795,28.60157338,27.79658252,22.5977875,26.82871596,28.30989226,32.67185333,31.08456208,57.91070713,88.51242851,39.16184367,56.83176928,46.07439636,46.07439636,45.12704289,22.41539649,12.77693234,15.33786165,14.19929576,25.93067681,9.526804291,8.115417426,7.723341246,9.124143795,9.436630755,10.51903037,10.9658561,11.43896848,11.4061387,12.9247824,13.85388032,13.31352696,12.70157471,11.54469575,174.6002577,176.7508133,176.7949377,171.1725737,106.169911,105.9171846,105.6733174,106.9506896,143.256588,133.377097,109.7481207,102.8185295,40.34166581,89.78446413,147.3433066,118.5379686,107.1365951,107.0102799,106.8861544,105.7941397,106.6445029,107.6162163,107.3855204,107.1636599,78.06695844,109.8045992,88.31109783,41.46625134,26.10306495
32.3447059,20.45605045,7.119691005,0,8.321658489,8.796590248,10.20686044,13.73608387,11.38112472,10.40096149,10.88117641,13.92838828,13.51628647,17.70112991,18.89391436,18.77711373,17.92010045,44.85287059,46.08448763,60.53577455,40.30607895,27.5,24.86966023,24.52529307,24.59634119,24.26396505,21.29272176,20.40441129,17.77216925,13.38693393,16.3027605,16.8629772,22.74950549,54.48467674,21.33963449,8.805112151,8.315046602,6.198386887,6.754257916,5.968249325,3.104834939,1.868154169,2.716615541,3.679673899,3.679673899,7.003570518,40.09214387,24.44994888,20.15589244,17.70706074,14.67685252,14.4391828,14.46824108,12.26417547,12.95414991,12.25275479,11.51347037,11.77454882,13.33304166,18.78297101,18.9232661,16.77200048,16.32482772,27.80971053,26.30019011,79.26020439,39.27569223,36.1134324,52.78806683,60.42002979,59.62365302,42.20639762,26.75406511,28.11014052,26.55899094,21.75890622,25.05773334,26.30931394,30.32787497,27.29432175,54.70082266,86.04522067,42.46622187,62.79315249,52.41545574,52.41545574,51.44880951,28.64576758,19.88416455,21.00904567,19.52562419,27.81959741,14.36001393,9.406912352,9.050966799,5.346026562,7.596051606,8.72811549,8.472307832,8.570880935,8.962700486,10.38171469,11.62497312,11.61808934,10.74895344,10.754069,173.4294669,175.3002567,175.3048202,168.4261856,103.3139874,103.1221606,102.9396911,104.4269122,142.808193,133.4233113,109.042102,102.2222089,41.02413924,90.65638422,144.8743594,115.670999,104.2946787,104.1985125,104.1046589,103.029753,103.9239145,104.9084363,104.7386271,104.5781048,79.73819662,109.163089,85.91961359,38.66497123,24.37416665
34.45765517,24.807257,3.2,8.321658489,0,1.236931688,3.214031736,6.109828148,3.111269837,2.080865205,3.640054945,6.020797289,6.05309838,11.53169545,11.83765179,12.03037822,12.95299193,48.03051114,49.13176162,61.73920958,39.3284884,28.15137652,26.57536453,26.43936459,26.33875472,24.5904453,21.85245982,19.82145302,17.53282636,13.73171512,17.20261608,18.65502613,27.75049549,60.6277989,27.10221393,15.17168415,14.35583505,12.13136431,11.36529806,10.36194962,9.730878686,7.213875519,6.444377394,8.215229759,8.215229759,9.49210198,42.50329399,28.33460781,25.2073402,23.13201245,19.87611632,19.45353438,19.40309254,17.33666635,17.37699629,16.71466422,15.91257364,15.75087299,16.65893154,21.34595981,22.00090907,20.72800039,21.04400152,34.09589418,31.60775221,79.07799947,42.83374838,42.89906759,59.90600972,68.28418558,67.51392449,45.83153936,29.84845055,31.80141506,30.97628125,25.78565493,29.97232056,31.4377162,35.77610935,33.95776789,60.93709872,91.64567638,41.86322969,58.23340965,47.18612084,47.18612084,46.2615391,23.82708543,12.82692481,17.33580111,16.43471935,28.98413359,12.18031198,11.31105654,10.91650127,11.65032188,12.37133784,13.50296264,13.85388032,14.27620398,14.31712262,15.85969735,16.85496959,16.37467557,15.71909667,14.66969666,177.8002531,179.9481314,179.991472,174.2886399,109.2654108,109.0198606,108.782949,110.0823782,146.4422412,136.5354533,112.9439241,106.0119333,43.48712453,92.87480821,150.4849826,121.6344112,110.2339784,110.1112165,109.9905905,108.9003214,109.7557743,110.7290838,110.5048868,110.2893014,81.05140344,112.9988053,91.45124384,44.53234779,29.24807686
35.6931366,25.96247292,4.410215414,8.796590248,1.236931688,0,2,5.14781507,2.692582404,2,4.465422712,6.338769597,6.609841148,12.29837388,12.36931688,12.64911064,13.90143877,49.25444142,50.35871325,62.96824597,40.49691346,29.38247777,27.81150841,27.67399501,27.57462602,25.81937257,23.08679276,21.03806075,18.76192954,14.96829984,18.43908891,19.88416455,28.87213189,61.68468205,28.16025568,16.10124219,15.31143364,13.06139349,12.39677377,11.38419958,10.51189802,7.90253124,7.211102551,9.123595782,9.123595782,10.6212052,43.73785546,29.52050135,26.31881456,24.20743687,20.95542889,20.54482903,20.5,18.4100516,18.49675647,17.82722637,17.02292572,16.88608895,17.83395638,22.56413083,23.20538731,21.89155088,22.16393467,35.11409973,32.71452277,80.26207074,44.04543109,43.8634244,60.8276253,69.02897942,68.24954212,47.04253395,31.06444913,33,32.14031736,26.96015579,31.10450128,32.55764119,36.87817783,34.92849839,61.98386887,92.76313923,43.0464865,59.05929224,47.92702787,47.92702787,47.01063709,24.69817807,13.34166406,18.38477631,17.54109461,30.22002647,13.37647188,12.5015999,12.10371844,12.52996409,13.41044369,14.56021978,14.86606875,15.26433752,15.33786165,16.88668114,17.91200715,17.4642492,16.78689965,15.7990506,179,181.1353085,181.1767093,175.3909918,110.3539759,110.1135777,109.8817546,111.1980216,147.6651618,137.7679208,114.1577855,107.2287275,44.72135955,94.11163584,151.6080473,122.7232659,111.3238519,111.203642,111.0855526,109.9965909,110.8557621,111.8302285,111.6109314,111.4001795,82.28000972,114.2147101,92.57429449,45.607017,30.38157336
37.65634077,27.95084972,6.407027392,10.20686044,3.214031736,2,0,3.535533906,2.692582404,2.828427125,5.825804665,6.854195795,7.462573283,13.31352696,13,13.41640786,15.20690633,51.2445119,52.34500931,64.84597135,42.19004622,31.27506994,29.77045515,29.64203097,29.53574106,27.70270745,25,22.87793697,20.64969733,16.92483382,20.39607805,21.86732723,30.84153044,63.60031446,30.08321791,17.92344833,17.15925406,14.89295135,14.31362987,13.29661611,12.21883792,9.552486587,8.94427191,10.95627674,10.95627674,12.60198397,45.70557953,31.5192005,28.28214985,26.14574535,22.89825321,22.49644416,22.45551157,20.35018427,20.46777956,19.79419107,18.98894415,18.8663722,19.83053202,24.55890877,25.20495983,23.88388578,24.13379373,37,34.67333269,81.98780397,46.04345773,45.69463864,62.60990337,70.60453243,69.8140387,49.04079934,33.06055051,35,34.13209633,28.95600111,33.08005441,34.525353,38.83297568,36.76955262,63.89053138,94.72592042,44.77722635,60.03332408,48.75448697,48.75448697,47.85394446,25.8069758,13.92838828,19.84943324,19.12302277,32.14420632,15.17003626,14.50137924,14.10319113,14.31782106,15.33101432,16.4924225,16.76305461,17.14059509,17.24093965,18.79255172,19.8403629,19.41648784,18.72431574,17.7766701,181,183.1338308,183.1747799,177.3414785,112.2942563,112.0580207,111.8302285,113.1591799,149.6562728,139.7426206,116.1550688,109.2245394,46.69047012,96.04686356,153.5740864,124.6635472,113.2651756,113.1470282,113.0309692,111.9430659,112.8051417,113.7804904,113.5649594,113.3578405,84.1546196,116.211015,94.5409964,47.5394573,32.35799747
39.75550276,30.77742679,9.167878708,13.73608387,6.109828148,5.14781507,3.535533906,0,3.5,4.527692569,7.102112362,6.440496875,7.529276194,13.12440475,12.10371844,12.74754878,15.53222457,53.55837936,54.61226968,66.42665128,43.15669125,33.01711677,31.87130371,31.80644589,31.65217212,29.42685848,26.87936011,24.47243347,22.45907389,19.11674659,22.54994457,24.20082643,33.78905148,66.72705598,33.20391543,21.24264579,20.4435809,18.20164828,17.47512518,16.47118696,15.64608577,13.00961183,12.34908904,14.26674455,14.26674455,15.55024116,47.81736086,34.19005703,31.26307726,29.22498931,25.96786476,25.53605294,25.48038461,23.433523,23.42925522,22.77740108,21.97908096,21.78164365,22.588714,27.01184925,27.77210831,26.68220381,27.09132703,40.20572099,37.66616519,82.97288714,48.50257725,48.99489769,65.97347952,74.11140263,73.32462069,51.50242713,35.50352095,37.58324095,36.91205765,31.69305918,35.99013754,37.4766594,41.83897704,40.0562105,67.04103221,97.67548311,45.85302607,59.21570738,47.69171836,47.69171836,46.82413907,25.46566316,12.9034879,20.40833163,19.9922485,34.03307215,16.73708457,17.21307642,16.83448841,17.67766953,18.48080085,19.60867155,19.96246478,20.37891067,20.42669822,21.96952435,22.95952961,22.46107745,21.81971586,20.71255658,183.5170292,185.7431022,185.7969322,180.3399567,115.3364643,115.0847514,114.8411947,116.114168,151.9358417,141.8467483,118.5516765,111.5907702,48.81085945,97.89024466,156.5007987,127.7047376,116.3034823,116.1776657,116.0538668,114.9619502,115.8123482,116.7839886,116.5525632,116.329274,85.70005834,118.5854123,97.47050836,50.62114183,35.26386252
36.28015987,27.33861738,5.830951895,11.38112472,3.111269837,2.692582404,2.692582404,3.5,0,1.118033989,3.7,4.162931659,4.841487375,10.70046728,10.30776406,10.73545528,12.74754878,50.06246099,51.11995696,63.08922253,40.06557126,29.61384811,28.39242857,28.31960452,28.17108447,26.02479587,23.43608329,21.10094785,19.02524638,15.62049935,19.05911855,20.70096616,30.39161068,63.40544141,29.90401311,18.17965896,17.34041522,15.14760707,14.26639408,13.28344835,12.83160161,10.3247276,9.552486587,11.26454615,11.26454615,12.20901306,44.34241762,30.71172415,27.88422493,25.90463279,22.64906179,22.2,22.13594362,20.13156725,20.05691901,19.41803286,18.62605702,18.39266158,19.14157778,23.51361308,24.28250399,23.23983649,23.70843732,36.96281916,34.28541964,79.88898547,45.00277769,45.83939354,62.89077834,71.38101989,70.613384,48.0026041,32.00390601,34.09178787,33.45519392,28.22941728,32.5751439,34.07711842,38.46101923,36.89512163,63.73578273,94.25629952,42.71123974,57.36941694,46.06788469,46.06788469,45.16912662,23.20021552,11.23610253,17.5,16.9097605,30.59411708,13.35215338,13.76735269,13.39589489,14.70544117,15.25417976,16.34778272,16.77050983,17.22353042,17.21917536,18.74593289,19.68476568,19.13765921,18.53240405,17.33666635,180.0173603,182.2477709,182.302633,176.9357228,111.9564648,111.6971351,111.4461753,112.6953859,148.4461182,138.3808151,115.0532485,108.0937093,45.33486517,94.47883361,153.0694287,124.3231676,112.9214329,112.7918437,112.6643244,111.5706054,112.4155238,113.3854047,113.1470282,112.9170049,82.3786987,115.0880098,94.04387274,47.2784306,31.84791987
35.35533906,26.26118809,4.716990566,10.40096149,2.080865205,2,2.828427125,4.527692569,1.118033989,0,3.023243292,4.356604182,4.742362281,10.54751155,10.44030651,10.77032961,12.3794184,49.09175083,50.15974482,62.29767251,39.44616585,28.77724796,27.46415846,27.37608445,27.23894271,25.19206224,22.56102835,20.30270918,18.16617736,14.65776245,18.11077028,19.71243263,29.29846412,62.29767251,28.7923601,17.06604817,16.22467257,14.03566885,13.14838393,12.16552506,11.75159564,9.276313923,8.485281374,10.16070864,10.16070864,11.1,43.41658669,29.66243416,26.78581714,24.79516082,21.53903433,21.0924157,21.02974084,19.01920082,18.95600169,18.31420214,17.52084473,17.2956642,18.06792739,22.50199991,23.24844081,22.16393467,22.61061698,35.84689666,33.18794962,79.25906888,44,44.72135955,61.77378085,70.29224708,69.52697318,47,31,33.06055051,32.38826948,27.16707566,31.4879342,32.984845,37.36308338,35.77708764,62.62587325,93.17188417,42.05948169,57.30619513,46.09772229,46.09772229,45.18849411,23.02172887,11.40175425,17.02938637,16.33676835,29.7195222,12.55906047,12.69212354,12.31665539,13.60147051,14.13647764,15.23154621,15.65247584,16.10589954,16.10124219,17.6283862,18.56986807,18.02775638,17.4183811,16.23607095,179.0111728,181.2236188,181.2760326,175.846524,110.8602724,110.6028933,110.3539759,111.6109314,147.4889826,137.4627222,114.0701539,107.1167587,44.40720662,93.62157871,151.9901313,123.227432,111.8257573,111.6971351,111.5706054,110.4773732,111.3238519,112.2942563,112.0580207,111.8302285,81.59656856,114.1095964,92.96235797,46.17358552,30.76101429
