in,x,y,qc,tc,tr,te,tl
2,363.0,697,83.0,0.0,0.0,0.0,0.0
3,120.0,259,73.0,0.0,0.0,0.0,0.0
4,555.0,718,100.0,0.0,0.0,0.0,0.0
5,522.0,918,88.0,0.0,0.0,0.0,0.0
6,239.0,935,90.0,0.0,0.0,0.0,0.0
7,304.0,517,71.0,0.0,0.0,0.0,0.0
8,856.0,96,62.0,0.0,0.0,0.0,0.0
9,38.0,904,95.0,0.0,0.0,0.0,0.0
10,174.0,951,56.0,0.0,0.0,0.0,0.0
11,294.0,935,75.0,0.0,0.0,0.0,0.0
12,942.0,324,51.0,0.0,0.0,0.0,0.0
13,402.0,176,86.0,0.0,0.0,0.0,0.0
14,766.0,450,62.0,0.0,0.0,0.0,0.0
15,473.0,862,74.0,0.0,0.0,0.0,0.0
16,262.0,550,65.0,0.0,0.0,0.0,0.0
17,661.0,92,77.0,0.0,0.0,0.0,0.0
18,440.0,655,58.0,0.0,0.0,0.0,0.0
19,678.0,291,98.0,0.0,0.0,0.0,0.0
20,345.0,691,81.0,0.0,0.0,0.0,0.0
21,564.0,903,86.0,0.0,0.0,0.0,0.0
22,952.0,802,75.0,0.0,0.0,0.0,0.0
23,698.0,352,74.0,0.0,0.0,0.0,0.0
24,297.0,930,77.0,0.0,0.0,0.0,0.0
25,66.0,244,80.0,0.0,0.0,0.0,0.0
26,882.0,642,57.0,0.0,0.0,0.0,0.0
27,777.0,818,54.0,0.0,0.0,0.0,0.0
28,302.0,212,67.0,0.0,0.0,0.0,0.0
29,824.0,647,74.0,0.0,0.0,0.0,0.0
30,143.0,946,94.0,0.0,0.0,0.0,0.0
31,108.0,600,99.0,0.0,0.0,0.0,0.0
32,121.0,755,90.0,0.0,0.0,0.0,0.0
33,697.0,32,54.0,0.0,0.0,0.0,0.0
34,473.0,995,72.0,0.0,0.0,0.0,0.0
35,342.0,252,70.0,0.0,0.0,0.0,0.0
36,596.0,534,69.0,0.0,0.0,0.0,0.0
37,248.0,211,100.0,0.0,0.0,0.0,0.0
38,940.0,88,93.0,0.0,0.0,0.0,0.0
39,81.0,468,97.0,0.0,0.0,0.0,0.0
40,144.0,796,85.0,0.0,0.0,0.0,0.0
41,244.0,385,79.0,0.0,0.0,0.0,0.0
42,437.0,42,93.0,0.0,0.0,0.0,0.0
43,381.0,583,97.0,0.0,0.0,0.0,0.0
44,263.0,549,100.0,0.0,0.0,0.0,0.0
45,153.0,646,51.0,0.0,0.0,0.0,0.0
46,187.0,688,84.0,0.0,0.0,0.0,0.0
47,248.0,71,59.0,0.0,0.0,0.0,0.0
48,27.0,70,60.0,0.0,0.0,0.0,0.0
49,649.0,477,84.0,0.0,0.0,0.0,0.0
50,244.0,370,56.0,0.0,0.0,0.0,0.0
51,145.0,49,97.0,0.0,0.0,0.0,0.0
52,589.0,402,100.0,0.0,0.0,0.0,0.0
53,105.0,251,80.0,0.0,0.0,0.0,0.0
54,986.0,452,89.0,0.0,0.0,0.0,0.0
55,486.0,773,99.0,0.0,0.0,0.0,0.0
56,679.0,851,57.0,0.0,0.0,0.0,0.0
57,102.0,734,72.0,0.0,0.0,0.0,0.0
58,619.0,809,75.0,0.0,0.0,0.0,0.0
59,139.0,138,62.0,0.0,0.0,0.0,0.0
60,107.0,489,64.0,0.0,0.0,0.0,0.0
61,921.0,579,75.0,0.0,0.0,0.0,0.0
62,681.0,336,63.0,0.0,0.0,0.0,0.0
63,925.0,185,71.0,0.0,0.0,0.0,0.0
64,260.0,655,82.0,0.0,0.0,0.0,0.0
65,46.0,832,51.0,0.0,0.0,0.0,0.0
66,534.0,440,55.0,0.0,0.0,0.0,0.0
67,117.0,590,95.0,0.0,0.0,0.0,0.0
68,604.0,453,67.0,0.0,0.0,0.0,0.0
69,667.0,428,90.0,0.0,0.0,0.0,0.0
70,871.0,548,73.0,0.0,0.0,0.0,0.0
71,943.0,171,51.0,0.0,0.0,0.0,0.0
72,181.0,252,83.0,0.0,0.0,0.0,0.0
73,172.0,696,51.0,0.0,0.0,0.0,0.0
74,211.0,597,80.0,0.0,0.0,0.0,0.0
75,82.0,390,76.0,0.0,0.0,0.0,0.0
76,114.0,189,87.0,0.0,0.0,0.0,0.0
77,659.0,852,65.0,0.0,0.0,0.0,0.0
78,404.0,544,71.0,0.0,0.0,0.0,0.0
79,169.0,845,60.0,0.0,0.0,0.0,0.0
80,101.0,663,72.0,0.0,0.0,0.0,0.0
