in,x,y,qc,tc,tr,te,tl
2,206.0,907,5.0,0.0,0.0,0.0,0.0
3,895.0,855,5.0,0.0,0.0,0.0,0.0
4,640.0,970,5.0,0.0,0.0,0.0,0.0
5,865.0,716,5.0,0.0,0.0,0.0,0.0
6,993.0,356,6.0,0.0,0.0,0.0,0.0
7,618.0,966,10.0,0.0,0.0,0.0,0.0
8,963.0,539,10.0,0.0,0.0,0.0,0.0
9,50.0,979,10.0,0.0,0.0,0.0,0.0
10,241.0,998,9.0,0.0,0.0,0.0,0.0
11,32.0,206,9.0,0.0,0.0,0.0,0.0
12,288.0,926,5.0,0.0,0.0,0.0,0.0
13,299.0,507,9.0,0.0,0.0,0.0,0.0
14,336.0,180,5.0,0.0,0.0,0.0,0.0
15,589.0,726,6.0,0.0,0.0,0.0,0.0
16,665.0,488,7.0,0.0,0.0,0.0,0.0
17,36.0,521,6.0,0.0,0.0,0.0,0.0
18,112.0,895,10.0,0.0,0.0,0.0,0.0
19,814.0,442,6.0,0.0,0.0,0.0,0.0
20,843.0,474,5.0,0.0,0.0,0.0,0.0
21,17.0,258,10.0,0.0,0.0,0.0,0.0
22,360.0,273,6.0,0.0,0.0,0.0,0.0
23,814.0,537,10.0,0.0,0.0,0.0,0.0
24,775.0,524,7.0,0.0,0.0,0.0,0.0
25,825.0,471,6.0,0.0,0.0,0.0,0.0
26,321.0,87,9.0,0.0,0.0,0.0,0.0
27,773.0,958,5.0,0.0,0.0,0.0,0.0
28,119.0,166,5.0,0.0,0.0,0.0,0.0
29,368.0,928,8.0,0.0,0.0,0.0,0.0
30,193.0,250,7.0,0.0,0.0,0.0,0.0
31,452.0,919,9.0,0.0,0.0,0.0,0.0
32,736.0,322,6.0,0.0,0.0,0.0,0.0
33,386.0,911,10.0,0.0,0.0,0.0,0.0
34,624.0,313,8.0,0.0,0.0,0.0,0.0
35,694.0,398,9.0,0.0,0.0,0.0,0.0
36,186.0,803,7.0,0.0,0.0,0.0,0.0
37,948.0,721,9.0,0.0,0.0,0.0,0.0
38,216.0,973,5.0,0.0,0.0,0.0,0.0
39,915.0,641,9.0,0.0,0.0,0.0,0.0
40,238.0,810,8.0,0.0,0.0,0.0,0.0
41,946.0,172,10.0,0.0,0.0,0.0,0.0
42,23.0,561,8.0,0.0,0.0,0.0,0.0
43,613.0,657,10.0,0.0,0.0,0.0,0.0
44,359.0,434,10.0,0.0,0.0,0.0,0.0
45,604.0,96,8.0,0.0,0.0,0.0,0.0
46,56.0,554,6.0,0.0,0.0,0.0,0.0
47,862.0,723,7.0,0.0,0.0,0.0,0.0
48,222.0,161,9.0,0.0,0.0,0.0,0.0
49,974.0,838,8.0,0.0,0.0,0.0,0.0
50,775.0,67,8.0,0.0,0.0,0.0,0.0
51,815.0,880,9.0,0.0,0.0,0.0,0.0
52,204.0,362,10.0,0.0,0.0,0.0,0.0
53,435.0,760,5.0,0.0,0.0,0.0,0.0
54,593.0,358,10.0,0.0,0.0,0.0,0.0
55,203.0,435,5.0,0.0,0.0,0.0,0.0
56,882.0,803,6.0,0.0,0.0,0.0,0.0
57,194.0,739,5.0,0.0,0.0,0.0,0.0
58,380.0,323,7.0,0.0,0.0,0.0,0.0
59,836.0,461,10.0,0.0,0.0,0.0,0.0
60,537.0,136,8.0,0.0,0.0,0.0,0.0
61,789.0,669,9.0,0.0,0.0,0.0,0.0
62,956.0,1000,9.0,0.0,0.0,0.0,0.0
63,98.0,295,7.0,0.0,0.0,0.0,0.0
64,656.0,410,10.0,0.0,0.0,0.0,0.0
65,580.0,959,10.0,0.0,0.0,0.0,0.0
66,594.0,64,9.0,0.0,0.0,0.0,0.0
67,459.0,43,7.0,0.0,0.0,0.0,0.0
68,425.0,559,9.0,0.0,0.0,0.0,0.0
69,262.0,31,10.0,0.0,0.0,0.0,0.0
70,522.0,339,7.0,0.0,0.0,0.0,0.0
71,960.0,74,6.0,0.0,0.0,0.0,0.0
72,237.0,910,7.0,0.0,0.0,0.0,0.0
73,353.0,828,9.0,0.0,0.0,0.0,0.0
74,420.0,281,10.0,0.0,0.0,0.0,0.0
75,721.0,524,9.0,0.0,0.0,0.0,0.0
76,185.0,679,7.0,0.0,0.0,0.0,0.0
77,703.0,303,10.0,0.0,0.0,0.0,0.0
78,923.0,491,9.0,0.0,0.0,0.0,0.0
79,444.0,792,9.0,0.0,0.0,0.0,0.0
80,567.0,476,6.0,0.0,0.0,0.0,0.0
81,987.0,930,7.0,0.0,0.0,0.0,0.0
82,113.0,210,8.0,0.0,0.0,0.0,0.0
83,907.0,45,6.0,0.0,0.0,0.0,0.0
84,383.0,799,10.0,0.0,0.0,0.0,0.0
85,209.0,192,6.0,0.0,0.0,0.0,0.0
86,34.0,820,5.0,0.0,0.0,0.0,0.0
87,464.0,717,5.0,0.0,0.0,0.0,0.0
88,837.0,536,8.0,0.0,0.0,0.0,0.0
89,202.0,94,8.0,0.0,0.0,0.0,0.0
90,177.0,341,8.0,0.0,0.0,0.0,0.0
91,551.0,3,5.0,0.0,0.0,0.0,0.0
92,835.0,467,9.0,0.0,0.0,0.0,0.0
93,128.0,655,8.0,0.0,0.0,0.0,0.0
