0,839.4438635,498.8677179,1165.30039,241.9442084,764.094235,973.4130675,392.7658335,818.8510243,369.1530848,1110.814116,883.6979122,478.0847205,109.6220781,1108.559426,1045.120567,363.5849282,413.140412,755.0662223,412.3784669,643.6808215,1034.242718,1182.548096,1088.435575,936.4891884,268.1976883,1224.48234,970.4024938,695.5070093,1380.507153,917.2486032,1006.576872,378.8112987,945.9989429,1004.503858,605.5097026,326.0705445,1148.526883,1036.475277,1318.191564,501.5974482,630.5061459,1332.978995,810.5553652,693.4616067,582.9391049,839.8672514,858.8480657,737.2713205,578.1773084,539.7267827,604.7586295,632.6531435,913.1976785,417.8827587,807.5208976,682.5789332,772.1690229,750.8881408,583.9589027,891.7426759,619.394866,956.2980707,1136.849154,649.7260961,512.8752285,764.4553617,813.4893976,161.1986352,1298.768648,451.860598,495.864901,897.4653197,631.4657552,866.5062031,1198.264161,1160.712281,1121.342499,414,934.2216011,1310.371703,895.152501,887.5246475,705.9631718,190.1578292,553.3552205,745.7647082,820.1371836,607.5532898,523.6076776,641.8862828,668.0007485,1009.001982,532.8273642,1196.537087,787.818507,912.2220125,400.1062359,960.5087194,661.7348412,976.739474,800.5054653,995.2607698,1097.765913,1070.943509,1127.377931,963.2829283,804.31648,1001.413501,285.1613578,892.2023313,856.8319555,1185.37125,1142.252161,829.1019238,320.9750769,389.1336531,968.2277625,275.5739465,1202.18343,423.5953258,968.5933099,1152.111106,893.6828296,385.996114,939.7494347,76.1642961,198.9195817,232.6413549,1156.048442,121.823643,1300.578717,1098.356955,706.772948,1026.59096,664.1159537,284.5241642,837.8836435,1117.179037,834.4369359,1194.65518,1162.827588,808.999382
839.4438635,0,345.0289843,506.174871,608.5893525,75.43208866,136.0330842,659.8128523,86.28441342,562.0142347,492.1483516,1031.474672,866.690833,748.5753135,742.9468352,538.8144393,674.8807302,431.0324814,811.9168677,659.273843,362.2278289,800.4998438,753.5847663,833.6965875,430.0813876,736.1440077,590.3736105,491.3501806,688.9876632,830.3794313,209.3442142,168.6564556,667.9431114,817.2784103,318.1477644,638.4637813,679.6293107,775.4456783,484.4553643,793.7436614,391.8596688,212.8097742,785.8784893,145.4166428,865.7164663,840.3856258,212.8403157,815.4765478,160.5895389,496.5289518,499.5888309,482.0632739,367.8369204,181.1077028,808.4454218,606.4189971,619.3706483,494.6079255,194.4556505,332.773196,53.03772242,830.4336217,891.6523986,531.1798189,847.8832467,797.0677512,361.8093421,214.2171795,813.1205323,772.2706779,430.6831782,475.6216984,80.7093551,467.4494625,972.3029363,553.336245,489.2903024,706.5868666,443.0282158,95.51963149,818.7062965,977.5172633,654.8175318,618.2442883,773.0523915,643.7701453,103.8123307,78.77182237,453.816042,853.70311,781.0889834,625.5885229,432.2603382,309.5561338,542.0415113,530.8295395,845.8185385,637.5335285,128.1600562,392.3174735,1120.129457,299.6681498,175.8237754,516.9912959,905.6102915,420.2344584,458.523718,35.17101079,430.6146769,627.9211734,171.3971995,19.92485885,588.238897,502.5236313,162.1974106,521.9894635,451.1241514,390.4830342,776.9536666,778.4375376,620.3007335,203.1575743,746.2291873,690.6381107,473.0676484,791.1921385,764.1498544,756.1117642,781.8669964,480.0604129,731.8640584,765.4051215,871.4872346,741.7937719,425.169378,259.5380512,555.0099098,628.4974145,375.7193101,562.1183149,650.4898154,667.2705598,640.6262561
498.8677179,345.0289843,0,758.4826959,282.931087,269.8981289,476.3402146,421.8364612,320.1405941,301.5377257,719.4504847,923.1668322,639.7280672,416.2355103,850.247611,703.3078984,423.5481082,86.34813258,714.6159808,430.6286103,317.0678161,845.0023669,895.5964493,892.4712881,579.1934047,448.6836302,833.3258666,632.8427925,597.3784395,1040.669496,466.8275913,513.6535798,423.4489343,810.7730879,572.8568757,511.4459893,412.1468185,889.7825577,670.398389,988.8468031,195.1332878,132.6989073,992.3960903,316.6212248,725.4419343,659.5217965,405.1320772,766.6896373,280.1035523,377.3300942,352.5280131,384.0052083,311.4113036,420.2059019,568.7925808,601.9609622,539.4821591,507.7184259,312.8002558,226.373585,396.0631263,667.1828835,863.2757381,753.8706786,693.3779633,596.1241481,418.9713594,382.6042342,496.960763,967.2295488,190.5911855,294.3891982,398.8395667,391.4690281,875.6220646,800.2812006,747.7860657,836.7795409,102.0049018,440.5462518,998.1788417,891.7090333,678.0184363,551.8813278,463.3497599,487.8780585,247.5237362,340.6875401,362.3534186,646.3095234,639.6475592,535.9048423,627.4918326,83.95236745,793.8072814,541.1330705,812.5133845,403.0905605,470.6166168,356.4547657,1021.883066,412.8655956,496.4000403,723.7437392,927.2027826,696,611.2389058,309.9677403,621.8183014,334.9776112,399.3219253,361.2118492,810.1604779,743.1722546,337.5751768,195.3509662,111.0045044,580.7477938,491.6360442,919.6836413,397.8869186,503.000994,875.3176566,703.7741115,180.6488306,791.1358922,422.8593147,448.0803499,483.740633,740.694944,399.2117233,964.5413418,920.0048913,641.3930152,635.3644623,256.4624729,218.0206412,633.5755677,670.0119402,589.6185207,847.0796893,838.2416119,625.1823734
1165.30039,506.174871,758.4826959,0,926.2062405,548.2307908,484.0041322,836.5703796,591.0617565,803.5303355,67,916.5484166,967.6548972,1057.25872,388.814866,199.1230775,864.3986349,827.4684284,740.4350073,824.0006068,522.0153254,522.9426355,342.7608496,523.9169782,244.6405526,961.343331,84.85281374,243.1008021,658.9301936,332.001506,305.2212312,428.4670349,850.5415922,610.724979,191.9296746,680.7238794,889.9398856,399.7411663,159.0282994,309.0792779,667.026986,657.3591104,292.2498931,649.3265742,839.2627717,880.1141971,353.6382332,672.1703653,480.6766065,614.5388515,647.0270473,586.4639801,533.1275645,644.6433122,942.9257659,498.001004,609.144482,446.7863024,445.7308605,585.8984554,492.3921202,847.6585397,693.9373171,74.94664769,847.2856661,878.327957,403.7635447,375.9175442,1074.896274,289.8499612,716.2939341,675.7462542,536.7168714,557.8530272,853.5724925,47.51841748,21.54065923,329.5694161,857.4782796,457.5248627,346.9538874,841.5372838,475.4418997,590.2651946,1028.788122,721.0610238,591.2596722,453.5416188,573.5538336,928.614021,783.2936869,625.0839944,162.5853622,683.5495593,36.24913792,455.8343998,669.4251265,817.78359,419.0751723,508.3817463,973.0554969,365.9207564,542.7752758,109.8954048,630.6005075,97.32420048,229.0087335,524.9761899,170.7922715,889.0635523,646.4812449,507.1587523,104.6518036,31.25699922,661.8919851,861.1074265,830.316807,197.9595918,989.5261492,362.2292092,792.0770165,305.158975,357.1064267,507.5608338,786.3497949,584.3902805,1100.608014,1011.885369,1014.994089,31.32091953,1043.713562,279.6640842,566.117479,701.0114122,140.4279175,515.4852083,906.3845762,492.1077118,158.1518258,437.138422,187.2965563,238.8493249,527.4590031
241.9442084,608.5893525,282.931087,926.2062405,0,534.0720925,744.2056167,240.1416249,598.3343547,155.9006094,873.3756351,785.8708545,423.0957338,140.9184161,900.4870904,815.416458,222.4072841,206.1892335,613.0203912,258.3118271,406.6767758,846.0289593,967.8372797,899.382566,702.3453566,192.0026041,987.8228586,740.3485666,524.9276141,1154.897831,675.5101776,773.1713911,232.0193957,774.2254194,762.8138698,428.6128789,191.3765921,941.1041388,802.2194214,1094.467907,260.2325883,407.1768657,1106.793567,599.2303397,581.9725079,486.5316023,597.9247444,700.3006497,497.1116575,361.7070638,322.667011,385.5411781,395.8800323,702.7865963,348.6043603,605.7565518,493.9605247,552.4816739,509.2131184,342.4981752,661.5043462,510.4987757,801.4143747,900.8357231,541.0887173,413.1174167,528.7239355,571.5452738,214.4014925,1074.33747,210.5350327,269.1189328,672.3280449,409.6461888,753.1586818,960.4686356,920.9180202,906.2505172,226.0199106,701.8753451,1090.768995,777.069495,687.922234,515.186374,183.9809773,382.4251561,521.0239918,582.8498949,382.6878624,448.5465416,509.4948479,482.2157194,772.0777163,299.0551789,958.102291,573.338469,752.9409007,234.2135777,725.6679682,428.5907139,885.0836119,560.5461622,772.0783639,862.8400779,899.962777,885.9627532,730.4416472,573.8379562,764.6829408,102.3914059,681.9648085,626.8779786,951.0089379,903.9872787,620.4715948,88.20430828,174.183811,730.1136898,231.9482701,988.9812941,248.2901528,727.7636979,939.655788,700.6083071,144.1804425,762.7856842,174.4018349,170.4171353,212.1909517,915.9874453,124.7236946,1075.126969,915.5899737,550.6042136,788.5239375,422.171766,75.21303079,637.8871374,875.2382533,622.4146528,965.6220793,938.4481872,614.2320408
764.094235,75.43208866,269.8981289,548.2307908,534.0720925,0,210.1547049,595.4636849,94.04786016,493.447059,526.0912468,993.3106261,806.1048319,673.76628,748.4437187,555.2918152,608.9219983,355.7597504,773.3595542,596.2080174,317.5106297,791.8345787,768.0651014,828.8425665,438.6570414,666.100593,630.7368707,500.0249994,649.3458247,863.9120326,243.3289954,243.8134533,602.8150629,797.4371449,356.5445274,591.16326,611.6355124,783.1998468,505.6807293,822.7885512,325.2814166,138.2244551,817.9639356,140.4279175,819.8249813,787.061624,220.0204536,786.6511298,124.4226667,446.2028687,444.7752241,434.8390507,321.3378285,214.4621179,745.4408092,582.5959149,580.3257706,470.7918861,169,273.9050931,127.7380131,780.0217946,868.171642,564.4767489,799.2196194,739.9412139,340.9750724,212.1438191,740.0168917,801.0493118,361.2672141,414.7987464,142.3938201,423.6283749,935.8424013,594.418203,533.0637861,717.290039,368.6353212,170.7922715,843.8115903,943.2550026,638.4512511,581.8178409,700.5597762,591.6164298,43.41658669,94.70480452,406.4197338,796.1187097,733.8678355,584.8290348,454.714196,235.3061835,584.4630014,507.8287113,820.6710669,573.3524222,201.2585402,351.9502806,1084.665847,289.1660423,242.684981,545.2063829,893.1965069,468.6459218,469.2398108,40.26164428,451.7753867,556.5294242,198.7586476,92.91393867,622.2740554,540.8326913,164.3471935,447.1520994,375.6926936,409.8597321,707.410065,793.0630492,557.4952915,255.6345047,757.2793408,672.8127526,400.1512214,772.3425406,688.7561252,683.749223,710.7587495,524.3815405,657.0121764,795.2515325,864.7612387,701.5012473,452.0630487,210.8885962,479.7103293,607.3886729,430.015116,544.1516333,678.168858,688.1220822,615.3373059
973.4130675,136.0330842,476.3402146,484.0041322,744.2056167,210.1547049,0,791.2584913,168.4339633,696.4947954,488.3451648,1132.586862,994.3359593,883.9049723,782.7189789,566.1890144,807.493034,562.6828592,915.2223773,789.7043751,479.6832288,861.9982599,777.4811895,888.6309695,476.8070889,871.2341821,568.172509,534.4249246,794.9446522,816.0006127,240.441261,60.16643583,799.960624,895.2346061,319.9077992,753.7672054,813.6073992,810.6472722,505.9743076,789.2084642,525.6814625,343.6815386,775.403121,208.5976989,977.5448839,960.7689629,285.7271426,906.0358713,282.7189417,616.6311701,623.8525467,599.3329626,486.7658575,164.9757558,938.4204814,693.7153595,725.5542709,584.8982818,305.0114752,462.2780549,83.00602388,947.6797982,973.8752487,526.6621308,963.0519197,921.5855902,454.0319372,298.4660785,949.1522533,768.7528862,565.7923647,605.1421321,84.05355436,581.5324583,1071.579208,531.0762657,464.1077461,738.3359669,571.4306607,54.3783045,821.3580218,1073.83658,730.7071917,721.3244762,909.0198018,764.1498544,229.1200559,186.096749,571.7412002,978.4641026,895.0536297,733.6879446,454.7988566,445.2998989,517.2794216,618.9709202,930.9403848,768.9122187,71.69379332,504.7137803,1217.113388,383.7629477,65.76473219,523.4357649,971.2800832,388.4173014,499.9849998,170.4230031,455.6424036,763.6294913,171.7731062,117.3456433,579.6723212,488.8609209,208.8276802,657.2929332,584.4262143,421.7771924,911.7554497,801.499844,750.6543812,194.1803286,776.3794176,767.8502458,609.0993351,868.1036804,897.82515,892.0560521,917.4186612,454.1332404,867.1389739,759.9210485,928.7846898,847.9392667,439.8408803,383.5844105,689.3250322,711.6249012,332.1806737,642.6149703,652.518199,681.8511568,729.150876
392.7658335,659.8128523,421.8364612,836.5703796,240.1416249,595.4636849,791.2584913,0,680.7819034,121.0826164,774.9122531,546.2426201,218.6000915,290.6303494,721.6349493,686.4546598,30.41381265,380.2025776,376.8209124,19.92485885,338.4228125,641.536437,799.9031191,695.7363006,593.8088918,133.6450523,882.3661372,614.7259552,303.4616945,1008.803747,650.0538439,802.99066,14.86606875,554.9099026,708.1786498,212.8497122,66.73080248,760.9421791,690.5070601,944.3092714,270.7489612,505.1940221,962.673361,701.6872523,342.0409332,251.1991242,567.7411382,471.9883473,510.6270655,222.1440974,192.3382437,250.1399608,328.0320106,799.3903927,151.1588568,420.2201804,291.4395306,404.3859543,500.2259489,329.3281039,710.6335202,271.4498112,571.82952,794.2524787,301.7167546,180.4716044,438.4575236,542.3688782,256.0703028,926.1063654,243.0164603,187.8643127,736.6851431,278.7292593,513.065298,861.7238537,836.7281518,739.6391012,416.3039755,740.3573462,931.4273992,537.2755345,498.0813187,315.2031091,212.2851855,160.5895389,600.0816611,607.7910825,265.2432846,225.9955752,270.0907255,276.2607464,674.154285,386.5876356,863.251991,412.1468185,525.3760558,22.36067977,752.0864312,336.5739146,645.7220764,495.870951,835.4310265,752.2612578,680.497612,820.7569677,615.3738701,629.5792246,666.003003,138.3618445,780.2871266,679.7205308,835.8959265,809.5041692,726.3477129,271.9117504,347.3557254,640.8572384,154.0519393,818.1197956,45.12205669,714.1792492,767.8704318,502.003984,243.5077001,547.5783049,358.6474592,198.6001007,185.3995685,834.1948214,285.8810942,929.452527,705.7542065,319.6826551,696.5701688,411.8069936,296.9393878,449.1770252,826.8264631,454.5987242,831.4385125,791.8011114,418.4172559
818.8510243,86.28441342,320.1405941,591.0617565,598.3343547,94.04786016,168.4339633,680.7819034,0,574.1297763,578.284532,1087.331136,894.0615191,735.114957,825.4556318,623.8493408,692.4572189,405.7314383,867.3741984,682.7188294,411.5458662,877.2758973,838.451549,912.3184751,512.9571132,743.3175634,675.4983346,574.4214481,743.3794455,916.3847445,295.6112312,219.6588264,687.302699,887.6581549,404.1002351,684.7576214,692.5092057,858.6763069,570.1719039,880.0181816,410.0792606,191.1674659,872.020642,59.13543777,913.4943897,878.922636,293.8332861,879.4140094,216.4532282,539.4256205,536.7103502,528.5924706,415.289056,121.2476804,831.5653913,673.8582937,674.327072,561.8398348,258.6310113,365.016438,106.5082156,872.8121218,959.6254478,617.337023,892.4152621,830.1722713,430.5728742,291.5956104,809.2094908,858.5505227,441.8110456,503.8342982,84.59905437,517.6504612,1029.766964,638.3603998,573.7752173,790.5504411,409.7816492,152.7514321,904.929279,1036.978785,727.170544,675.6367367,771.8685121,684.1235269,80.95677859,158.0696049,500.1859654,886.0124153,827.3771812,678.8755409,518.0617724,305.9836597,626.7663041,598.7027643,912.5634225,658.9233643,193.0025907,445.9170326,1178.535108,374.0053476,176.7399219,603.2619663,980.5228197,503.4381789,542.0857866,81.59656856,516.2480024,631.5061362,104.8045801,84.11896338,674.3070517,588.1538914,77.46612163,510.1921207,430.7853294,475.7667496,785.3788895,863.3516086,644.3756668,286.5868106,830.3186135,762.1548399,472.4828039,862.184435,742.7651042,755.5143943,785.5755852,564.415627,718.1364773,851.6630789,949.2802537,795.5482386,511.353107,304.862264,537.5360453,697.8194609,456.4230494,633.3308772,736.7672631,753.0956115,707.0707178
369.1530848,562.0142347,301.5377257,803.5303355,155.9006094,493.447059,696.4947954,121.0826164,574.1297763,0,746.4274915,654.0581014,338.1966883,259.5322716,747.7339099,676.1042819,122.5887434,259.8865137,467.0770814,132.3102415,283.1554343,690.1622998,817.6906506,743.5657335,569.4295391,176.0454487,858.8113879,601.5022859,371.7472259,1011.641241,582.0249136,714.3703521,121.9180052,619.3448151,655.0801478,275.2308122,118.4060809,788.2182439,669.200269,949.7120616,171.2366783,392.1275303,964.004668,590.3846204,450.0011111,368.1358445,500.3568726,548.249943,423.0756434,210.6015195,171.6420694,236.3577796,271.9779403,690.3245613,267.6191324,450.8347813,338.1952099,404.219,421.6028937,244.9693858,614.2320408,383.4162229,649.4921093,770.7373093,412.4293879,299.848295,399.9524972,473.9419796,274.3446737,930.1064455,132.438665,128.1405478,635.8128656,262.5509474,615.4421175,834.0893238,800.6428667,756.1911134,297.0690156,647.9320952,943.2899872,637.0243323,532.8358096,359.3021013,228.9497762,232.0775732,493.1865773,518.1631017,238.421895,346.9884724,370.5995143,326.7246547,644.3454043,272.5307322,833.3816653,422.2321636,600.344068,104.2928569,664.1272468,295.6771888,753.9827584,444.2217915,735.8654768,730.8214556,744.8825411,774.3261587,595.3553561,529.8726262,636.5477201,85.70297544,670.6511761,581.6949372,817.866126,779.0057766,614.5176971,158.861575,227.5895428,605.5848413,215.4553318,838.208208,106.6255129,641.8138359,788.508719,544.8605326,122.4295716,607.3557442,315,211.567956,225.743217,796.7647081,248.3646513,931.710792,759.7065223,401.0610926,663.5307077,330.6780912,192.3746345,482.7556318,771.9462417,470.4093962,825.5234703,794.09949,458.4953653
