in,x,y,qc,tc,tr,te,tl
2,177.0,24,79.0,0.0,0.0,0.0,0.0
3,448.0,476,57.0,0.0,0.0,0.0,0.0
4,934.0,619,88.0,0.0,0.0,0.0,0.0
5,323.0,122,54.0,0.0,0.0,0.0,0.0
6,430.0,76,92.0,0.0,0.0,0.0,0.0
7,364.0,9,84.0,0.0,0.0,0.0,0.0
8,988.0,994,61.0,0.0,0.0,0.0,0.0
9,91.0,636,100.0,0.0,0.0,0.0,0.0
10,938.0,641,61.0,0.0,0.0,0.0,0.0
11,979.0,764,69.0,0.0,0.0,0.0,0.0
12,4.0,748,78.0,0.0,0.0,0.0,0.0
13,420.0,164,54.0,0.0,0.0,0.0,0.0
14,294.0,15,59.0,0.0,0.0,0.0,0.0
15,304.0,89,60.0,0.0,0.0,0.0,0.0
16,362.0,207,61.0,0.0,0.0,0.0,0.0
17,770.0,344,85.0,0.0,0.0,0.0,0.0
18,67.0,634,67.0,0.0,0.0,0.0,0.0
19,90.0,44,96.0,0.0,0.0,0.0,0.0
20,712.0,418,57.0,0.0,0.0,0.0,0.0
21,299.0,6,57.0,0.0,0.0,0.0,0.0
22,997.0,871,52.0,0.0,0.0,0.0,0.0
23,38.0,695,80.0,0.0,0.0,0.0,0.0
24,830.0,1000,60.0,0.0,0.0,0.0,0.0
25,916.0,622,71.0,0.0,0.0,0.0,0.0
26,445.0,107,93.0,0.0,0.0,0.0,0.0
27,314.0,222,59.0,0.0,0.0,0.0,0.0
28,292.0,519,88.0,0.0,0.0,0.0,0.0
29,183.0,344,77.0,0.0,0.0,0.0,0.0
30,520.0,434,50.0,0.0,0.0,0.0,0.0
31,262.0,283,98.0,0.0,0.0,0.0,0.0
32,996.0,902,53.0,0.0,0.0,0.0,0.0
33,115.0,158,54.0,0.0,0.0,0.0,0.0
34,371.0,61,99.0,0.0,0.0,0.0,0.0
35,971.0,352,10.0,0.0,0.0,0.0,0.0
36,448.0,484,9.0,0.0,0.0,0.0,0.0
37,299.0,89,8.0,0.0,0.0,0.0,0.0
38,402.0,147,9.0,0.0,0.0,0.0,0.0
39,537.0,431,7.0,0.0,0.0,0.0,0.0
40,389.0,48,10.0,0.0,0.0,0.0,0.0
41,186.0,22,9.0,0.0,0.0,0.0,0.0
42,658.0,505,2.0,0.0,0.0,0.0,0.0
43,459.0,528,3.0,0.0,0.0,0.0,0.0
44,956.0,900,3.0,0.0,0.0,0.0,0.0
45,486.0,383,7.0,0.0,0.0,0.0,0.0
46,36.0,651,8.0,0.0,0.0,0.0,0.0
47,994.0,713,3.0,0.0,0.0,0.0,0.0
48,270.0,100,2.0,0.0,0.0,0.0,0.0
49,944.0,606,2.0,0.0,0.0,0.0,0.0
50,813.0,917,10.0,0.0,0.0,0.0,0.0
51,318.0,42,2.0,0.0,0.0,0.0,0.0
52,17.0,369,10.0,0.0,0.0,0.0,0.0
53,398.0,280,3.0,0.0,0.0,0.0,0.0
54,74.0,760,9.0,0.0,0.0,0.0,0.0
55,910.0,623,7.0,0.0,0.0,0.0,0.0
56,96.0,604,4.0,0.0,0.0,0.0,0.0
57,432.0,96,6.0,0.0,0.0,0.0,0.0
58,188.0,17,6.0,0.0,0.0,0.0,0.0
59,441.0,480,3.0,0.0,0.0,0.0,0.0
60,458.0,124,3.0,0.0,0.0,0.0,0.0
61,557.0,620,9.0,0.0,0.0,0.0,0.0
62,196.0,51,9.0,0.0,0.0,0.0,0.0
63,253.0,137,9.0,0.0,0.0,0.0,0.0
64,953.0,658,5.0,0.0,0.0,0.0,0.0
65,389.0,0,2.0,0.0,0.0,0.0,0.0
66,386.0,127,10.0,0.0,0.0,0.0,0.0
67,140.0,683,2.0,0.0,0.0,0.0,0.0
68,293.0,75,5.0,0.0,0.0,0.0,0.0
69,475.0,386,9.0,0.0,0.0,0.0,0.0
70,224.0,487,6.0,0.0,0.0,0.0,0.0
71,299.0,157,3.0,0.0,0.0,0.0,0.0
72,556.0,346,7.0,0.0,0.0,0.0,0.0
73,366.0,110,10.0,0.0,0.0,0.0,0.0
74,681.0,864,7.0,0.0,0.0,0.0,0.0
75,220.0,97,10.0,0.0,0.0,0.0,0.0
76,382.0,140,6.0,0.0,0.0,0.0,0.0
77,266.0,88,3.0,0.0,0.0,0.0,0.0
78,440.0,423,10.0,0.0,0.0,0.0,0.0
79,168.0,19,6.0,0.0,0.0,0.0,0.0
80,616.0,244,2.0,0.0,0.0,0.0,0.0
81,270.0,177,4.0,0.0,0.0,0.0,0.0
82,126.0,666,4.0,0.0,0.0,0.0,0.0
83,332.0,85,9.0,0.0,0.0,0.0,0.0
84,234.0,26,5.0,0.0,0.0,0.0,0.0
85,834.0,571,9.0,0.0,0.0,0.0,0.0
86,49.0,602,5.0,0.0,0.0,0.0,0.0
87,248.0,74,5.0,0.0,0.0,0.0,0.0
88,81.0,696,7.0,0.0,0.0,0.0,0.0
89,308.0,43,1.0,0.0,0.0,0.0,0.0
90,915.0,675,10.0,0.0,0.0,0.0,0.0
91,500.0,518,4.0,0.0,0.0,0.0,0.0
92,510.0,353,4.0,0.0,0.0,0.0,0.0
93,329.0,86,2.0,0.0,0.0,0.0,0.0
94,830.0,724,6.0,0.0,0.0,0.0,0.0
95,993.0,634,1.0,0.0,0.0,0.0,0.0
96,959.0,600,2.0,0.0,0.0,0.0,0.0
97,991.0,973,1.0,0.0,0.0,0.0,0.0
98,411.0,25,8.0,0.0,0.0,0.0,0.0
99,382.0,303,1.0,0.0,0.0,0.0,0.0
100,477.0,58,9.0,0.0,0.0,0.0,0.0
101,225.0,31,7.0,0.0,0.0,0.0,0.0
102,439.0,456,1.0,0.0,0.0,0.0,0.0
103,120.0,710,9.0,0.0,0.0,0.0,0.0
104,462.0,471,6.0,0.0,0.0,0.0,0.0
105,107.0,134,4.0,0.0,0.0,0.0,0.0
106,970.0,995,2.0,0.0,0.0,0.0,0.0
107,427.0,501,10.0,0.0,0.0,0.0,0.0
108,938.0,650,7.0,0.0,0.0,0.0,0.0
109,370.0,16,10.0,0.0,0.0,0.0,0.0
110,460.0,140,2.0,0.0,0.0,0.0,0.0
111,263.0,59,3.0,0.0,0.0,0.0,0.0
112,524.0,19,5.0,0.0,0.0,0.0,0.0
113,411.0,89,6.0,0.0,0.0,0.0,0.0
114,953.0,944,7.0,0.0,0.0,0.0,0.0
115,79.0,357,4.0,0.0,0.0,0.0,0.0
116,757.0,867,8.0,0.0,0.0,0.0,0.0
117,343.0,121,4.0,0.0,0.0,0.0,0.0
118,361.0,316,1.0,0.0,0.0,0.0,0.0
119,407.0,508,3.0,0.0,0.0,0.0,0.0
120,414.0,117,4.0,0.0,0.0,0.0,0.0
121,576.0,591,2.0,0.0,0.0,0.0,0.0
122,544.0,44,5.0,0.0,0.0,0.0,0.0
123,418.0,27,8.0,0.0,0.0,0.0,0.0
124,837.0,660,5.0,0.0,0.0,0.0,0.0
125,174.0,487,9.0,0.0,0.0,0.0,0.0
126,168.0,601,3.0,0.0,0.0,0.0,0.0
127,854.0,575,10.0,0.0,0.0,0.0,0.0
128,615.0,52,2.0,0.0,0.0,0.0,0.0
129,193.0,51,1.0,0.0,0.0,0.0,0.0
130,458.0,659,7.0,0.0,0.0,0.0,0.0
131,957.0,641,8.0,0.0,0.0,0.0,0.0
132,51.0,647,2.0,0.0,0.0,0.0,0.0
133,137.0,714,3.0,0.0,0.0,0.0,0.0
134,203.0,140,8.0,0.0,0.0,0.0,0.0
135,386.0,146,6.0,0.0,0.0,0.0,0.0
136,976.0,649,1.0,0.0,0.0,0.0,0.0
137,522.0,26,6.0,0.0,0.0,0.0,0.0
138,281.0,121,8.0,0.0,0.0,0.0,0.0
139,453.0,69,5.0,0.0,0.0,0.0,0.0
140,393.0,25,8.0,0.0,0.0,0.0,0.0
141,341.0,532,2.0,0.0,0.0,0.0,0.0
142,466.0,153,6.0,0.0,0.0,0.0,0.0
143,507.0,472,8.0,0.0,0.0,0.0,0.0
144,946.0,963,4.0,0.0,0.0,0.0,0.0
145,327.0,78,10.0,0.0,0.0,0.0,0.0
146,301.0,135,3.0,0.0,0.0,0.0,0.0
147,256.0,139,10.0,0.0,0.0,0.0,0.0
148,997.0,980,2.0,0.0,0.0,0.0,0.0
149,343.0,173,8.0,0.0,0.0,0.0,0.0
150,860.0,622,9.0,0.0,0.0,0.0,0.0
151,151.0,798,5.0,0.0,0.0,0.0,0.0
152,317.0,211,7.0,0.0,0.0,0.0,0.0
153,418.0,6,10.0,0.0,0.0,0.0,0.0
154,833.0,694,3.0,0.0,0.0,0.0,0.0
155,83.0,641,8.0,0.0,0.0,0.0,0.0
156,229.0,449,7.0,0.0,0.0,0.0,0.0
157,283.0,204,2.0,0.0,0.0,0.0,0.0
158,513.0,697,4.0,0.0,0.0,0.0,0.0
159,232.0,96,7.0,0.0,0.0,0.0,0.0
160,247.0,22,10.0,0.0,0.0,0.0,0.0
161,651.0,664,5.0,0.0,0.0,0.0,0.0
162,857.0,701,10.0,0.0,0.0,0.0,0.0
163,337.0,72,7.0,0.0,0.0,0.0,0.0
164,439.0,65,8.0,0.0,0.0,0.0,0.0
165,398.0,106,1.0,0.0,0.0,0.0,0.0
166,409.0,24,9.0,0.0,0.0,0.0,0.0
167,931.0,476,8.0,0.0,0.0,0.0,0.0
168,368.0,92,4.0,0.0,0.0,0.0,0.0
