0,298.1979209,579.7137225,151.7168415,280.3176769,324.5242672,370.1742833,349.6927223,378.6357088,561.5701203,446.2129536,488.1167893,340.0191171,198.7988934,359.2005011,568.1144251,334.7416915,343.7513636,499.4717209,475.0631537,461.394625,309.7256851,386.0906629,458.4157502,527.2741223,485.6439025,567.7534676,529.2296288,500.9121679,230.3258561,344.4880259,89.45389874,235.6374334,339.1651515,326.5715848,285.259531,361.6807985,452.5185079,520.5420252,437.0286032,509.4958292,155.9134375,317.7168551,473.5588665,309.5609795,237.4068238,233.2573686,354.2005082,179.4491571,354.1750979,125.0039999,575.7812084,284.6137734,457.6046328,176.7257763,426.7551991,509.6076922,562.0053381,255.5014677,500.5486989,325.5825548,447.2191856,316.227766,222.1103329,290.1671932,469.5955707,361.38622,331.4935897,281.9397099,586.3454613,237.7393531,412.3166259,667.5327707,163.5909533,425.6207232,388.363232,629.7340709,402.631345,508.1928768,340.9750724,213.7147632,483.5876343,275.7263136,475.3914177,472.6319921,454.1409473,251.9146681,564.1311904,263.3040068,346.0057803,431.0835186,422.5730706,421.8649073,365.0671171,601.0274536,487.1765594,478.565565,630.8486348,400.6494727,165.3390456,479.1012419,289.5392892,687.4256323,472.6309342,119.2182872,476.1312844,342.0073099,500.8492787,412.8159396,681.8988195,276.4923145,700.7717175,289.2075379,306.7898303,318.4163941,399.2993864,214.7091055,391.9311164,186.7029727,195.3176899,525.5473337,569.8017199,284.7630594,354.8126266,328.4950532,386.5876356,236.7826007,627.9888534,635.0385815,289.131458,86.58521814,436.3267125,200.039996,660.6398414,393.2429275,523.9274759,458.6818069,260.0999808,345.1289614,268.9721175,574.7990953,601.8180788,513.4685969,290,107.7868267,531.836441,320.6555785,156.2177967,376.1449189,258.3273118,141.4390328,260.9463546,423.5953258,587.2001362,290.056891,494.7736856,254.7017864,121.1651765,459.6705342,30,370.3903346,460.4693258,324.0771513,175.4536976,387.3306081,353.4091114,158.8238017,488.2622246,351.6475508,185.0675552,394.6061327,662.2386277,285.1701247,146.4923206,435.845156,662.952487,138.2316896,239.3532954,290.396281,254.125953,396.4151864,383.2623123,295.2100947,87.46427842,340.0735215,388.6656661,486.121384,491.066187,197.0913494,413.4839779,263.250831,158.6190405,247.4206944,376.1329552,422.3564845
298.1979209,0,303.5951251,448.0401768,204.9194964,518.3531615,84.64632302,457.0043763,404.0309394,859.767992,486.9661179,750.2213007,587.5414879,378.0224861,653.0765652,633.5297941,318.5498391,562.4597763,788.2093631,605.013223,669.7947447,607.9210475,92.28217596,746.5125585,689.768077,187.4459922,859.5871102,231.6074265,225,480.6662043,157.0795977,375.6647442,261.0306495,482.345312,185.7336803,562.0293587,646.2391198,283.5930182,791.005689,646.2600096,618.190909,146.9863939,556.63453,695.2208282,590.7977657,334.1676226,357.0224083,645.1573451,343.6568055,186.3169343,390.8401208,281.300551,515.7567256,510.0039216,441.1915684,702.5738395,447.3678576,857.0577577,526.4076367,412.6560311,74.63243263,503.977182,115.4209686,198.1236987,534.2181202,190.3943276,565.4891688,606.110551,46.5188134,292.0017123,371.0983697,534.510056,964.7269044,175.6929139,504.4452398,640.4498419,655.3205323,203.5927307,795.7298537,94.66784037,122.1474519,558.1442466,340.013235,230.4886114,418.646629,558.571392,527.9441258,291.0841803,370.3849349,644.1816514,626.4223815,659.7347952,718.8935944,604.0132449,302.9719459,239,267.5686828,332.6619906,643.547978,251.4537731,434.8241024,305.3735417,390.5790573,404.6652938,388.1816585,393.9098882,589.4717975,764.6829408,652.1265215,387.31899,306.819165,404.2783694,396.7883567,303.9901314,382.7231375,631.55839,105.0047618,641.3236313,391.126578,259.0077219,719.0006954,272.3600558,336.6897682,261.9045628,369.2654871,274.6124542,276.1159177,330,339.8411394,299.6814976,271.9356542,678.8851155,197.144617,362.8291609,353.0693983,525.5872906,368.5172995,248.2619584,151.3274595,257.9922479,277.1858582,305.2752856,470.9564736,429.4205398,204.8414021,500.4078337,325.5549109,282.2941728,290.1258348,226.1526033,265.3469427,380.9107507,587.1669269,289.8309852,240.1103913,707.2206162,272.9047453,207.9927883,430.2476031,298.1576764,612.4516307,696.6735247,96.20810777,302.5921347,619.9491915,283.7040712,207.800385,738.047424,465.0870886,354.8126266,692.5258118,368.2091797,330.6055051,243.1008021,416.8752811,365.0424633,227.2663635,96.33275663,153.7010085,200.5642042,634.8740032,462.0995564,446.8388971,284.1548873,416.8117081,340.5598332,407.3327878,404.8209481,353.9392603,664.3831726,326.0138034,294.4588256,343.5884166,249.0180716,486.4576035
579.7137225,303.5951251,0,718.4163138,348.7491935,821.4426334,219.3376393,750.8242138,486.8562416,1130.630355,549.9254495,961.9490631,798.7721828,583.6891296,938.7017631,904.3284801,594.1649603,753.2655574,1078.91983,897.044592,837.3679,881.5406967,213.6773268,1037.659385,813.9103145,172.956642,1147.416228,181.1077028,79.60527621,707.6340862,402.0795941,641.1380507,557.5957317,631.9818035,446.0100896,802.2100722,889.9578642,233.7883658,1090.368745,817.5145259,904.2223178,444.127234,764.4108843,998.7121707,833.6761961,633.9794949,536.6796065,933.8447408,553.4347297,258.4956479,686.9133861,220.6898276,723.3291091,575.918397,683.710465,999.8499887,676.3904198,1112.436066,764.1498544,632.0482577,332.1806737,575.7508142,379.0356184,496.448386,749.0240317,278.9193432,744.2069605,840.8400561,301.9437034,94.04786016,672.8001189,653.8264296,1242.47012,479.0511455,595.5039882,942.5550382,907.3395175,210.3806075,1037.666613,336.4817974,367.0013624,837.0095579,634.3067081,359.7846578,657.7788382,656.8896407,770.1720587,17.88854382,532.9624752,918.5401461,788.4954026,854.1498698,983.0778199,907.1240268,150.0466594,110.0227249,424.189816,176.663522,844.8076704,469.4645887,435.1390582,593.1450076,167.002994,394.1268831,641.4335507,373.0214471,800.4405037,977.4303044,849.2661538,142.0211252,448.2365447,172.4905795,694.164966,420.5948169,508.0836545,824.6235505,408.5976016,848.7414212,607.4553482,457.5904282,867.2185422,185.3483207,476.2877282,328.3169201,654.9114444,516.1569529,573.0776562,187.4726647,117.2774488,586.9727421,526.343044,876.4319711,498.7063264,166.9281282,402.1989557,538.0037175,353.5661183,539.1029586,395.0620204,547.1179032,133.0037593,119.5700631,457.3947966,592.1216091,473.4152511,738.9681996,606.953046,501.7808286,541.7093317,384.2199891,494.4501997,680.8384537,729.1947614,189.8420396,521.6138418,874.1081169,429.3029234,465.7177257,448.2912,570.8169584,816.2162704,886.5957365,354.189215,511.0029354,814.6612793,545.3310921,442.1051911,937.7099765,596.9154044,658.40565,961.4541071,124.1450764,622.0369764,546.6186971,451.8683437,171.0497004,466.9047012,340.3909517,307.353217,491.6014646,833.0432162,749.022029,747.8134794,536.591092,706.7800224,598.4755634,383.0326357,373.1621631,555.3170266,871.1170989,621.4281938,512.1757511,642.7013303,490.3549735,767.2607119
151.7168415,448.0401768,718.4163138,0,391.7601307,329.5603131,516.1443597,408.4715412,424.0955081,413.7305887,471.1899829,356.2527193,232.6478025,209.3442142,229.5321328,619.6805629,449.0634699,263.9640127,374.6491692,500.2369439,373.979946,163.1318485,533.6665626,336.1681127,466.7676081,635.2102014,436.0389891,679.5836961,641.1123147,146.2190138,492.0995834,77.66595136,358.0125696,322.7398333,469.8819001,151.9901313,215.956014,564.0257086,420.6304792,351.6020478,543.4151268,307.6117683,223.0022421,429.3436852,169.0739483,331.0589071,268.0466377,231.8965287,215.127869,476.7661901,141.8731828,727.0832139,205.8664616,474.4554774,98.84331035,325.6777548,618.677622,410.307202,134.6588282,618.1173028,477.2525537,463.2893264,466.2810311,361.0830929,195.6859729,621.2648389,291.4137951,196.5960325,427.8504412,732.4295188,311.8108401,394.6859511,524.0553406,311.1912595,432.6857982,322.5957222,695.5868026,527.5699006,358.7115833,492.4164904,352.3691246,539.1150156,372.8283787,624.7919654,582.1382997,440.9648512,124.3100961,702.0498558,296.0827587,200.124961,357.4590886,315.3569406,270.8578963,318.0251562,749.9466648,619.7200981,623.8020519,780.433213,290.4926849,262.1316463,540.6255636,401.8967529,834.7957834,545.1330113,91.24143795,554.0333925,234.4120304,367.22745,304.6588256,827.6641831,347.1397413,847.8118895,361.9295512,383.2310008,358.1131106,298.8009371,366.2703919,276.7020058,181.1077028,285.2455083,443.416283,720.2777242,341.6957711,454.9483487,423.4678264,519.3919522,354.2033314,778.0231359,781.3833886,403.3522034,192.8548677,323.3032632,340.0735215,809.0741622,466.1351735,558.3350249,541.871756,387.3732051,493.315315,394.0812099,723.162499,749.1922317,570.0140349,290.8229702,247.5883681,628.5634415,430.5275833,236.0720229,504.1200254,361.7692635,234.3608329,334.9940298,375.2026119,737.7221699,421.1424937,401.1396266,338.8819854,252.8734862,517.1895204,150.4460036,264.3577122,350.8532457,475.2136362,240.8526521,287.9461755,480.0374985,278.4762108,365.9863385,352.6045944,258.2401983,245.1530134,807.7586273,387.6596445,277.4779271,492.171718,811.5294203,253.7754913,380.4471054,416.5813246,392.4206926,290.6974372,450.8347813,339.7484363,183.6191711,416.710931,505.0990002,561.4445654,568.8479586,227.2201576,295.0406752,364.3144246,230.2216323,338.1198013,512.8840025,491.0570232
280.3176769,204.9194964,348.7491935,391.7601307,0,589.387818,207.0386437,573.3280039,199.2510979,794.0056675,282.0638226,614.0032573,450.2899066,235,620.6262966,777.4059429,477.3782567,407.6039745,765.2777274,716.6456586,500.5486989,551.5432893,232.0775732,725.7692471,500.1959616,331.7468915,827.7982846,379.6761778,280.8932181,359.9222138,355.3167601,314.9920634,391.8328725,299.207286,373.5625784,456.0975773,543.8207425,173.6116356,797.9536327,478.9196175,741.247597,219.2373143,416.0697057,750.2666193,487.903679,443.4275589,189.6444041,620.6222684,205.4555913,90.78546139,404.4007913,438.9191269,374.8186228,305.2867504,340.7080862,703.1600102,631.0071315,768.0755171,417.9150631,602.0506623,278.6574959,299.541316,312.0544824,335.7037384,400.2811512,380.2551775,401.8084121,493.220032,158.4045454,390.7083311,466.4354189,340.1190968,910.0164834,274.6415846,302.2929043,668.6404116,816.2162704,141.4284271,690.2072153,299.1889035,112.0714058,695.3107219,466.0439893,432.9168511,598.5089807,358.9345344,425.1035168,331.0740099,190.8009434,588.246547,453.3001213,508.6708169,644.1117915,643.944097,426.6427077,240.842272,472.4880951,460.9902385,497.8373228,129.8653148,242.0743687,448.8841721,494.2711806,219.9136194,305.8120338,215.7614423,451.9834068,629.415602,503.1351707,478.5394446,111.3642672,504.6236221,508.1781184,100.1698557,185.1728922,479.1930717,238.8011725,500.8552685,259.4532713,111.2879149,540.053701,417.2529209,142.3516772,79.30952024,509.4398885,462.9341206,403.3955875,463.7283688,437.8173135,444.7077692,203.3346994,530.4271863,321.8850727,477.4191031,154.175225,324.3732418,193.3520106,394.2207503,350.5709629,405.5712021,397.5223264,414.107474,279.2561548,252.0674513,180.044439,676.5796332,476.4724546,159.0282994,471.7043566,35.51056181,157.4706322,484.3727903,402.9900743,433.536619,401.6179777,538.0752735,83.81527307,161.1986352,232.6649952,260.2498799,468.6459218,542.5587526,297.7247051,164.0548689,468.7568666,459.0773355,121.4948559,591.6772769,273.2215218,428.0981196,625.8945598,458.3993892,464.2111588,328.2834141,216.1781673,480.8326112,143.3387596,119.0965994,56.14267539,354.6068245,486.5685974,592.4660328,539.1892061,210.2189335,544.9293532,513.5610967,228.122774,229.5386678,206.603485,523.4357649,450.8137088,167.8868667,454.5250268,439.6111919,624.964799
324.5242672,518.3531615,821.4426334,329.5603131,589.387818,0,602.9966832,138.1918956,702.5418137,529.3666026,766.8911266,645.4595262,555.6662667,506.9487154,312.8466078,303.6214749,291.8218635,593.2832376,377.6188555,172.002907,700.3777552,353.5449052,607.949011,342.2177669,796.3278219,679.9779408,452.3052067,710.2112362,743.3068007,475.5312818,454.528327,353.3072317,272.4720169,639.9007736,411.5883866,462.7882885,489.4006539,752.0006649,322.3042041,678.9182572,217.8302091,389.9551256,550.7848945,178.600112,465.7982396,193.8710912,552.4499977,289.2922398,496.235831,646.198112,208.8875295,736.0978196,535.4147925,775.996134,424.5703711,265.0358466,400.9788024,585.93003,457.8613327,423.8171776,497.3932046,765.2248036,457.9475953,328.1539273,524.2184659,615.0284546,620.9702086,498.4174957,528.8875117,796.3899798,151.1687798,713.9082574,587.9217635,345.1753178,739.9412139,165.0272705,390.2422325,687.6772499,587.0332188,500.09999,495.1222071,233.2059176,210.7534104,575.8168111,372.3237838,758.988801,444.4738462,809.355299,582.9107994,367.7227216,686.682605,634.4919227,455.8969182,116.7647207,790.2366734,751.8570343,541.0147872,811.4197434,608.9105025,488.2263819,803.0803198,261.6199534,882.3661372,794.6873599,390.8004606,796.5783075,557.2297551,652.1610231,623.6834133,887.2169971,600.8161116,897.1159345,150.6286825,630.1142754,640.834612,622.2057538,413.7728846,592.2313737,485.6850832,518.541223,770.3220106,745.1778311,609.0599314,667.8922069,226.6031774,398.9310717,257.3907535,803.8718803,840.0202379,267.4789711,411.0048662,637.906733,323.1903464,849.4286315,716.1033445,847.1930122,777.4734722,299.1320779,459.9673901,295.3811098,770.7463915,802.7060483,837.7792072,598.3443824,409.9390199,380.2551775,268.9386547,480.7078115,370.3093302,574.0322291,465.6533045,150.0833102,703.3157186,760.3420283,329.0972501,724.7130467,577.5231597,430.3452103,784.0542073,352.9192542,586.4887041,666.7683256,480.0354154,499.1232313,612.2099313,349.3565514,472.5177245,668.8288271,661.854969,166.0903369,419.7546903,870.1563078,229.4558781,277.8344831,760.3269034,850.4128409,456.5610583,510.3430219,583.0077186,340.8342706,611.8047074,181.6865433,85.5628424,411.7304944,180.294204,334.001497,807.2484128,811.3457956,513.0857628,606.614375,218.0022936,482.5971405,187.8323721,410.3656906,213.0375554
370.1742833,84.64632302,219.3376393,516.1443597,207.0386437,602.9966832,0,539.4905004,399.6848759,929.758033,479.7384704,798.0006266,633.5929293,418.0837237,728.5300268,709.4596535,394.2296285,600.6812799,866.0282905,687.2103026,701.3429974,678.2484795,25.07987241,824.4707393,707.0707178,128.7361643,936.2825428,176.9208863,140.4279175,531.3049972,214.9534833,440.9591818,343.9098719,504.103164,252.4004754,618.7729794,705.0063829,227.9692962,872.7112925,678.7643184,698.6880563,226.3846285,601.0099833,779.7724027,648.8335688,418.1829743,385.9637289,721.9065036,384.3761179,151.7003626,470.5369274,234.3608329,559.4568795,504.5166003,497.5188439,783.2349584,508.036416,921.2062744,581.8470589,469.3484846,131.2440475,500.1459787,180.0805375,281.3965174,580.9234029,178.058979,599.4005339,661.1542936,88.39117603,216.3931607,455.5798503,547.1544572,1037.557227,259.7248544,506.8569818,723.5779156,725.4805304,147.8005413,854.6794721,144.0867794,167.9077127,636.3175308,422.3837118,242.9814808,482.420978,564.8831738,585.1632251,206.5260274,393.192065,714.9440538,655.4647206,700.5319407,785.8912138,687.817563,236.8396082,158.3982323,294.8219802,269.3566409,686.6097873,292.0992982,406.3065345,385.3751419,318.8118567,371.3233093,448.2856232,356.9677857,635.4494472,812.9311164,693.8083309,311.8413058,318.0393057,331.6986584,480.2082881,305.380091,392.1836305,671.545233,189.4650364,686.583571,435.8497448,291.2043956,744.6401816,216.6217902,349.0515721,240.077071,448.8741472,336.2870797,359.1726604,269.267525,265.2790983,379.4759544,330.3967312,720.9993065,281.4764644,294.3501316,334.3964713,504.4293806,331.4362684,329.0243152,208.146583,338.1789467,208.85641,233.3238093,440.2465218,454.3886002,268.6726633,565.0141591,403.4067426,325,356.1825375,237.4742091,311.746692,464.9989247,608.6657539,233.7541443,317.1655719,738.9993234,287.7672671,266.2217121,406.696447,365.8209945,656.062497,736.2859499,155.9006094,341.2521062,660.3817078,353.5661183,254.0314941,781.4684894,480.051039,439.2596043,761.2837841,292.1044334,412.0012136,327.3301086,397.763749,297.0673324,277.1082821,138.4377116,151,281.0284683,676.7274193,542.4877879,531.2042922,341.9839178,498.0250998,409.9560952,370.3039292,365.6241239,391.5226686,709.6322992,408.7052728,336.8575367,427.4248472,309.7821815,564.9849556
349.6927223,457.0043763,750.8242138,408.4715412,573.3280039,138.1918956,539.4905004,0,718.9228053,664.6803743,791.8415245,751.0559234,641.1193337,547.7116029,443.4974634,218.5886548,173.4041522,667.3080248,515.7955021,148.1215717,781.0377712,471.0806725,539.1409834,480.1020725,864.6947438,595.1848452,590.4786194,618.8642824,676.131644,546.9378392,358.9498572,407.3143749,196.0102038,687.3790803,313.7004941,555.7067572,596.9690109,719.8360925,456.8205337,758.0059367,167.9196236,356.0898763,629.9182487,290.628629,564.8406855,130.0807442,581.8470589,421.1424937,529.0491471,612.8857969,268.0764816,636.4471698,607.1655458,805.0149067,491.8668519,403.2183032,262.786986,716.0844922,542.9769793,286.6810074,418.7660445,794.9163478,373.2090567,259.0482581,601.9916943,516.6052652,691.3298778,596.279297,478.6742107,712.5896435,112.6454615,761.1044606,726.0337458,302.2929043,774.8044915,302.3987434,287.4717377,647.3430312,708.4864148,416.3568181,466.691547,134.380058,117.1067889,466.0236046,234.5463707,803.5776254,531.7461801,740.8920299,611.4000327,490.6332643,760.0868371,723.6083195,581.0550748,254.0806958,698.5678206,696.0028736,423.1430018,715.8833704,698.5477793,496.3909749,805.5091558,159.1100248,789.856316,790.3195556,446.2219179,788.4059868,642.8825709,759.4767936,712.8674491,798.5518142,610.0663898,804.7223124,65.19202405,633.7073457,663.1455346,707.195164,359.5177325,683.9393248,532.4744125,526.0513283,849.7205423,650.2807086,624.7919654,652.387155,104.3168251,279.8660394,181.0994202,706.9519078,752.6599498,165.4206759,428.9568743,730.5080424,263.3875472,755.6189516,715.8191112,864.5721485,766.6028959,211.7285999,365.3286192,203.8553409,682.3584102,715.0174823,841.9649636,639.4568007,405.1777388,244.7386361,153.4046935,498.1214711,249.7038246,566.0141341,479.3537316,90.91754506,764.913067,664.0579794,231.8965287,809.3268808,581.3948744,427.5371329,789.8202327,379.6379855,672.8238997,758.544,397.5738925,520.4584518,696.2255382,232.3811524,469.1886614,768.6019776,701.3365811,164.8787433,544.8825562,783.0229882,128.8914272,245.2039967,767.8762921,756.090603,459.5399874,474.4059443,553.9900721,259.4089436,699.1323194,46.09772229,71.80529228,433.6000461,49.64876635,205.080472,800.3280577,802.5017134,546.7174773,700.9964337,131.0038167,503.2544088,119.1049957,296.2043214,84.20213774
378.6357088,404.0309394,486.8562416,424.0955081,199.2510979,702.5418137,399.6848759,718.9228053,0,767.4907166,83.24061509,516.2179772,370.1513204,215.0209292,642.2771987,933.5614602,652.7059062,307.0016287,784.5438165,851.9683093,363.1666284,556.518643,424.6045219,749.9146618,327.0611564,516.5510623,834.4537135,562.7477232,437.597989,323.3713036,551.4607874,363.8804749,558.5069382,165.758861,565.5528269,418.1339498,497.2263066,255.7381473,843.4648778,346.8789414,883.8014483,388.9190147,337.0178037,840.357662,448.5097546,594.0984767,156.6269453,650.0038461,212.275764,254.4425279,496.4443574,622.8747868,304.1381265,106.0424443,336.7209527,749.096122,816.0961953,717.4907665,384.0026042,790.9310969,477.3185519,100.6876358,508.2961735,510.5487244,334.5743565,576.5145271,286.7629683,440.2238067,357.5485981,551.8496172,606.6638278,168.0773631,888.9347558,442.1459035,110.2905254,741.604342,983.4276791,287.090578,625.6172952,497.9809233,299.2607559,849.26792,624.4005125,631.9145512,781.8759492,171.2921481,396.9735508,469.3367661,128.015624,589.346248,313.8693996,399.6210705,619.0678477,728.615811,596.6246726,379.3178087,671.5504449,630.9841519,398.1971873,222.733024,121.1651765,617.7782774,649.3419746,139.5170241,334.8611653,156.6460979,371.2142239,531.6812955,397.8869186,627.7395957,111.1980216,657.0875132,654.8679256,100.7223908,66,371.6517187,424.2369621,408.6281929,244.247825,193.6698221,383.4383914,597.0535989,94.36630755,166.0271062,673.1092036,653.2419154,567.3314728,636.1359918,594.1725339,614.62997,293.1381927,422.9657197,492.9391443,639.5076231,86.33075929,145.8252379,158.5496768,567.860018,547.1316112,579.1934047,568.1417077,578.0138407,146.5776245,152.4631103,316.6022742,856.3719986,647.7167591,222.8744041,658.5878833,180.7595087,240.1874268,628.0286618,247.697396,612.000817,581.7989343,397.7587208,144.3121616,294.2006118,95.8018789,349.7213176,375.800479,425.3998119,495.5370824,203.4232042,364.4447832,643.3078579,255.327241,481.6025332,122.3478647,558.6277831,611.5725632,608.7076474,626.8819666,480.026041,71.47027354,643.3265112,260.5167941,314.2117121,253.3081128,534.5063143,384.4008325,746.0730527,671.2689476,291.1717706,699.5605764,695.0136689,158.0917455,168.6801707,197.9141228,427.7873303,609.6064304,220.0568108,605.1842695,631.3834017,782.3681998
561.5701203,859.767992,1130.630355,413.7305887,794.0056675,529.3666026,929.758033,664.6803743,767.4907166,0,781.4454556,331.7604558,407.7474709,572.5486879,227.0550594,810.6102639,783.9394109,477.4641348,178.843507,666.1921645,502.063741,251.8590876,946.888061,197.7725967,623.5423001,1047.213923,143.5444182,1090.561782,1054.048386,448.1260983,882.2612992,490.066322,717.2419397,613.6855873,851.5867542,350.2713234,271.3300573,960.2020621,292.4807686,497.2574786,714.9608381,715.6814934,436.5329312,467.8514722,319.2256255,659.4277822,632.3242839,246.1970755,594.475399,882.7598768,490.0255095,1135.607767,464.3468531,772.7231069,454.3137682,279.594349,924.3013578,101.2570985,386.4091096,940.3159044,881.989229,762.5667184,863.690338,742.3058669,433.9423925,1024.83023,507.3588474,328.5620185,841.4065605,1146.102962,621.4861221,659.7514684,121.7579566,708.3678423,725.4309064,380.8214805,903.8628215,933.9812632,187.4806657,895.0335189,765.8126403,755.0006623,695.7657652,1016.969026,892.4595229,700.1864038,375.5023302,1113.978905,651.5903621,215.6780007,529.0935645,422.2001895,150.7481343,424.0294801,1162.53215,1029.417311,1004.056771,1192.411422,407.3389252,665.3390113,888.2032425,740.7482703,1248.216728,904.8806551,489.9979592,918.9951034,407.2959612,324.2113508,416.5813246,1241.38028,725.3640465,1261.333421,653.6436338,761.8221577,706.7856818,437.7407909,771.3164072,389.0616918,543.4822904,683.0885741,553.1554935,1131.019452,709.4737486,846.6528214,732.7386983,878.3399114,707.6220743,1189.443988,1195.031799,744.6583109,604.3475821,405.011111,724.4977571,1222.001637,833.182453,868.5856319,913.2141041,749.4271145,884.8756975,752.2559405,1136.10959,1162.587631,908.6544998,615.0292676,661.3115756,909.0506037,761.2154754,635,855.5746607,760.9599201,638.751908,636.9442676,592.6381695,1148.366231,785.2693805,497.0412458,727.8598766,666.132119,862.4152132,563.9370532,414.9650588,424.7363888,876.4274071,631.886857,437.9794516,831.3440924,688.7045811,380.2959374,657.4777563,586.80576,169.1774217,1221.484752,715.0111887,658.2590675,838.7860275,1224.368,663.8712225,794.088786,825.5840357,770.1486869,420.8111215,709.8570279,598.2006352,594.0412444,699.15735,836.4699636,923.0520029,932.6290795,599.2161547,380.4260769,694.4595021,626.2563373,660.916031,879.6300359,742.4028556
