in,x,y,qc,tc,tr,te,tl
2,691.0,729,79.0,0.0,0.0,0.0,0.0
3,978.0,828,84.0,0.0,0.0,0.0,0.0
4,427.0,367,100.0,0.0,0.0,0.0,0.0
5,777.0,543,23.0,0.0,0.0,0.0,0.0
6,190.0,596,32.0,0.0,0.0,0.0,0.0
7,773.0,750,90.0,0.0,0.0,0.0,0.0
8,234.0,727,8.0,0.0,0.0,0.0,0.0
9,851.0,358,50.0,0.0,0.0,0.0,0.0
10,140.0,69,29.0,0.0,0.0,0.0,0.0
11,891.0,285,96.0,0.0,0.0,0.0,0.0
12,467.0,13,26.0,0.0,0.0,0.0,0.0
13,537.0,162,17.0,0.0,0.0,0.0,0.0
14,636.0,355,92.0,0.0,0.0,0.0,0.0
15,213.0,284,41.0,0.0,0.0,0.0,0.0
16,75.0,877,16.0,0.0,0.0,0.0,0.0
17,384.0,814,95.0,0.0,0.0,0.0,0.0
18,606.0,173,41.0,0.0,0.0,0.0,0.0
19,76.0,236,69.0,0.0,0.0,0.0,0.0
20,86.0,733,30.0,0.0,0.0,0.0,0.0
21,642.0,61,83.0,0.0,0.0,0.0,0.0
22,303.0,261,11.0,0.0,0.0,0.0,0.0
23,771.0,775,84.0,0.0,0.0,0.0,0.0
24,107.0,264,38.0,0.0,0.0,0.0,0.0
25,763.0,43,29.0,0.0,0.0,0.0,0.0
26,811.0,873,88.0,0.0,0.0,0.0,0.0
27,38.0,170,33.0,0.0,0.0,0.0,0.0
28,822.0,920,77.0,0.0,0.0,0.0,0.0
29,907.0,792,76.0,0.0,0.0,0.0,0.0
30,539.0,273,74.0,0.0,0.0,0.0,0.0
31,576.0,836,16.0,0.0,0.0,0.0,0.0
32,491.0,411,31.0,0.0,0.0,0.0,0.0
33,430.0,725,33.0,0.0,0.0,0.0,0.0
34,727.0,248,76.0,0.0,0.0,0.0,0.0
35,532.0,825,16.0,0.0,0.0,0.0,0.0
36,457.0,218,28.0,0.0,0.0,0.0,0.0
37,398.0,153,67.0,0.0,0.0,0.0,0.0
38,942.0,597,22.0,0.0,0.0,0.0,0.0
39,8.0,330,61.0,0.0,0.0,0.0,0.0
40,637.0,85,72.0,0.0,0.0,0.0,0.0
41,75.0,781,27.0,0.0,0.0,0.0,0.0
42,578.0,635,96.0,0.0,0.0,0.0,0.0
43,560.0,188,2.0,0.0,0.0,0.0,0.0
44,27.0,523,88.0,0.0,0.0,0.0,0.0
45,432.0,198,88.0,0.0,0.0,0.0,0.0
46,359.0,691,6.0,0.0,0.0,0.0,0.0
47,695.0,372,22.0,0.0,0.0,0.0,0.0
48,203.0,307,7.0,0.0,0.0,0.0,0.0
49,641.0,389,20.0,0.0,0.0,0.0,0.0
50,836.0,612,69.0,0.0,0.0,0.0,0.0
51,375.0,499,72.0,0.0,0.0,0.0,0.0
52,818.0,980,58.0,0.0,0.0,0.0,0.0
53,577.0,226,87.0,0.0,0.0,0.0,0.0
54,889.0,259,32.0,0.0,0.0,0.0,0.0
55,516.0,324,25.0,0.0,0.0,0.0,0.0
56,102.0,346,4.0,0.0,0.0,0.0,0.0
57,318.0,976,61.0,0.0,0.0,0.0,0.0
58,223.0,11,1.0,0.0,0.0,0.0,0.0
59,484.0,245,61.0,0.0,0.0,0.0,0.0
60,365.0,982,84.0,0.0,0.0,0.0,0.0
61,648.0,790,75.0,0.0,0.0,0.0,0.0
62,878.0,261,16.0,0.0,0.0,0.0,0.0
63,600.0,800,75.0,0.0,0.0,0.0,0.0
64,493.0,722,100.0,0.0,0.0,0.0,0.0
65,549.0,214,87.0,0.0,0.0,0.0,0.0
66,714.0,918,30.0,0.0,0.0,0.0,0.0
67,638.0,166,6.0,0.0,0.0,0.0,0.0
68,452.0,172,8.0,0.0,0.0,0.0,0.0
69,711.0,687,79.0,0.0,0.0,0.0,0.0
70,924.0,905,31.0,0.0,0.0,0.0,0.0
71,326.0,662,2.0,0.0,0.0,0.0,0.0
72,786.0,203,53.0,0.0,0.0,0.0,0.0
73,24.0,32,75.0,0.0,0.0,0.0,0.0
74,529.0,661,76.0,0.0,0.0,0.0,0.0
75,843.0,248,94.0,0.0,0.0,0.0,0.0
76,115.0,449,16.0,0.0,0.0,0.0,0.0
77,82.0,971,87.0,0.0,0.0,0.0,0.0
78,876.0,644,58.0,0.0,0.0,0.0,0.0
79,322.0,24,13.0,0.0,0.0,0.0,0.0
80,642.0,810,92.0,0.0,0.0,0.0,0.0
81,685.0,607,89.0,0.0,0.0,0.0,0.0
82,141.0,824,93.0,0.0,0.0,0.0,0.0
83,351.0,732,15.0,0.0,0.0,0.0,0.0
84,641.0,954,90.0,0.0,0.0,0.0,0.0
85,330.0,941,5.0,0.0,0.0,0.0,0.0
