in,x,y,qc,tc,tr,te,tl
2,971.0,544,1.0,0.0,0.0,0.0,0.0
3,564.0,976,1.0,0.0,0.0,0.0,0.0
4,266.0,4,1.0,0.0,0.0,0.0,0.0
5,395.0,95,1.0,0.0,0.0,0.0,0.0
6,379.0,271,1.0,0.0,0.0,0.0,0.0
7,936.0,538,1.0,0.0,0.0,0.0,0.0
8,980.0,578,1.0,0.0,0.0,0.0,0.0
9,242.0,92,1.0,0.0,0.0,0.0,0.0
10,476.0,74,1.0,0.0,0.0,0.0,0.0
11,247.0,159,1.0,0.0,0.0,0.0,0.0
12,359.0,108,1.0,0.0,0.0,0.0,0.0
13,473.0,941,1.0,0.0,0.0,0.0,0.0
14,490.0,947,1.0,0.0,0.0,0.0,0.0
15,548.0,950,1.0,0.0,0.0,0.0,0.0
16,389.0,864,1.0,0.0,0.0,0.0,0.0
17,916.0,664,1.0,0.0,0.0,0.0,0.0
18,212.0,91,1.0,0.0,0.0,0.0,0.0
19,415.0,182,1.0,0.0,0.0,0.0,0.0
20,961.0,553,1.0,0.0,0.0,0.0,0.0
21,423.0,232,1.0,0.0,0.0,0.0,0.0
22,596.0,931,1.0,0.0,0.0,0.0,0.0
23,955.0,566,1.0,0.0,0.0,0.0,0.0
24,534.0,93,1.0,0.0,0.0,0.0,0.0
25,252.0,6,1.0,0.0,0.0,0.0,0.0
26,950.0,580,1.0,0.0,0.0,0.0,0.0
27,517.0,950,1.0,0.0,0.0,0.0,0.0
28,942.0,618,1.0,0.0,0.0,0.0,0.0
29,636.0,981,1.0,0.0,0.0,0.0,0.0
30,629.0,809,1.0,0.0,0.0,0.0,0.0
31,508.0,35,1.0,0.0,0.0,0.0,0.0
32,108.0,130,1.0,0.0,0.0,0.0,0.0
33,391.0,19,1.0,0.0,0.0,0.0,0.0
34,208.0,183,1.0,0.0,0.0,0.0,0.0
35,991.0,680,1.0,0.0,0.0,0.0,0.0
36,428.0,48,1.0,0.0,0.0,0.0,0.0
37,272.0,220,1.0,0.0,0.0,0.0,0.0
38,931.0,581,1.0,0.0,0.0,0.0,0.0
39,327.0,128,1.0,0.0,0.0,0.0,0.0
40,966.0,514,1.0,0.0,0.0,0.0,0.0
41,313.0,202,1.0,0.0,0.0,0.0,0.0
42,267.0,1,1.0,0.0,0.0,0.0,0.0
43,404.0,925,1.0,0.0,0.0,0.0,0.0
44,985.0,594,1.0,0.0,0.0,0.0,0.0
45,895.0,429,1.0,0.0,0.0,0.0,0.0
46,348.0,12,1.0,0.0,0.0,0.0,0.0
47,316.0,258,1.0,0.0,0.0,0.0,0.0
48,238.0,20,1.0,0.0,0.0,0.0,0.0
49,970.0,490,1.0,0.0,0.0,0.0,0.0
50,854.0,586,1.0,0.0,0.0,0.0,0.0
51,293.0,104,1.0,0.0,0.0,0.0,0.0
52,628.0,919,1.0,0.0,0.0,0.0,0.0
53,880.0,597,1.0,0.0,0.0,0.0,0.0
54,353.0,241,1.0,0.0,0.0,0.0,0.0
55,753.0,728,1.0,0.0,0.0,0.0,0.0
56,291.0,93,1.0,0.0,0.0,0.0,0.0
57,993.0,439,1.0,0.0,0.0,0.0,0.0
58,382.0,125,1.0,0.0,0.0,0.0,0.0
59,230.0,36,1.0,0.0,0.0,0.0,0.0
60,984.0,471,1.0,0.0,0.0,0.0,0.0
61,489.0,23,1.0,0.0,0.0,0.0,0.0
62,277.0,137,1.0,0.0,0.0,0.0,0.0
63,593.0,171,1.0,0.0,0.0,0.0,0.0
64,378.0,204,1.0,0.0,0.0,0.0,0.0
65,411.0,87,1.0,0.0,0.0,0.0,0.0
66,207.0,85,1.0,0.0,0.0,0.0,0.0
67,538.0,991,1.0,0.0,0.0,0.0,0.0
68,906.0,631,1.0,0.0,0.0,0.0,0.0
69,343.0,72,1.0,0.0,0.0,0.0,0.0
70,445.0,68,1.0,0.0,0.0,0.0,0.0
71,673.0,268,1.0,0.0,0.0,0.0,0.0
72,576.0,951,1.0,0.0,0.0,0.0,0.0
73,388.0,66,1.0,0.0,0.0,0.0,0.0
74,953.0,504,1.0,0.0,0.0,0.0,0.0
75,434.0,145,1.0,0.0,0.0,0.0,0.0
76,530.0,11,1.0,0.0,0.0,0.0,0.0
77,632.0,879,1.0,0.0,0.0,0.0,0.0
78,541.0,968,1.0,0.0,0.0,0.0,0.0
79,353.0,851,1.0,0.0,0.0,0.0,0.0
80,629.0,868,1.0,0.0,0.0,0.0,0.0
81,593.0,896,1.0,0.0,0.0,0.0,0.0
82,936.0,411,1.0,0.0,0.0,0.0,0.0
83,272.0,40,1.0,0.0,0.0,0.0,0.0
84,276.0,93,1.0,0.0,0.0,0.0,0.0
85,469.0,169,1.0,0.0,0.0,0.0,0.0
86,359.0,894,1.0,0.0,0.0,0.0,0.0
87,548.0,998,1.0,0.0,0.0,0.0,0.0
88,52.0,69,1.0,0.0,0.0,0.0,0.0
89,397.0,58,1.0,0.0,0.0,0.0,0.0
90,507.0,145,1.0,0.0,0.0,0.0,0.0
91,451.0,162,1.0,0.0,0.0,0.0,0.0
92,646.0,996,1.0,0.0,0.0,0.0,0.0
93,532.0,906,1.0,0.0,0.0,0.0,0.0
94,220.0,126,1.0,0.0,0.0,0.0,0.0
95,536.0,831,1.0,0.0,0.0,0.0,0.0
96,482.0,212,1.0,0.0,0.0,0.0,0.0
97,137.0,53,1.0,0.0,0.0,0.0,0.0
98,511.0,991,1.0,0.0,0.0,0.0,0.0
99,978.0,506,1.0,0.0,0.0,0.0,0.0
100,300.0,111,1.0,0.0,0.0,0.0,0.0
101,907.0,711,1.0,0.0,0.0,0.0,0.0
102,908.0,488,1.0,0.0,0.0,0.0,0.0
103,222.0,137,1.0,0.0,0.0,0.0,0.0
104,266.0,48,1.0,0.0,0.0,0.0,0.0
105,423.0,67,1.0,0.0,0.0,0.0,0.0
106,268.0,125,1.0,0.0,0.0,0.0,0.0
107,434.0,25,1.0,0.0,0.0,0.0,0.0
108,548.0,982,1.0,0.0,0.0,0.0,0.0
109,511.0,888,1.0,0.0,0.0,0.0,0.0
110,371.0,256,1.0,0.0,0.0,0.0,0.0
111,440.0,179,1.0,0.0,0.0,0.0,0.0
112,331.0,82,1.0,0.0,0.0,0.0,0.0
113,965.0,439,1.0,0.0,0.0,0.0,0.0
114,545.0,968,1.0,0.0,0.0,0.0,0.0
115,447.0,40,1.0,0.0,0.0,0.0,0.0
116,785.0,664,1.0,0.0,0.0,0.0,0.0
117,915.0,669,1.0,0.0,0.0,0.0,0.0
118,468.0,98,1.0,0.0,0.0,0.0,0.0
119,247.0,6,1.0,0.0,0.0,0.0,0.0
120,271.0,70,1.0,0.0,0.0,0.0,0.0
