0,11.40175425,57.56735186,27.65863337,22.20360331,31.144823,33.37663854,40.22437072,33.10589071,35.11409973,63.3245608,57.31491952,46.01086828,61.98386887,49.64876635,96.54014709,73.55270219,42.72001873,47.20169488,90,24.18677324,48.05205511,31.30495168,82.49242389,57.31491952,23.76972865,63.97655821,30.52867504,27.78488798,58.85575588,40.01249805,18.02775638,82.03657721,25.23885893,55.32630477,37.01351105,65.11528238,54.34151268,42.80186912,22.47220505,52.35456045,47.5394573,72.9451849,76.4852927,44.18144407,55.22680509,33.52610923,29.06888371,69.02897942,64.28063472,74.04052944,21.54065923,62.28964601
11.40175425,0,46.17358552,35.34119409,12.20655562,37.73592453,36.49657518,32.31098884,25.49509757,30.01666204,54.58937626,54.23098745,36.89173349,62.03224968,53.26349594,86.31338251,64.03124237,37.21558813,41.10960958,79.51100553,28.16025568,48.75448697,20.24845673,71.56116265,54.23098745,26.2488095,55.75840744,24.20743687,17.02938637,48.76474136,29.06888371,18.02775638,72.24956747,36.23534186,54.70831747,31.6227766,53.75872022,42.95346319,37.01351105,28.01785145,44.82186966,43.01162634,62.20128616,65.29931087,33.73425559,44.40720662,24.69817807,23.08679276,58.72818744,53.75872022,62.64183905,14.2126704,61.40032573
57.56735186,46.17358552,0,76.00657866,37.21558813,76.23647421,70.71067812,35.77708764,39.8246155,45.88027899,40.19950248,63.2534584,29.41088234,79.32212806,82.54089895,48.84669897,36.22154055,46.14108798,48.10405388,40.71854614,66.21933252,71.58910532,27.16615541,29.68164416,63.2534584,61.29437168,44.10215414,43.93176527,31.144823,27.16615541,21.9317122,55.21775077,40.19950248,82.07923002,71.86793444,47.70744177,10.29563014,5.385164807,47.85394446,67.0298441,42.95346319,51.86520992,23.76972865,21.26029163,23.70653918,14.4222051,35.4682957,42.95346319,26.01922366,24.69817807,16.4924225,43.01162634,75.80237463
27.65863337,35.34119409,76.00657866,0,39.3192065,5,57.24508713,46.4865572,60.20797289,36.24913792,89.89438247,47.4341649,54.40588203,44.14748011,26.07680962,104.6947945,80.05623024,42.19004622,74.81310046,99.72462083,48.37354649,31.01612484,49.16299421,95.07891459,47.4341649,15.8113883,90.91754506,58.00862005,45.17742799,83.81527307,63.3245608,45.27692569,89,32,39.92492956,64.66065264,85.21150157,74.24284477,70.43436661,9.055385138,79.61155695,43.27817002,84.89994111,91.24143795,68.62215386,68.8839604,59.94163828,34.92849839,79.0569415,88.32326987,92.04890005,48.54894438,46.4865572
22.20360331,12.20655562,37.21558813,39.3192065,0,40.26164428,47.80167361,20.61552813,29.54657341,20.88061302,54.56189146,45.607017,24.69817807,56.08029957,51.4003891,74.41102069,51.85556865,27.16615541,45.61797891,67.80117993,39.92492956,44.04543109,10.04987562,60.41522987,45.607017,26,56.56854249,30.08321791,6.08276253,46.14108798,25.05992817,29.12043956,60.14149982,47.4341649,48.37354649,37.64306045,46.01086828,35.0142828,42.15447782,30.59411708,47.20169488,33.54101966,50.7740091,54.7813837,31.06444913,33.12099032,26.92582404,13.92838828,46.86149806,49.76946855,53.60037313,21.09502311,54.56189146
31.144823,37.73592453,76.23647421,5,40.26164428,0,61.74139616,45.12205669,63.00793601,34.4818793,92.28217596,43.41658669,53.15072906,39.29376541,21.09502311,102.6937194,78,39.81205847,77.98717843,98.03060747,52.77309921,26.40075756,49.81967483,93.94147114,43.41658669,15,93.49331527,61.07372594,45.89117562,85.61541917,64.84597135,49.04079934,86.92525525,37,35.34119409,67.94115101,85.70880935,74.81310046,73.66138744,9.848857802,82.41965785,40.22437072,83.74365648,90.55385138,70.38465742,68.26419266,62.43396512,34.13209633,77.62087348,89.81091248,92.02173656,51.4003891,41.78516483
33.37663854,36.49657518,70.71067812,57.24508713,47.80167361,61.74139616,0,68.41052551,31.40063694,66.37017402,54.91812087,90.00555538,71.86793444,95.35197953,81.93289938,117.4137982,97.52948272,73.68174808,33.37663854,109.808925,9.219544457,81.39410298,52.32590181,99.90495483,90.00555538,57.07013229,53.33854141,27.01851217,50.69516742,57.7754273,48.7954916,18.68154169,104.9571341,32.20248438,88.68483523,26,74.20242584,65.7951366,29.83286778,54.70831747,41.77319715,79.30952024,92.00543462,91.93475948,48.60041152,74.88658091,35.4682957,59.53990259,90.42676595,64.88451279,85.27602242,29.15475947,95.63472173
40.22437072,32.31098884,35.77708764,46.4865572,20.61552813,45.12205669,68.41052551,0,47.51841748,11,66.57326791,29.41088234,8.062257748,44.04543109,47.29693436,58.66856058,34.40930107,10.63014581,62.8171951,53.31041174,60.40695324,35.84689666,19.6468827,48.83646179,29.41088234,30.6757233,69.46221995,49.09175083,19.02629759,55.4436651,36.23534186,49.72926704,43.26661531,64.38167441,36.40054945,56.32051136,46.06517123,36.61966685,60.01666435,37.69615365,62.39390996,17.02938637,38.63935817,46,42.54409477,24.33105012,43.93176527,12.20655562,32.57299495,56.5862174,49.47726751,41.10960958,41.01219331
33.10589071,25.49509757,39.8246155,60.20797289,29.54657341,63.00793601,31.40063694,47.51841748,0,50.32891813,30.3644529,74.94664769,48.01041554,85.47514259,78.5684415,87.8179936,70.21395873,56.04462508,16.1245155,79.92496481,28.7923601,72.9451849,28.0713377,69.4046108,74.94664769,51.623638,30.87069808,4.472135955,28.63564213,28.28427125,18.02775638,20.02498439,76.69419796,51,77.82673063,9.055385138,42.80186912,34.71310992,12.64911064,53.41348144,19.41648784,62.64183905,62.2655603,61.07372594,17.20465053,46.23851209,4.472135955,43.46262762,61.84658438,34.92849839,53.90732789,11.66190379,84.09518417
35.11409973,30.01666204,45.88027899,36.24913792,20.88061302,34.4818793,66.37017402,11,50.32891813,0,73.10950691,24.73863375,19.02629759,36.23534186,36.68787266,68.44705983,43.829214,7.615773106,66.3098786,63.5688603,57.70615219,26.07680962,24.8394847,59.68249325,24.73863375,20.59126028,75.60423269,50.96076922,22.47220505,62.96824597,42.52058325,48.0416486,52.77309921,57.42821606,28.42534081,58.52349955,56.08029957,46.06517123,62.96824597,27.78488798,67.23094526,13,49.49747468,57,48.91829923,35.22782991,47.42362281,7.071067812,43.17406629,65,60.20797289,41.77319715,34.13209633
63.3245608,54.58937626,40.19950248,89.89438247,54.56189146,92.28217596,54.91812087,66.57326791,30.3644529,73.10950691,0,95.96353474,63.50590524,109.3434955,105.8914539,86.31338251,76.4198927,76.84399781,21.58703314,78.08969202,56.00892786,98.2903861,48.27007354,66.09841148,95.96353474,79.63039621,4.123105626,33.73425559,50.93132631,13.03840481,30.61045573,49.64876635,80,80.50465825,101.5332458,30,35.35533906,35.51056181,25.17935662,82.49242389,13.15294644,83.48652586,63.03173804,56.88585061,24.20743687,53.36665626,29.96664813,67.2086304,66.18912297,17.72004515,45.607017,41.78516483,107.0046728
57.31491952,54.23098745,63.2534584,47.4341649,45.607017,43.41658669,90.00555538,29.41088234,74.94664769,24.73863375,95.96353474,0,33.9705755,17.4642492,31.78049716,68.18357573,45.17742799,19.23538406,90.82400564,66.06814664,81.05553652,18.86796226,48.3011387,66.70832032,0,36.05551275,98.79271228,75.69015788,46.61544808,84.81155582,65.51335742,72.11102551,53,75.96051606,12.16552506,83.24061509,73.40980861,65.06919394,87.59566199,42.04759208,91.23595782,12.52996409,57.56735186,67.41661516,71.86793444,49.64876635,71.86793444,31.78049716,50,85.63293759,74.30343195,66.49060084,13
46.01086828,36.89173349,29.41088234,54.40588203,24.69817807,53.15072906,71.86793444,8.062257748,48.01041554,19.02629759,63.50590524,33.9705755,0,49.92995093,54.91812087,51.31276644,27.58622845,17.08800749,62.39390996,45.61797891,64.40496875,43.01162634,20.22374842,40.79215611,33.9705755,38.60051813,66.70832032,50.24937811,21.1896201,51.623638,34.20526275,53.31041174,36.23534186,70.76722405,42.54409477,57.03507693,39.66106403,31.11269837,60.07495318,45.54119015,60.87692502,22.47220505,30.59411708,38.01315562,40.16217126,16.76305461,44.01136217,19.6977156,24.69817807,51.85556865,42.05948169,43.41658669,46.40043103
61.98386887,62.03224968,79.32212806,44.14748011,56.08029957,39.29376541,95.35197953,44.04543109,85.47514259,36.23534186,109.3434955,17.4642492,49.92995093,0,20.80865205,85.00588215,62.51399843,33.42154993,101.5972441,83.29465769,86.14522622,14.03566885,61.07372594,84.17244205,17.4642492,38.32753579,111.8257573,85.42833254,58.6003413,99.00505038,78.74642849,78.84795495,70.11419257,75.66372975,7.810249676,93.0376268,89.58794562,80.60397013,97.9489663,42.01190308,103.1746093,27.45906044,75,84.7584804,85.14693183,66.24198065,83.00602388,42.43819035,67.44627492,100.5683847,91.23595782,75.6439026,5.099019514
