in,x,y,qc,tc,tr,te,tl
2,769.0,259,1.0,0.0,0.0,0.0,0.0
3,91.0,377,1.0,0.0,0.0,0.0,0.0
4,108.0,338,1.0,0.0,0.0,0.0,0.0
5,816.0,567,1.0,0.0,0.0,0.0,0.0
6,698.0,341,1.0,0.0,0.0,0.0,0.0
7,741.0,237,1.0,0.0,0.0,0.0,0.0
8,601.0,140,1.0,0.0,0.0,0.0,0.0
9,63.0,359,1.0,0.0,0.0,0.0,0.0
10,215.0,608,1.0,0.0,0.0,0.0,0.0
11,979.0,914,1.0,0.0,0.0,0.0,0.0
12,911.0,697,1.0,0.0,0.0,0.0,0.0
13,440.0,593,1.0,0.0,0.0,0.0,0.0
14,922.0,765,1.0,0.0,0.0,0.0,0.0
15,185.0,756,1.0,0.0,0.0,0.0,0.0
16,486.0,158,1.0,0.0,0.0,0.0,0.0
17,993.0,628,1.0,0.0,0.0,0.0,0.0
18,241.0,33,1.0,0.0,0.0,0.0,0.0
19,200.0,756,1.0,0.0,0.0,0.0,0.0
20,856.0,440,1.0,0.0,0.0,0.0,0.0
21,471.0,712,1.0,0.0,0.0,0.0,0.0
22,929.0,649,1.0,0.0,0.0,0.0,0.0
23,811.0,44,1.0,0.0,0.0,0.0,0.0
24,125.0,727,1.0,0.0,0.0,0.0,0.0
25,830.0,484,1.0,0.0,0.0,0.0,0.0
26,568.0,366,1.0,0.0,0.0,0.0,0.0
27,261.0,394,1.0,0.0,0.0,0.0,0.0
28,478.0,965,1.0,0.0,0.0,0.0,0.0
29,726.0,474,1.0,0.0,0.0,0.0,0.0
30,68.0,952,1.0,0.0,0.0,0.0,0.0
31,747.0,716,1.0,0.0,0.0,0.0,0.0
32,678.0,366,1.0,0.0,0.0,0.0,0.0
33,17.0,603,1.0,0.0,0.0,0.0,0.0
34,169.0,689,1.0,0.0,0.0,0.0,0.0
35,916.0,565,1.0,0.0,0.0,0.0,0.0
36,564.0,913,1.0,0.0,0.0,0.0,0.0
37,268.0,681,1.0,0.0,0.0,0.0,0.0
38,937.0,878,1.0,0.0,0.0,0.0,0.0
39,370.0,634,1.0,0.0,0.0,0.0,0.0
40,555.0,847,1.0,0.0,0.0,0.0,0.0
41,246.0,911,1.0,0.0,0.0,0.0,0.0
42,267.0,333,1.0,0.0,0.0,0.0,0.0
43,166.0,257,1.0,0.0,0.0,0.0,0.0
44,147.0,179,1.0,0.0,0.0,0.0,0.0
45,418.0,383,1.0,0.0,0.0,0.0,0.0
46,382.0,886,1.0,0.0,0.0,0.0,0.0
47,312.0,911,1.0,0.0,0.0,0.0,0.0
48,416.0,186,1.0,0.0,0.0,0.0,0.0
49,457.0,582,1.0,0.0,0.0,0.0,0.0
50,334.0,882,1.0,0.0,0.0,0.0,0.0
51,269.0,710,1.0,0.0,0.0,0.0,0.0
52,513.0,910,1.0,0.0,0.0,0.0,0.0
53,739.0,882,1.0,0.0,0.0,0.0,0.0
54,503.0,682,1.0,0.0,0.0,0.0,0.0
55,451.0,911,1.0,0.0,0.0,0.0,0.0
56,171.0,656,1.0,0.0,0.0,0.0,0.0
57,843.0,44,1.0,0.0,0.0,0.0,0.0
58,94.0,165,1.0,0.0,0.0,0.0,0.0
59,726.0,411,1.0,0.0,0.0,0.0,0.0
60,197.0,498,1.0,0.0,0.0,0.0,0.0
61,49.0,726,1.0,0.0,0.0,0.0,0.0
62,645.0,224,1.0,0.0,0.0,0.0,0.0
63,915.0,247,1.0,0.0,0.0,0.0,0.0
64,981.0,775,1.0,0.0,0.0,0.0,0.0
65,844.0,973,1.0,0.0,0.0,0.0,0.0
66,519.0,268,1.0,0.0,0.0,0.0,0.0
67,291.0,97,1.0,0.0,0.0,0.0,0.0
68,986.0,589,1.0,0.0,0.0,0.0,0.0
69,414.0,719,1.0,0.0,0.0,0.0,0.0
70,407.0,720,1.0,0.0,0.0,0.0,0.0
71,82.0,782,1.0,0.0,0.0,0.0,0.0
72,255.0,312,1.0,0.0,0.0,0.0,0.0
73,151.0,291,1.0,0.0,0.0,0.0,0.0
74,831.0,520,1.0,0.0,0.0,0.0,0.0
75,970.0,760,1.0,0.0,0.0,0.0,0.0
76,912.0,77,1.0,0.0,0.0,0.0,0.0
77,150.0,909,1.0,0.0,0.0,0.0,0.0
78,638.0,624,1.0,0.0,0.0,0.0,0.0
79,585.0,630,1.0,0.0,0.0,0.0,0.0
80,655.0,287,1.0,0.0,0.0,0.0,0.0
81,708.0,178,1.0,0.0,0.0,0.0,0.0
82,503.0,504,1.0,0.0,0.0,0.0,0.0
83,14.0,634,1.0,0.0,0.0,0.0,0.0
84,261.0,106,1.0,0.0,0.0,0.0,0.0
85,825.0,599,1.0,0.0,0.0,0.0,0.0
86,433.0,646,1.0,0.0,0.0,0.0,0.0
87,298.0,153,1.0,0.0,0.0,0.0,0.0
88,88.0,970,1.0,0.0,0.0,0.0,0.0
89,704.0,58,1.0,0.0,0.0,0.0,0.0
90,258.0,52,1.0,0.0,0.0,0.0,0.0
91,930.0,209,1.0,0.0,0.0,0.0,0.0
92,570.0,72,1.0,0.0,0.0,0.0,0.0
93,252.0,338,1.0,0.0,0.0,0.0,0.0
94,141.0,741,1.0,0.0,0.0,0.0,0.0
95,353.0,966,1.0,0.0,0.0,0.0,0.0
96,718.0,880,1.0,0.0,0.0,0.0,0.0
97,581.0,608,1.0,0.0,0.0,0.0,0.0
98,69.0,246,1.0,0.0,0.0,0.0,0.0
99,469.0,225,1.0,0.0,0.0,0.0,0.0
100,623.0,619,1.0,0.0,0.0,0.0,0.0
101,501.0,929,1.0,0.0,0.0,0.0,0.0
102,359.0,117,1.0,0.0,0.0,0.0,0.0
103,128.0,931,1.0,0.0,0.0,0.0,0.0
104,953.0,786,1.0,0.0,0.0,0.0,0.0
105,30.0,752,1.0,0.0,0.0,0.0,0.0
106,157.0,419,1.0,0.0,0.0,0.0,0.0
107,637.0,668,1.0,0.0,0.0,0.0,0.0
108,454.0,640,1.0,0.0,0.0,0.0,0.0
109,888.0,420,1.0,0.0,0.0,0.0,0.0
110,937.0,231,1.0,0.0,0.0,0.0,0.0
111,252.0,161,1.0,0.0,0.0,0.0,0.0
112,453.0,708,1.0,0.0,0.0,0.0,0.0
113,995.0,666,1.0,0.0,0.0,0.0,0.0
114,998.0,151,1.0,0.0,0.0,0.0,0.0
115,687.0,778,1.0,0.0,0.0,0.0,0.0
116,350.0,281,1.0,0.0,0.0,0.0,0.0
117,977.0,113,1.0,0.0,0.0,0.0,0.0
118,970.0,790,1.0,0.0,0.0,0.0,0.0
119,604.0,21,1.0,0.0,0.0,0.0,0.0
120,128.0,917,1.0,0.0,0.0,0.0,0.0
121,664.0,777,1.0,0.0,0.0,0.0,0.0
122,310.0,275,1.0,0.0,0.0,0.0,0.0
123,122.0,40,1.0,0.0,0.0,0.0,0.0
124,846.0,937,1.0,0.0,0.0,0.0,0.0
125,586.0,561,1.0,0.0,0.0,0.0,0.0
126,806.0,751,1.0,0.0,0.0,0.0,0.0
127,312.0,123,1.0,0.0,0.0,0.0,0.0
128,139.0,930,1.0,0.0,0.0,0.0,0.0
129,479.0,760,1.0,0.0,0.0,0.0,0.0
130,69.0,875,1.0,0.0,0.0,0.0,0.0
131,698.0,197,1.0,0.0,0.0,0.0,0.0
132,726.0,250,1.0,0.0,0.0,0.0,0.0
133,782.0,561,1.0,0.0,0.0,0.0,0.0
134,43.0,320,1.0,0.0,0.0,0.0,0.0
135,757.0,331,1.0,0.0,0.0,0.0,0.0
136,898.0,518,1.0,0.0,0.0,0.0,0.0
137,133.0,541,1.0,0.0,0.0,0.0,0.0
138,497.0,279,1.0,0.0,0.0,0.0,0.0
139,418.0,234,1.0,0.0,0.0,0.0,0.0
140,25.0,118,1.0,0.0,0.0,0.0,0.0
141,880.0,166,1.0,0.0,0.0,0.0,0.0
142,529.0,957,1.0,0.0,0.0,0.0,0.0
143,565.0,758,1.0,0.0,0.0,0.0,0.0
144,60.0,701,1.0,0.0,0.0,0.0,0.0
145,567.0,295,1.0,0.0,0.0,0.0,0.0
146,66.0,72,1.0,0.0,0.0,0.0,0.0
147,535.0,391,1.0,0.0,0.0,0.0,0.0
148,30.0,683,1.0,0.0,0.0,0.0,0.0
149,447.0,677,1.0,0.0,0.0,0.0,0.0
150,362.0,365,1.0,0.0,0.0,0.0,0.0
151,618.0,766,1.0,0.0,0.0,0.0,0.0
152,540.0,747,1.0,0.0,0.0,0.0,0.0
153,972.0,449,1.0,0.0,0.0,0.0,0.0
154,500.0,86,1.0,0.0,0.0,0.0,0.0
155,555.0,154,1.0,0.0,0.0,0.0,0.0
156,275.0,341,1.0,0.0,0.0,0.0,0.0
157,299.0,644,1.0,0.0,0.0,0.0,0.0
158,890.0,504,1.0,0.0,0.0,0.0,0.0
159,42.0,970,1.0,0.0,0.0,0.0,0.0
160,496.0,177,1.0,0.0,0.0,0.0,0.0
161,789.0,679,1.0,0.0,0.0,0.0,0.0
162,770.0,402,1.0,0.0,0.0,0.0,0.0
163,229.0,264,1.0,0.0,0.0,0.0,0.0
164,545.0,735,1.0,0.0,0.0,0.0,0.0
165,504.0,867,1.0,0.0,0.0,0.0,0.0
166,708.0,580,1.0,0.0,0.0,0.0,0.0
167,218.0,232,1.0,0.0,0.0,0.0,0.0
168,339.0,760,1.0,0.0,0.0,0.0,0.0
169,710.0,910,1.0,0.0,0.0,0.0,0.0
170,99.0,352,1.0,0.0,0.0,0.0,0.0
171,564.0,708,1.0,0.0,0.0,0.0,0.0
172,875.0,761,1.0,0.0,0.0,0.0,0.0
173,376.0,398,1.0,0.0,0.0,0.0,0.0
174,667.0,49,1.0,0.0,0.0,0.0,0.0
175,774.0,666,1.0,0.0,0.0,0.0,0.0
176,728.0,515,1.0,0.0,0.0,0.0,0.0
177,676.0,316,1.0,0.0,0.0,0.0,0.0
178,961.0,518,1.0,0.0,0.0,0.0,0.0
179,811.0,724,1.0,0.0,0.0,0.0,0.0
180,551.0,563,1.0,0.0,0.0,0.0,0.0
181,484.0,538,1.0,0.0,0.0,0.0,0.0
182,862.0,621,1.0,0.0,0.0,0.0,0.0
183,589.0,636,1.0,0.0,0.0,0.0,0.0
184,574.0,712,1.0,0.0,0.0,0.0,0.0
185,879.0,326,1.0,0.0,0.0,0.0,0.0
186,77.0,733,1.0,0.0,0.0,0.0,0.0
187,476.0,800,1.0,0.0,0.0,0.0,0.0
188,107.0,535,1.0,0.0,0.0,0.0,0.0
189,643.0,837,1.0,0.0,0.0,0.0,0.0
190,642.0,249,1.0,0.0,0.0,0.0,0.0
191,793.0,754,1.0,0.0,0.0,0.0,0.0
192,37.0,871,1.0,0.0,0.0,0.0,0.0
193,760.0,614,1.0,0.0,0.0,0.0,0.0
194,420.0,78,1.0,0.0,0.0,0.0,0.0
195,312.0,676,1.0,0.0,0.0,0.0,0.0
196,329.0,322,1.0,0.0,0.0,0.0,0.0
197,919.0,95,1.0,0.0,0.0,0.0,0.0
198,605.0,144,1.0,0.0,0.0,0.0,0.0
199,763.0,884,1.0,0.0,0.0,0.0,0.0
200,528.0,760,1.0,0.0,0.0,0.0,0.0
201,9.0,106,1.0,0.0,0.0,0.0,0.0
202,214.0,887,1.0,0.0,0.0,0.0,0.0
203,323.0,338,1.0,0.0,0.0,0.0,0.0
204,253.0,819,1.0,0.0,0.0,0.0,0.0
205,628.0,365,1.0,0.0,0.0,0.0,0.0
206,597.0,761,1.0,0.0,0.0,0.0,0.0
207,128.0,138,1.0,0.0,0.0,0.0,0.0
208,705.0,400,1.0,0.0,0.0,0.0,0.0
209,571.0,979,1.0,0.0,0.0,0.0,0.0
210,931.0,739,1.0,0.0,0.0,0.0,0.0
211,764.0,26,1.0,0.0,0.0,0.0,0.0
212,162.0,169,1.0,0.0,0.0,0.0,0.0
213,338.0,947,1.0,0.0,0.0,0.0,0.0
214,718.0,807,1.0,0.0,0.0,0.0,0.0
215,769.0,882,1.0,0.0,0.0,0.0,0.0
216,480.0,60,1.0,0.0,0.0,0.0,0.0
217,635.0,657,1.0,0.0,0.0,0.0,0.0
218,292.0,467,1.0,0.0,0.0,0.0,0.0
219,136.0,228,1.0,0.0,0.0,0.0,0.0
220,593.0,769,1.0,0.0,0.0,0.0,0.0
221,866.0,390,1.0,0.0,0.0,0.0,0.0
222,313.0,239,1.0,0.0,0.0,0.0,0.0
223,813.0,727,1.0,0.0,0.0,0.0,0.0
224,12.0,260,1.0,0.0,0.0,0.0,0.0
225,642.0,817,1.0,0.0,0.0,0.0,0.0
226,271.0,154,1.0,0.0,0.0,0.0,0.0
227,196.0,682,1.0,0.0,0.0,0.0,0.0
228,330.0,261,1.0,0.0,0.0,0.0,0.0
229,250.0,283,1.0,0.0,0.0,0.0,0.0
230,358.0,273,1.0,0.0,0.0,0.0,0.0
231,950.0,598,1.0,0.0,0.0,0.0,0.0
232,244.0,524,1.0,0.0,0.0,0.0,0.0
233,583.0,858,1.0,0.0,0.0,0.0,0.0
234,388.0,295,1.0,0.0,0.0,0.0,0.0
235,677.0,853,1.0,0.0,0.0,0.0,0.0
236,748.0,608,1.0,0.0,0.0,0.0,0.0
237,254.0,471,1.0,0.0,0.0,0.0,0.0
238,301.0,270,1.0,0.0,0.0,0.0,0.0
239,115.0,623,1.0,0.0,0.0,0.0,0.0
240,159.0,246,1.0,0.0,0.0,0.0,0.0
241,900.0,400,1.0,0.0,0.0,0.0,0.0
242,298.0,216,1.0,0.0,0.0,0.0,0.0
243,313.0,219,1.0,0.0,0.0,0.0,0.0
244,393.0,252,1.0,0.0,0.0,0.0,0.0
245,847.0,676,1.0,0.0,0.0,0.0,0.0
246,271.0,197,1.0,0.0,0.0,0.0,0.0
247,429.0,275,1.0,0.0,0.0,0.0,0.0
248,281.0,865,1.0,0.0,0.0,0.0,0.0
249,842.0,436,1.0,0.0,0.0,0.0,0.0
250,320.0,268,1.0,0.0,0.0,0.0,0.0
251,232.0,202,1.0,0.0,0.0,0.0,0.0
252,503.0,302,1.0,0.0,0.0,0.0,0.0
253,362.0,128,1.0,0.0,0.0,0.0,0.0
254,385.0,201,1.0,0.0,0.0,0.0,0.0
255,222.0,615,1.0,0.0,0.0,0.0,0.0
256,952.0,426,1.0,0.0,0.0,0.0,0.0
257,589.0,627,1.0,0.0,0.0,0.0,0.0
258,400.0,209,1.0,0.0,0.0,0.0,0.0
259,141.0,757,1.0,0.0,0.0,0.0,0.0
260,730.0,710,1.0,0.0,0.0,0.0,0.0
261,242.0,378,1.0,0.0,0.0,0.0,0.0
262,175.0,791,1.0,0.0,0.0,0.0,0.0
263,194.0,777,1.0,0.0,0.0,0.0,0.0
264,190.0,651,1.0,0.0,0.0,0.0,0.0
265,312.0,187,1.0,0.0,0.0,0.0,0.0
266,730.0,646,1.0,0.0,0.0,0.0,0.0
267,366.0,181,1.0,0.0,0.0,0.0,0.0
268,50.0,248,1.0,0.0,0.0,0.0,0.0
269,353.0,270,1.0,0.0,0.0,0.0,0.0
270,652.0,784,1.0,0.0,0.0,0.0,0.0
271,306.0,316,1.0,0.0,0.0,0.0,0.0
