0,7.211102551,51.41984053,10.19803903,26.07680962,75.17978452,15.23154621,21.54065923,63.07138812,91.23595782,60.92618485,53.08483776,85.42833254,13.34166406,69.35416354,20.24845673,9.486832981,64.88451279,54.62600113,51.26402247,59.68249325,21.9544984,85.61541917,83.77350416,15.8113883,8.602325267,22.13594362,7.071067812,63.95310782,17.2626765,52.17278984,58.05170109,17.02938637,19.23538406,52.17278984,13.03840481,13.03840481,19.23538406,87.46427842,21.21320344,69.35416354,15.29705854,17.02938637,58.82176468,69.35416354,15.29705854,59.93329626,17.2626765,8.602325267,15.8113883,85.61541917,69.35416354,7.615773106,13.92838828,52.17278984,55.4436651
7.211102551,0,56.92099788,14.56021978,22.36067977,78.79086241,15.62049935,21.26029163,67.06713055,95.07891459,65.1459899,57.70615219,89.31965069,17.2626765,73.38937253,19.84943324,3.16227766,68.9492567,58.82176468,55.78530272,64.76109943,15.8113883,89.81091248,87.92041856,15.55634919,11.40175425,17.02938637,3.16227766,67.77905281,15.8113883,57.56735186,63.3245608,17.72004515,23.19482701,57.56735186,7.615773106,15.03329638,17.49285568,91.70605214,17.2626765,73.00684899,14.2126704,14.76482306,63.56099433,73.38937253,14.2126704,63.90618123,13.34166406,9.055385138,19.02629759,89.81091248,73.38937253,1.414213562,14.2126704,57.56735186,60.41522987
51.41984053,56.92099788,0,42.3792402,77.27871635,101.5480182,64.28063472,70.11419257,89.18520057,114.0175425,86.092973,9.486832981,108.6001842,39.92492956,94.03190948,69.18092223,57.00877125,90.21086409,81.41252975,76.94153625,9.486832981,72.73238618,106.6677083,105.4229577,65.37583651,57.42821606,73.4982993,54.4242593,90.91754506,67.60177512,1.414213562,7.071067812,43.56604182,34.43835072,1.414213562,56.79788728,43.38202393,69.58448103,107.9351657,72.56721023,96.38464608,65.62011887,67.89698079,80.99382693,94.03190948,65.62011887,86.83317338,68.65857558,48.84669897,38.91015292,106.6677083,94.03190948,56.30275304,63.38769597,1.414213562,7.071067812
10.19803903,14.56021978,42.3792402,0,36,82.09750301,25.29822128,31.6227766,69.64194139,97.75479528,67.23094526,43.28972164,91.92388155,3.16227766,75.80237463,30.3644529,14.76482306,71.34423593,61.05735009,57.30619513,50.21951812,30.3644529,91.70605214,89.94442729,25.96150997,18.38477631,31.40063694,12.08304597,70.72481884,27.45906044,43.01162634,48.76474136,9.486832981,9.055385138,43.01162634,15.55634919,5.099019514,29.42787794,93.47726996,31.01612484,76.2758153,25.49509757,27.16615541,64.40496875,75.80237463,25.49509757,66.57326791,27.01851217,7.071067812,5.830951895,91.70605214,75.80237463,13.92838828,24.04163056,43.01162634,45.89117562
26.07680962,22.36067977,77.27871635,36,0,68.73136111,14.4222051,11.66190379,59.00847397,85.15867542,58.03447251,79.15806971,79.76214641,39.01281841,65.06919394,11.40175425,24.04163056,61.00819617,52.15361924,50.6359556,85.70880935,11.40175425,81.3019065,79.30952024,13.03840481,20.24845673,7.071067812,25.49509757,59.07622195,10.29563014,78.08969202,84.01190392,40.02499219,45.01110974,78.08969202,27.31300057,37.33630941,8.602325267,83.29465769,5.099019514,63.38769597,12.08304597,9.486832981,58.54912467,65.06919394,12.08304597,56,9.055385138,31.40063694,41.10960958,81.3019065,65.06919394,23.53720459,14.76482306,78.08969202,81.49846624
75.17978452,78.79086241,101.5480182,82.09750301,68.73136111,0,63.90618123,60.16643583,12.72792206,16.4924225,15.62049935,109.0412766,11.04536102,84.62860037,7.615773106,61.40032573,81.9390017,11.40175425,21.26029163,25.45584412,110.788086,78.85429601,13.34166406,11.40175425,64.51356447,67.54257916,74.52516354,80.95677859,11.40175425,65.80273551,102.9271587,108.0462864,91.26883367,88.23831367,102.9271587,86.40601831,86.82165628,65.2533524,15.29705854,70.61161378,5.830951895,66.40783086,67.72001181,20.59126028,7.615773106,66.40783086,15.62049935,71.56814934,83.72574276,87.4185335,13.34166406,7.615773106,80.11242101,65.19202405,102.9271587,108.4527547
15.23154621,15.62049935,64.28063472,25.29822128,14.4222051,63.90618123,0,6.32455532,52.63078947,80.32434251,50.99019514,67.06713055,74.63243263,28.46049894,58.94064811,5.099019514,18.60107524,54.5710546,44.72135955,42.19004622,73.06161783,17.72004515,75.43208866,73.4982993,1.414213562,7.071067812,14.76482306,18.38477631,53.16013544,4.242640687,65.19202405,71.1758386,31.90611227,34.20526275,65.19202405,23.02172887,28.17800561,5.830951895,77.36924454,11.40175425,58.1893461,3.16227766,5.830951895,50.15974482,58.94064811,3.16227766,49.47726751,9.486832981,23.02172887,31.01612484,75.43208866,58.94064811,17.02938637,1.414213562,65.19202405,69.007246
21.54065923,21.26029163,70.11419257,31.6227766,11.66190379,60.16643583,6.32455532,0,49.49747468,76.65507159,48.16637832,73.17103252,71.06335202,34.78505426,55.73149917,1.414213562,24.04163056,51.4781507,42.04759208,40.04996879,79.00632886,19.02629759,72.18032973,70.21395873,5.830951895,13.34166406,15.03329638,24.20743687,49.81967483,5.830951895,71.06335202,77.0584194,38.07886553,40.52159918,71.06335202,28.31960452,34.43835072,5.099019514,74.14849965,11.04536102,54.5710546,7.071067812,7.615773106,48.0416486,55.73149917,7.071067812,46.38965402,11.40175425,29.15475947,37.33630941,72.18032973,55.73149917,22.6715681,7.615773106,71.06335202,75.00666637
63.07138812,67.06713055,89.18520057,69.64194139,59.00847397,12.72792206,52.63078947,49.49747468,0,28.17800561,3.16227766,96.5194281,22.36067977,72.11102551,6.32455532,50.6359556,70.22819946,2,8.602325267,12.72792206,98.48857802,68.46897107,22.8035085,20.88061302,53.36665626,55.71355311,64.28063472,69.07966416,2,54.91812087,90.55385138,95.77055915,78.89233169,75.60423269,90.55385138,74.67261881,74.43117626,54.58937626,24.73863375,60.29925373,7.211102551,55.31726674,56.88585061,9.055385138,6.32455532,55.31726674,3.16227766,60.8276253,71.55417528,74.88658091,22.8035085,6.32455532,68.35202996,53.85164807,90.55385138,96.04165763
91.23595782,95.07891459,114.0175425,97.75479528,85.15867542,16.4924225,80.32434251,76.65507159,28.17800561,0,30.52867504,122.0245877,5.830951895,100.1698557,21.9544984,77.88452991,98.23441352,26.41968963,36.7151195,40.49691346,123.004065,95.34149149,7.615773106,8.602325267,80.95677859,83.77350416,91.00549434,97.1699542,27.31300057,82.28000972,115.4209686,120.2081528,107.0420478,103.4698024,115.4209686,102.6937194,102.5768005,81.74350127,7.071067812,87.09764635,22.13594362,82.86132994,84.20213774,34.05877273,21.9544984,82.86132994,31.30495168,88.05679985,99.72963451,102.9271587,7.615773106,21.9544984,96.38464608,81.59656856,115.4209686,121.0371844
60.92618485,65.1459899,86.092973,67.23094526,58.03447251,15.62049935,50.99019514,48.16637832,3.16227766,30.52867504,0,93.47726996,24.69817807,69.64194139,8.602325267,49.25444142,68.30812543,4.242640687,6.32455532,10,95.38343672,67.18630813,24.69817807,22.84731932,51.7880295,53.75872022,63.07138812,67.06713055,5.099019514,53.46026562,87.46427842,92.66067127,76.53757247,73.00684899,87.46427842,72.73238618,72.06941099,53.23532662,26.57066051,59.07622195,10.29563014,53.75872022,55.4436651,6,8.602325267,53.75872022,2.828427125,59.41380311,69.35416354,72.40165744,24.69817807,8.602325267,66.40783086,52.17278984,87.46427842,92.96235797
53.08483776,57.70615219,9.486832981,43.28972164,79.15806971,109.0412766,67.06713055,73.17103252,96.5194281,122.0245877,93.47726996,0,116.5160933,40.44749683,101.6070864,72.11102551,57.27128425,97.65244493,88.50988645,84.05950273,8.485281374,73.34848328,114.7693339,113.4548368,68.02940541,60.03332408,74.67261881,54.91812087,98.18350167,70,8.246211251,8.94427191,42.3792402,34.525353,8.246211251,56.32051136,43.17406629,72,116.1034022,74.24284477,103.7304198,68,70.0285656,88.60022573,101.6070864,68,94.03190948,70.25667228,49.03060269,38.83297568,114.7693339,101.6070864,56.88585061,66.03029608,8.246211251,4.472135955
85.42833254,89.31965069,108.6001842,91.92388155,79.76214641,11.04536102,74.63243263,71.06335202,22.36067977,5.830951895,24.69817807,116.5160933,0,94.33981132,16.1245155,72.277244,92.47702417,20.59126028,30.88689042,34.66987165,117.6435294,89.82204629,4.472135955,4,75.2861209,78,85.51023331,91.38927727,21.54065923,76.65507159,110,114.8564321,101.2126474,97.65244493,110,96.93296653,96.74709298,76.15773106,5.656854249,81.58431222,16.4924225,77.20103626,78.58753082,28.31960452,16.1245155,77.20103626,25.49509757,82.46211251,93.91485505,97.09788875,4.472135955,16.1245155,90.62008607,75.89466384,110,115.6027681
13.34166406,17.2626765,39.92492956,3.16227766,39.01281841,84.62860037,28.46049894,34.78505426,72.11102551,100.1698557,69.64194139,40.44749683,94.33981132,0,78.23042886,33.52610923,17.08800749,73.78346698,63.51377803,59.68249325,47.5394573,32.984845,94.02127419,92.28217596,29.12043956,21.54065923,34.23448554,14.56021978,73.23933369,30.59411708,40.49691346,46.17358552,8,6,40.49691346,17.20465053,4.472135955,32.55764119,95.77055915,34,78.81624198,28.63564213,30.2654919,66.64833081,78.23042886,28.63564213,69.0651866,30,8.94427191,2.828427125,94.02127419,78.23042886,16.4924225,27.20294102,40.49691346,43.17406629
69.35416354,73.38937253,94.03190948,75.80237463,65.06919394,7.615773106,58.94064811,55.73149917,6.32455532,21.9544984,8.602325267,101.6070864,16.1245155,78.23042886,0,56.88585061,76.55063684,4.472135955,14.76482306,18.60107524,103.247276,74.67261881,16.4924225,14.56021978,59.66573556,62.03224968,70.45565982,75.3923073,6,61.18823416,95.41488354,100.4987562,85.08818954,81.60882305,95.41488354,80.99382693,80.62257748,60.8276253,18.43908891,66.48308055,4.472135955,61.6116872,63.15061362,13.03840481,0,61.6116872,9.486832981,67.08203932,77.82030583,80.99382693,16.4924225,0,74.67261881,60.16643583,95.41488354,100.9554357
